time_s,x,y,z,qx,qy,qz,qw,vx,vy,vz,wx,wy,wz,position_error,orientation_error
0.0,0.12112216647170818,-0.0038521757723641798,0.8350956448921654,0.6339053888772125,-0.0005047960390691492,0.7734101911767679,0.0006158874120459006,0.0,0.0,0.0,0.0,0.0,0.0,0.8128378848320157,1.768407866163549
0.05,0.11402139516492184,0.0012074739378244211,0.8024471240033795,0.6880453677848027,-0.012150277310645236,0.7254980177906538,-0.00992818276332831,-0.172496926421387,0.11503033396723646,-0.6483046050552075,0.6330985814879279,2.8908206141965174,0.057019278886145275,0.7966950522309195,1.6240085791167476
0.1,0.10448142710323322,0.0065447281307347005,0.7631385010049329,0.7344271094715172,-0.022298712664938013,0.6780038141195402,-0.020746477439660394,-0.22192744429147324,0.1207517197517999,-0.7782192449670923,0.6004248992844811,2.6522557966750737,0.09569770975321591,0.779065450589153,1.4919482940697992
0.15000000000000002,0.09770894937015245,0.009593030020024564,0.7233256865934886,0.7702518411716969,-0.02900881742195766,0.6364089056528546,-0.029228316563339313,-0.15775043453327384,0.06992095883188842,-0.7909936231664134,0.4405171079509475,2.191475926269668,0.1089097239395338,0.7600540510861119,1.383120745670827
0.2,0.0957527297856691,0.009518841619560701,0.6853434627510421,0.7975289612224672,-0.03279678064170147,0.6013517055486851,-0.035327799600882996,-0.05283041763437116,0.0028088159761312957,-0.7570270861714729,0.2931064951677538,1.7719625343180456,0.11391924934601116,0.7390717015356693,1.295216544913099
0.25,0.0992833274398536,0.006039654497759918,0.6499460525128118,0.8184823700750585,-0.03427766627453223,0.572159877927525,-0.039302996845616174,0.06330678938789097,-0.06879239363296366,-0.7064711820203528,0.1692144219799121,1.4326134819841116,0.11549529034720923,0.7154182685114178,1.2240636161047032
0.30000000000000004,0.10826824331282293,-0.0007733028207248171,0.6171814048568021,0.8348677851571853,-0.034019176102949945,0.5478285993830767,-0.04150063447694286,0.17672665456380574,-0.13781605538366448,-0.6535809060901813,0.0702441606739795,1.1689631811353842,0.11519429016743786,0.688637844296363,1.1658075583610772
0.35000000000000003,0.12230214938765278,-0.010635924362957842,0.5868195070076312,0.8479786967899691,-0.032509332179456195,0.5273400304449154,-0.042281974906422194,0.28048904944834613,-0.2002321905609756,-0.604451284084635,-0.00533590993905953,0.9689486611130149,0.11356595890741905,0.6586018861025176,1.1172726181364787
0.4,0.1407933400441293,-0.02315575552710082,0.5585689057618444,0.8587529300288942,-0.030147004834643536,0.5097765454464227,-0.04198138848347555,0.371335971788085,-0.2541282171686352,-0.5608277784758137,-0.06057774089877229,0.8205085006636073,0.11085264355727162,0.625465306267404,1.075930942150498
0.45,0.16307108382375268,-0.0378977684310948,0.53217683172373,0.8678695875153064,-0.02724756349064897,0.49435624516650417,-0.04088828945688939,0.448030471230009,-0.2988629494438029,-0.5223080489995702,-0.0989820703008412,0.7131467169528491,0.10719159526743173,0.5895880348925127,1.039797084647096
0.5,0.18844578479346202,-0.05442170653927915,0.5074635275978638,0.8758216056009455,-0.024054809183879648,0.48043508110931127,-0.039243014119694844,0.5104294765547404,-0.3344871569746582,-0.4876509638358696,-0.12389898565515317,0.6381288987470332,0.10268359701824098,0.5514606333150106,1.0073215948700402
0.55,0.21624212376388496,-0.07230222540807844,0.4843213034555831,0.8829671045660545,-0.02075367841714223,0.46749503848091173,-0.037239308292812766,0.5589773767865109,-0.36140991424355273,-0.4555136337572151,-0.13828754636839993,0.5883191539948415,0.09742234696351326,0.5116444905912093,0.9773012558700389
0.6000000000000001,0.2458177255577977,-0.09113975139578122,0.4626973105392291,0.8895651210704778,-0.017481475629125224,0.45512772867964124,-0.03502918742428099,0.5944447244374751,-0.3802260457653634,-0.424813802018592,-0.14466796653631925,0.5579280349198253,0.09150619021812574,0.4707265963239862,0.9488080713891264
0.65,0.27657430758997004,-0.11056659821561908,0.4425715415505882,0.8958005826739008,-0.014337172586440577,0.44301763755498036,-0.03272818935612555,0.6177958789080399,-0.3916310190605455,-0.3948566125637764,-0.1451532800260228,0.5422677347195567,0.08503966148663816,0.4292864413165469,0.9211342351321072
0.7000000000000001,0.3079646034757337,-0.13025052644739799,0.4239364811604783,0.9018021587629571,-0.01138901818656063,0.43092663021505184,-0.030420323580076385,0.6301142273227315,-0.39637575659456814,-0.36532572754376674,-0.14150123143406396,0.5375498601113822,0.07812978028484772,0.38787282716285004,0.8937491297483989
0.75,0.3394963262221733,-0.14989660730855536,0.40678140865259016,0.9076555043170245,-0.008680855453857021,0.4186800628639966,-0.028162620471062216,0.6325475902163384,-0.3952361463248079,-0.33620803189447385,-0.13516172262514323,0.540732077981503,0.07088072531741602,0.34698899687198415,0.8662647144247233
0.8,0.3707335473857619,-0.16924766190916746,0.39108217614122603,0.9134135329502435,-0.006237476019049791,0.40615435903505526,-0.025989389240414208,0.626258727682503,-0.38898673646976517,-0.3076965390562192,-0.12731337522237823,0.5494066729452501,0.06338914378777655,0.3070848997207338,0.8384065031910463
0.8500000000000001,0.4012956421269808,-0.18808338166382746,0.3767960374891668,0.9191047162304249,-0.004069225087947233,0.39326577805128765,-0.0239163087429709,0.6123781068962839,-0.3783761238307285,-0.28009731164493445,-0.11889057034570219,0.5617200714558563,0.05574115575321755,0.26855558530029294,0.8099882285779102
0.9,0.43085402459179595,-0.20621826378324942,0.36386051616413073,0.9247399724376648,-0.0021759713296540767,0.3799601174228843,-0.021944422816453476,0.5919612196383366,-0.3641049562859889,-0.2537528871061199,-0.11060448558438798,0.5763132576525963,0.048011287891138434,0.23174486159107027,0.7808890121009657
0.9500000000000001,0.45912704996278647,-0.22349857692126843,0.35219514584181577,0.9303184349118573,-0.0005504938838181163,0.3662031408758986,-0.020064053236151458,0.5659536835345567,-0.34680822442264353,-0.22898606816817507,-0.10296128223608139,0.5922757390893634,0.04026312658352338,0.19695363573277275,0.7510323626815477
1.0,0.48587357795195396,-0.2397986369719366,0.3417050137892014,0.9358322335661408,0.0008186920510734434,0.3519715667419315,-0.01825860255232892,0.535166378823977,-0.32704305427277075,-0.2060629482546655,-0.09627945755880823,0.6091086171252469,0.032551325839983214,0.16445298793883548,0.7203666143151058
1.05,0.5108857419284769,-0.25501669950418954,0.33228525176776674,0.9412703434247398,0.0019450602351989226,0.33724447612789743,-0.01650819950733586,0.5002613959581534,-0.305282421285106,-0.18517162710454826,-0.09070730457116491,0.6266946178938854,0.024924626975255486,0.13450335107474004,0.6888465449254888
1.1,0.5339814541848962,-0.2690707664990048,0.3238258646918436,0.9466215182867203,0.0028423394192350526,0.32199500827546373,-0.014793135869531513,0.4617483365893983,-0.2819145352206521,-0.16641233145979176,-0.0862407153897709,0.6452744523421556,0.01742965204041194,0.10738390122966683,0.6564159444220865
1.1500000000000001,0.554997123892811,-0.28189457414923563,0.3162165105762043,0.9518763099784274,0.003523310171819365,0.3061822074136144,-0.013097047400547623,0.4199897872256988,-0.25724725766685774,-0.14979492486388832,-0.0827412519041008,0.6654296808516136,0.010115368457213843,0.08344172703033438,0.6229908690305691
1.2000000000000002,0.5737809954755038,-0.2934339900342798,0.30935101742636667,0.9570281545295992,0.003999124428039275,0.2897428773900602,-0.011409795931882549,0.37521457558195886,-0.23151681129732918,-0.1352406293865832,-0.07995441456411478,0.6880725270703876,0.0030382734340149917,0.06317849341209854,0.5884432675981601
1.25,0.5901874531592386,-0.3036440138713725,0.30313152960062073,0.9620734709422961,0.004279147372713263,0.27258329433012946,-0.009730008167504276,0.32753762960761124,-0.2049001611920486,-0.12258592527513382,-0.0775282824199587,0.7144429423793596,-0.003731468344719994,0.04738077278809995,0.5525846222379741
1.3,0.6040726004106647,-0.31248655458386515,0.2974722123179105,0.967010653226481,0.004371336795443761,0.2545706346198926,-0.008067214534166875,0.27698581022371327,-0.177530722437689,-0.1115878916979614,-0.07503313359823507,0.7461126244346076,-0.01010243380150595,0.03711807399729054,0.5151492395912552
1.35,0.615291431488059,-0.3199291529576346,0.29230240817680575,0.9718377286457388,0.004283201629916489,0.23552402138087353,-0.00644350192601658,0.22353003759859608,-0.1495174195048365,-0.10193161121273954,-0.071983312821039,0.7849941686512704,-0.015951965648909043,0.032873565814459965,0.4757769117981211
1.4000000000000001,0.623697009096882,-0.32594483729114054,0.2875690387405593,0.9765482869317902,0.004023424833658166,0.2152052481812343,-0.004894537613225109,0.1671258260309203,-0.12096756108523443,-0.09324159940336967,-0.06786362172545765,0.83334940285738,-0.02111214208679559,0.032975052606567544,0.433994972132902
1.4500000000000002,0.6291423714352049,-0.33051334405810984,0.28323789120008663,0.9811250301320145,0.0036043069760044342,0.19330971336361605,-0.0034697174168803004,0.10776863158118487,-0.09201452784380758,-0.08510043120578965,-0.062164247557593165,0.8937788775747425,-0.025348754655192127,0.03438258295148347,0.38920069860036455
1.5,0.6314868099591002,-0.33362402888356457,0.2792932530268217,0.9855299163792681,0.003045304750724712,0.16945953137262967,-0.0022309790265426506,0.0455826761575193,-0.06285225283774452,-0.07707878441227159,-0.05443219682706161,0.9691376223903284,-0.028328370721777487,0.034768518358396464,0.34064780789306237
1.55,0.6306109648403532,-0.3352810733286765,0.2757351833323346,0.9896893781804943,0.002378121215006538,0.14320516279416742,-0.0012492418858338823,-0.01900009886245565,-0.03378225068276622,-0.06878299533189165,-0.04436096634051209,1.062207613819177,-0.029566947202433445,0.03286586474047249,0.2874493186816384
1.6,0.6264539837937033,-0.3355129025294274,0.27257338482922844,0.9934728345950238,0.0016539559407115726,0.11405541273067427,-0.0005951288181589292,-0.08479379342852277,-0.00529966644699801,-0.059936096822306814,-0.03200673017294221,1.174598255686243,-0.0283624983715793,0.028063526339861027,0.22863557795289005
1.6500000000000001,0.6191138381730323,-0.3343950422606288,0.26981480218392795,0.9966648539762579,0.0009526264676408037,0.08159758505488485,-0.00030897331347825517,-0.14858545349133673,0.021634922813183643,-0.05056290585093441,-0.0185861163164095,1.3032202467266765,-0.023796253194876944,0.02019498765159167,0.1633891438447264
1.7000000000000002,0.6091399281532631,-0.3321378519477747,0.26743159968801594,0.9989459315964666,0.0003843390830680664,0.045899941999841654,-0.0002708408163046538,-0.20126935323053008,0.0442944080408838,-0.04160131223102517,-0.010400134324572385,1.4291509445919388,-0.015370966914517217,0.009696461965076515,0.09183696999798104
1.75,0.5984290282182707,-0.32953325878871526,0.26525313983411464,0.9999610833624054,1.4245846701910207e-05,0.00880981689153961,0.00046763669436190126,-0.2157306856489825,0.05100761642089794,-0.037077199459090805,-0.040202933662081386,1.4820137723803124,-0.007380389581027581,0.0016582760544965745,0.01764469098956772
1.8,0.5987424919030143,-0.32961847374689945,0.2652169493091709,0.999983758168035,3.6591303054902876e-06,0.005639364415189999,0.0008252004219674514,0.006259623200939357,-0.0017117725103584093,-0.0006920325767055065,-0.014351126519969143,0.12680970641831768,-0.0005738514234569,0.0013318993575113431,0.01139890378287595
1.85,0.5992822317007664,-0.3296961521641767,0.2651240141831738,0.9999911768399314,-5.830290125383249e-06,0.0040733685008814075,0.0010265852876795824,0.010792259332933167,-0.0015554495374661022,-0.0018521580079901717,-0.008067542838940792,0.06263703504701801,-0.0004688724416180833,0.0007892365655159033,0.008401510837161341
1.9000000000000001,0.5995941614935326,-0.32974564833295894,0.26504879861955205,0.9999950496149733,-1.1541118547503552e-05,0.002923514269897861,0.001163476112148219,0.0062371841222040696,-0.0009908337882048974,-0.0015006119210291594,-0.005481510769629078,0.045992616035774786,-0.00029331674872083783,0.0004814363604136972,0.0062931004194583156
1.9500000000000002,0.5996380150783628,-0.3297735667673584,0.26498680803050145,0.999997169260239,-1.5518607916274326e-05,0.0020142940880465447,0.0012664319992112976,0.000876180217188208,-0.0005588973922799658,-0.001236934961891316,-0.004121604184729613,0.03636779021775703,-0.00021036155730884407,0.00042717574883932113,0.004758773872785289
2.0,0.5996294999058488,-0.32979428010573986,0.2649864019360969,0.9999971941809647,-1.5370811982676375e-05,0.002003226189659385,0.0012643096018339274,-0.00017030351568645652,-0.0004142670435154038,-8.122855418407711e-06,8.488923082797854e-05,0.0004427222427736519,5.523817741800212e-06,0.00042399988443670176,0.004737780364228407
