sim_time_s,wall_time_s,state,active_reference_kind,ref_px,ref_py,ref_pz,px,py,pz,vx,vy,vz,roll_rad,pitch_rad,yaw_rad,wx,wy,wz,position_error_m,position_error_to_active_reference_m,position_error_to_final_hold_m,position_error_to_initial_m,takeoff_transition_error_m,speed_mps,yaw_error_rad,max_joint_error_rad,offboard,armed,q_shoulder_pan_joint,qd_shoulder_pan_joint,qcmd_shoulder_pan_joint,effort_shoulder_pan_joint,q_shoulder_lift_joint,qd_shoulder_lift_joint,qcmd_shoulder_lift_joint,effort_shoulder_lift_joint,q_elbow_joint,qd_elbow_joint,qcmd_elbow_joint,effort_elbow_joint,q_wrist_1_joint,qd_wrist_1_joint,qcmd_wrist_1_joint,effort_wrist_1_joint,q_wrist_roll_joint,qd_wrist_roll_joint,qcmd_wrist_roll_joint,effort_wrist_roll_joint,q_left_knuckle_joint,qd_left_knuckle_joint,qcmd_left_knuckle_joint,effort_left_knuckle_joint
14.247,16.8208066090001,ABORT,INITIAL_HOLD,-0.0175323523581028,0.008819369599223137,0.023748526349663734,-0.007017842959612608,-0.0007924578385427594,-0.03840070962905884,-0.0012266321573406458,-0.0022732503712177277,-0.06042678281664848,-0.018146163022343943,0.02770268650600228,-0.05467013038137867,0.0020942918490618467,0.002158960793167354,0.009547676891088486,0.06376103565127586,0.06376103565127586,1.0384247261440593,0.06376103565127586,nan,0.060481967356147304,-0.05467013038137867,0.03138429952474908,False,False,-0.01122416222598499,0.009279118670507753,0.0,nan,0.025519275701160637,-0.0004669229572268532,0.0,nan,0.03138429952474908,0.002554982623520197,0.0,nan,0.024817504011353186,0.004402074455741353,0.0,nan,-0.009895791115486219,0.6220212382181531,0.0,nan,0.00010753714994482522,0.0022832335073169783,0.0,nan
14.279,16.902611952999905,ABORT,INITIAL_HOLD,-0.0175323523581028,0.008819369599223137,0.023748526349663734,-0.00691516138613224,-0.0005935419467277825,-0.03870958462357521,-0.0016856823349371552,-0.0030187906231731176,-0.06164826452732086,-0.018123061090746437,0.02779051572419499,-0.05453004424767837,0.0017286299262195826,-0.005778772756457329,0.00021088169887662004,0.06404953765838299,0.06404953765838299,1.0387327726311126,0.06404953765838299,nan,0.06174514669989379,-0.054530044247678364,0.0314044839925911,False,False,-0.011053753028163804,0.0005859537498200708,0.0,nan,0.025492769278145033,-0.00046322118486061514,0.0,nan,0.0314044839925911,0.002504041543815198,0.0,nan,0.024848105356848116,0.0048940965027281435,0.0,nan,-0.009904461635422024,0.598571810261046,0.0,nan,0.0001050562388673626,0.002560134568773608,0.0,nan
14.303,16.980543952000062,ABORT,INITIAL_HOLD,-0.0175323523581028,0.008819369599223137,0.023748526349663734,-0.006872135680168867,-0.0004826985241379589,-0.03892956301569939,-0.0018109125085175037,-0.0027705852407962084,-0.06145351380109787,-0.018135708765493735,0.02774951081668521,-0.05450419832399996,9.138820314547047e-05,-0.006687713786959648,-0.0013608072185888878,0.06425505098810985,0.06425505098810985,1.0389524032190618,0.06425505098810985,nan,0.061542586110690446,-0.05450419832399996,0.03141406874790764,False,False,-0.01097138377706841,0.000665727991624834,0.0,nan,0.02548004283585925,-0.00042168852519833776,0.0,nan,0.03141406874790764,0.002539723416355894,0.0,nan,0.02486226469404862,0.004944941918143749,0.0,nan,-0.009907210923767451,0.6011846790208405,0.0,nan,0.00010636819907450246,0.002592662321143776,0.0,nan
14.304,17.058137654999882,ABORT,INITIAL_HOLD,-0.0175323523581028,0.008819369599223137,0.023748526349663734,-0.006872135680168867,-0.0004826985241379589,-0.03892956301569939,-0.0018109125085175037,-0.0027705852407962084,-0.06145351380109787,-0.018135708765493735,0.02774951081668521,-0.05450419832399996,9.138820314547047e-05,-0.006687713786959648,-0.0013608072185888878,0.06425505098810985,0.06425505098810985,1.0389524032190618,0.06425505098810985,nan,0.061542586110690446,-0.05450419832399996,0.03141406874790764,False,False,-0.01097138377706841,0.000665727991624834,0.0,nan,0.02548004283585925,-0.00042168852519833776,0.0,nan,0.03141406874790764,0.002539723416355894,0.0,nan,0.02486226469404862,0.004944941918143749,0.0,nan,-0.009907210923767451,0.6011846790208405,0.0,nan,0.00010636819907450246,0.002592662321143776,0.0,nan
14.34,17.129170252000222,ABORT,INITIAL_HOLD,-0.0175323523581028,0.008819369599223137,0.023748526349663734,-0.00679424125701189,-0.0003277751384302974,-0.03936382755637169,-0.0019332312513142824,-0.0030173184350132942,-0.06274572014808655,-0.018202522765378013,0.027620980795787384,-0.05447879145238612,0.0023693274706602097,-0.006531734485179186,-9.774268255568961e-05,0.06466951756764247,0.06466951756764247,1.039386085717637,0.06466951756764247,nan,0.06284796727429873,-0.05447879145238611,0.03143259361758233,False,False,-0.010805956363033609,0.008662890580753434,0.0,nan,0.025456767319013807,-0.0003267149661166804,0.0,nan,0.03143259361758233,0.0024759142448057387,0.0,nan,0.02488943711698166,0.004291940964163239,0.0,nan,-0.009904185395345877,0.6218662328999648,0.0,nan,0.00010848306981170452,0.0022833770809634114,0.0,nan
14.373,17.209080922999874,ABORT,INITIAL_HOLD,-0.0175323523581028,0.008819369599223137,0.023748526349663734,-0.006745402701199055,-0.00029201997676864266,-0.03950464352965355,-0.0016644104616716504,-0.001990978606045246,-0.06325231492519379,-0.018177381998251703,0.027631342111299403,-0.05446681382234858,0.00483452994376421,-0.004024299327284098,-0.0010605800198391076,0.0648100239367942,0.0648100239367942,1.0395265699600853,0.0648100239367942,nan,0.06330552583614281,-0.05446681382234859,0.031449313687740066,False,False,-0.010659502750257843,2.396955576034962e-05,0.0,nan,0.025435035571193865,-0.00035842335164351776,0.0,nan,0.031449313687740066,0.0024107127340964314,0.0,nan,0.024914847049032574,0.00478916944675068,0.0,nan,-0.009914630334833419,0.5973848847099773,0.0,nan,0.00010667704051314786,0.0025718714220429985,0.0,nan
14.413,17.28545354400012,ABORT,INITIAL_HOLD,-0.0175323523581028,0.008819369599223137,0.023748526349663734,-0.006615984719246626,-0.00022622846881859004,-0.040291376411914825,-0.0010776313720270991,-0.0031768532935529947,-0.06292540580034256,-0.01817857143618361,0.027696605490345208,-0.05450362742845174,0.0032044597901403904,-0.001793962554074824,-0.002066967543214559,0.065590388568354,0.065590388568354,1.0403124387750642,0.065590388568354,nan,0.06301476320165394,-0.054503627428451745,0.031464800584034336,False,False,-0.010514411361473464,0.008172337006276776,0.0,nan,0.025415377841300213,-0.0002494110044361422,0.0,nan,0.031464800584034336,0.002411351804281686,0.0,nan,0.02493767678688652,0.004200795310736841,0.0,nan,-0.009913297310926161,0.618810941090621,0.0,nan,0.00010945775075477115,0.002291917847644505,0.0,nan
14.443,17.360951276999913,ABORT,INITIAL_HOLD,-0.0175323523581028,0.008819369599223137,0.023748526349663734,-0.006486030295491219,-0.00019793838146142662,-0.040866751223802567,-0.0011062918929383159,-0.004229963757097721,-0.06422260403633118,-0.018059010283602413,0.027715932034450153,-0.05451469309582349,-0.0027212933637201786,0.0008098619291558855,-0.005239124409854412,0.06616998692931376,0.06616998692931376,1.040886978289089,0.06616998692931376,nan,0.06437126178929634,-0.05451469309582349,0.03147186915139599,False,False,-0.010449921488593361,0.00807983467609319,0.0,nan,0.025405852176074717,-0.0003969812702361253,0.0,nan,0.03147186915139599,0.0022684402928802366,0.0,nan,0.02494855188303191,0.004063519463126369,0.0,nan,-0.009913324596307227,0.621391050498248,0.0,nan,0.00010872922287497033,0.002181962404815198,0.0,nan
14.481,17.440180858000076,ABORT,INITIAL_HOLD,-0.0175323523581028,0.008819369599223137,0.023748526349663734,-0.006395016796886921,-0.0002398329961579293,-0.04152195155620575,-0.0019079531775787473,-0.005971860606223345,-0.06480933725833893,-0.018005380226745155,0.027815013990978327,-0.05467122354981299,0.0025336795952171087,-0.0054559363052248955,0.002829327480867506,0.06683071659894034,0.06683071659894034,1.0415416119066707,0.06683071659894034,nan,0.06511185452967158,-0.05467122354981299,0.03148535174486522,False,False,-0.010326012328627066,-0.0004297805026173638,0.0,nan,0.0253880370891455,-0.0002339419213606784,0.0,nan,0.03148535174486522,0.0023889800708286253,0.0,nan,0.0249691813857833,0.004696926980488466,0.0,nan,-0.009926720762728714,0.5974377480133617,0.0,nan,0.00010877436624312509,0.002529319105245762,0.0,nan
14.51,17.544368485000177,ABORT,INITIAL_HOLD,-0.0175323523581028,0.008819369599223137,0.023748526349663734,-0.006349209230393171,-0.0002878496306948364,-0.04197753220796585,-0.0018916738918051124,-0.006249039433896542,-0.06628067046403885,-0.01799053368799816,0.02781454295438712,-0.054612482800911084,0.003039952367544174,-0.005164100788533688,0.00012604729272425237,0.06728981279389608,0.06728981279389608,1.041996915994219,0.06728981279389608,nan,0.06660147296510674,-0.054612482800911084,0.031498404391232526,False,False,-0.010200922532003887,0.0077343861796303065,0.0,nan,0.025372040930531803,-0.00011258708529240794,0.0,nan,0.031498404391232526,0.0023861951926080352,0.0,nan,0.024988639093744602,0.004127901445778036,0.0,nan,-0.009919262069640666,0.6197462333591824,0.0,nan,0.00011021034840386079,0.002317422827293991,0.0,nan
