sim_time_s,state,qcmd_shoulder_pan_joint,qdcmd_shoulder_pan_joint,qcmd_shoulder_lift_joint,qdcmd_shoulder_lift_joint,qcmd_elbow_joint,qdcmd_elbow_joint,qcmd_wrist_1_joint,qdcmd_wrist_1_joint,qcmd_wrist_roll_joint,qdcmd_wrist_roll_joint,qcmd_left_knuckle_joint,qdcmd_left_knuckle_joint
10.108,ABORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.125,ABORT,-0.44508267668327156,5.978342278491012e-05,-0.10325080833967777,1.3868629473187225e-05,0.17789198116502133,-2.3894417997314643e-05,0.09790484864120542,-1.3150561155573741e-05,0.007292693618041045,-9.795532575140326e-07,0.009130195665368893,-1.2263661925447781e-06
10.14,ABORT,-0.4450807646129333,0.00021023528315219778,-0.1032503647753281,4.87706308606401e-05,0.177891216943005,-8.402746947922123e-05,0.09790442804304048,-4.624546102184997e-05,0.007292662288708577,-3.4447117087464693e-06,0.009130156442147614,-4.312657785847143e-06
10.143,ABORT,-0.4450800734690468,0.00025112201792787424,-0.10325020444294787,5.8255584189800474e-05,0.1778909407045404,-0.00010036920245075577,0.09790427601210075,-5.523931719588913e-05,0.007292650964294319,-4.114642140510496e-06,0.009130142264379647,-5.1513871010427074e-06
10.176,ABORT,-0.44506170306595105,0.0009321958480313378,-0.10324594285500359,0.00021625190078700856,0.1778835983666497,-0.0003725828366897088,0.09790023507402612,-0.00020505514635074207,0.007292349964663384,-1.5274058209504806e-05,0.00912976542343862,-1.912258314431605e-05
10.191,ABORT,-0.4450444790947652,0.001378242533421498,-0.10324194721769635,0.0003197263410122822,0.1778767142381084,-0.000550860115750408,0.09789644631661026,-0.0003031720480137367,0.007292067749355252,-2.2582547140445582e-05,0.009129412099808427,-2.8272553985350282e-05
10.199,ABORT,-0.44503238176912185,0.0016499715127008307,-0.10323914086571534,0.0003827623525887829,0.1778718791426571,-0.0006594655704137175,0.09789378526755552,-0.00036294427906532594,0.007291869534295138,-2.7034834989063337e-05,0.009129163941531465,-3.3846661625888165e-05
10.235,ABORT,-0.44494726115160976,0.003154748600899727,-0.10321939448369484,0.0007318423300108792,0.17783785787856285,-0.001260899397104584,0.09787506128297838,-0.0006939501365763917,0.0072904748303072855,-5.1690654778454236e-05,0.009127417821240212,-6.471487997669319e-05
10.235,ABORT,-0.44494726115160976,0.003154748600899727,-0.10321939448369484,0.0007318423300108792,0.17783785787856285,-0.001260899397104584,0.09787506128297838,-0.0006939501365763917,0.0072904748303072855,-5.1690654778454236e-05,0.009127417821240212,-6.471487997669319e-05
10.256,ABORT,-0.4448698954549521,0.004237974197575826,-0.10320144709743125,0.0009831302913947976,0.17780693612453008,-0.001693846257398812,0.09785804314855505,-0.0009322273008937125,0.007289207190940876,-6.943934015674408e-05,0.009125830781381603,-8.693560921533459e-05
