time_s,base_x,base_y,base_z,base_qx,base_qy,base_qz,base_qw,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_roll_joint,left_knuckle_joint,base_vx_body,base_vy_body,base_vz_body,base_wx_body,base_wy_body,base_wz_body,shoulder_pan_joint_velocity,shoulder_lift_joint_velocity,elbow_joint_velocity,wrist_1_joint_velocity,wrist_roll_joint_velocity,left_knuckle_joint_velocity
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,0.00048323891952635923,-0.00014034990819266857,0.9897663549329809,0.01576863830030957,0.021650401257305336,3.3273138834207156e-05,0.99964124017792,0.014495242559318547,-0.14516516625538678,0.0623156348683076,0.06811990847723708,-0.011242827508747253,-2.76406288596931e-06,0.01409459955914603,-0.006033835022897404,-0.20437040366467205,0.6308209715566454,0.8661196290777021,0.0013310847370835849,0.2899048511863709,1.0966966748922649,1.246312697366152,1.3623981695447414,-0.22485655017494502,-5.528125771938619e-05
0.1,0.0018591864527938355,-0.000789201908587835,0.9718227948340744,0.03033988190681779,0.047229310616699195,-0.000153567761120146,0.99842318693102,0.02744924041133698,-0.09886287205830087,0.11412390570741351,0.12625201903798022,-0.02197648247182697,-1.8445188551319268e-06,0.052143272897725405,-0.02945404078624937,-0.3551975729671086,0.583689228198101,1.0238550608510908,-0.010985775117641011,0.2590799570403687,0.9260458839417182,1.0361654167821182,1.1626422112148624,-0.2146730992615943,1.8390880616747653e-05
0.15000000000000002,0.005316037889646842,-0.002725909605057214,0.9509687524813155,0.03884960242471118,0.06483422849147877,-0.0004232844901928528,0.9971394346015992,0.039228328813336856,-0.057743490256901786,0.15988695197511432,0.17910699503876537,-0.03019459051522981,-5.229768377867924e-07,0.1152310593123195,-0.06712062464477515,-0.40308361122435415,0.3418333279898215,0.7052816504525009,-0.016069487641014516,0.23558176803999747,0.8223876360279816,0.9152609253540158,1.057099520015703,-0.16436216086805686,2.6430840346902686e-05
0.2,0.011949804023711739,-0.006557604847067161,0.9300289209267247,0.04203146508256158,0.07310686999294191,-0.0006995812694739058,0.9964377813435698,0.04945604833655677,-0.020219500816198534,0.2013269107709767,0.2281720228802297,-0.03619422799567337,4.716895681800008e-07,0.1886777000159025,-0.10922797057464542,-0.3890261291476353,0.12857895531286692,0.33140761190502965,-0.015636151652536966,0.20455439046439827,0.750479788814065,0.8287991759172473,0.9813005568292866,-0.1199927496088712,1.9893328119335864e-05
0.25,0.022298259917719346,-0.012536705888246638,0.9102309340961453,0.041271107960227926,0.07371452207958173,-0.0009225880441532956,0.9964246151684605,0.05795627052244048,0.014379730733458898,0.23908359145000635,0.27385696892265277,-0.04051637492057003,1.0615505761579771e-06,0.26215476328603937,-0.15038634779096172,-0.3501129468271177,-0.02964868273252025,0.023861796039314265,-0.012133978950776737,0.17000444371767412,0.6919846309931486,0.7551336135805928,0.9136989208484608,-0.08644293849793314,1.179722015955953e-05
0.30000000000000004,0.036405575320682296,-0.020641927697944658,0.8918769372615142,0.03786406599108209,0.06887689565009569,-0.0010565301534615863,0.9969057977042082,0.06475422574782214,0.0463716139046955,0.27342414021277217,0.3162450788164684,-0.043640975600823625,1.3298991005128438e-06,0.33088150404258027,-0.18834985934398987,-0.30931642156781725,-0.13601611150204795,-0.19458000066151343,-0.007380585344778838,0.13595910450763313,0.6398376634247319,0.686810975255317,0.8477621978763126,-0.06249201360507185,5.366970487097334e-06
0.35000000000000003,0.053997684630623544,-0.03068823239417213,0.8748526685025005,0.03286642660609251,0.060585757676067734,-0.001089950007643193,0.9976211585456395,0.06999137546350503,0.07593499369292186,0.3045014877758758,0.3553563949093283,-0.04593565928774548,1.38622131710342e-06,0.39239540228886116,-0.2220325813995549,-0.27718348815052624,-0.19993115819301704,-0.33285726439014496,-0.0025138929665246192,0.10474299431365808,0.5912675957645273,0.6215469512620732,0.7822263218571976,-0.04589367373843699,1.1264443318115278e-06
0.4,0.07462812321017934,-0.04240848850485959,0.8589283789183267,0.02707642871878131,0.0504112785473118,-0.0010284927241211194,0.9983609127994637,0.07386195929658615,0.10320246326356135,0.3324510703347861,0.3912347466767641,-0.04766093503359961,1.3202827932468076e-06,0.445093350936848,-0.2507600149462283,-0.256225026041071,-0.2317321638941944,-0.4079847623585845,0.001829031710011566,0.07741167666162242,0.5453493914127896,0.5589916511782053,0.7175670353487164,-0.0345055149170827,-1.3187704771322468e-06
0.45,0.09777243176797819,-0.05550338043184809,0.8439035801064364,0.02106422936969604,0.039510112690000994,-0.0008876036062744076,0.9989967274201264,0.07657372812734288,0.12829668812765194,0.35742162462468846,0.4239679167136164,-0.048992576948206905,1.193336553995117e-06,0.48796101612811915,-0.2741348342223538,-0.24477619795814162,-0.24062427444975534,-0.4367200656683585,0.005335902335046043,0.05423537661513474,0.5018844972818115,0.4994110857980476,0.6546634007370458,-0.026632838292145945,-2.5389247850338135e-06
