sim_time_s,state,active_position_reference_kind,active_joint_reference_kind,ref_px,ref_py,ref_pz,qcmd_shoulder_pan_joint,qdcmd_shoulder_pan_joint,qcmd_shoulder_lift_joint,qdcmd_shoulder_lift_joint,qcmd_elbow_joint,qdcmd_elbow_joint,qcmd_wrist_1_joint,qdcmd_wrist_1_joint,qcmd_wrist_roll_joint,qdcmd_wrist_roll_joint,qcmd_left_knuckle_joint,qdcmd_left_knuckle_joint
17.521,PRESTREAM_SETPOINTS,INITIAL_HOLD,MEASURED_JOINT_HOLD,0.013960471376776695,-0.0021721713710576296,-0.1155102327466011,0.611329511229874,0.0,-0.14652109119376178,0.0,0.20951035858049316,0.0,0.16273899196654273,0.0,-0.017177137279663413,0.0,0.0019938707951210333,0.0
17.548000000000002,PRESTREAM_SETPOINTS,INITIAL_HOLD,MEASURED_JOINT_HOLD,0.013960471376776695,-0.0021721713710576296,-0.1155102327466011,0.6129768093253603,0.0,-0.1468014527509549,0.0,0.20974412529479647,0.0,0.16317552975559924,0.0,-0.017314269762295886,0.0,0.0019773879299895825,0.0
17.569,PRESTREAM_SETPOINTS,INITIAL_HOLD,MEASURED_JOINT_HOLD,0.013960471376776695,-0.0021721713710576296,-0.1155102327466011,0.6137879588427415,0.0,-0.14692670026841004,0.0,0.20985852100178892,0.0,0.16333240138245486,0.0,-0.017186349910797816,0.0,0.0019975809623877794,0.0
17.572,PRESTREAM_SETPOINTS,INITIAL_HOLD,MEASURED_JOINT_HOLD,0.013960471376776695,-0.0021721713710576296,-0.1155102327466011,0.6137879588427415,0.0,-0.14692670026841004,0.0,0.20985852100178892,0.0,0.16333240138245486,0.0,-0.017186349910797816,0.0,0.0019975809623877794,0.0
17.604,PRESTREAM_SETPOINTS,INITIAL_HOLD,MEASURED_JOINT_HOLD,0.013960471376776695,-0.0021721713710576296,-0.1155102327466011,0.6145821860617913,0.0,-0.14701241699565415,0.0,0.20999100670471993,0.0,0.16350208097174335,0.0,-0.017077951599936192,0.0,0.001850201555788189,0.0
17.604,PRESTREAM_SETPOINTS,INITIAL_HOLD,MEASURED_JOINT_HOLD,0.013960471376776695,-0.0021721713710576296,-0.1155102327466011,0.6145821860617913,0.0,-0.14701241699565415,0.0,0.20999100670471993,0.0,0.16350208097174335,0.0,-0.017077951599936192,0.0,0.001850201555788189,0.0
17.632,PRESTREAM_SETPOINTS,INITIAL_HOLD,MEASURED_JOINT_HOLD,0.013960471376776695,-0.0021721713710576296,-0.1155102327466011,0.6161664109931912,0.0,-0.1471901758072054,0.0,0.21021994273316835,0.0,0.1638331960424413,0.0,-0.016368054332446924,0.0,0.001460388292510828,0.0
17.659,PRESTREAM_SETPOINTS,INITIAL_HOLD,MEASURED_JOINT_HOLD,0.013960471376776695,-0.0021721713710576296,-0.1155102327466011,0.6169714169304319,0.0,-0.14730810094434332,0.0,0.2103224958209644,0.0,0.16403642978459754,0.0,-0.016233245937695706,0.0,0.0013393155829284353,0.0
17.66,PRESTREAM_SETPOINTS,INITIAL_HOLD,MEASURED_JOINT_HOLD,0.013960471376776695,-0.0021721713710576296,-0.1155102327466011,0.6169714169304319,0.0,-0.14730810094434332,0.0,0.2103224958209644,0.0,0.16403642978459754,0.0,-0.016233245937695706,0.0,0.0013393155829284353,0.0
17.689,PRESTREAM_SETPOINTS,INITIAL_HOLD,MEASURED_JOINT_HOLD,0.013960471376776695,-0.0021721713710576296,-0.1155102327466011,0.618574017444077,0.0,-0.1474928527747954,0.0,0.21052483219888618,0.0,0.16432897216439013,0.0,-0.015670813054883048,0.0,0.0010592717934851947,0.0
17.717,PRESTREAM_SETPOINTS,INITIAL_HOLD,MEASURED_JOINT_HOLD,0.013960471376776695,-0.0021721713710576296,-0.1155102327466011,0.6193759869077891,0.0,-0.1475892301561288,0.0,0.21059941383674907,0.0,0.16442739676769413,0.0,-0.01561033569442749,0.0,0.0009585099681217457,0.0
17.753,PRESTREAM_SETPOINTS,INITIAL_HOLD,MEASURED_JOINT_HOLD,0.013960471376776695,-0.0021721713710576296,-0.1155102327466011,0.6209826204156048,0.0,-0.14778372836382925,0.0,0.21074904840848419,0.0,0.1646150287068746,0.0,-0.015448872817989567,0.0,0.0007976788575527749,0.0
17.787,PRESTREAM_SETPOINTS,INITIAL_HOLD,MEASURED_JOINT_HOLD,0.013960471376776695,-0.0021721713710576296,-0.1155102327466011,0.6217630466919033,0.0,-0.14786038114191236,0.0,0.21084641368878287,0.0,0.16472114968505736,0.0,-0.015456415817066471,0.0,0.0007006122076074206,0.0
17.823,PRESTREAM_SETPOINTS,INITIAL_HOLD,MEASURED_JOINT_HOLD,0.013960471376776695,-0.0021721713710576296,-0.1155102327466011,0.6233499962227507,0.0,-0.14801368641870116,0.0,0.21101267418968916,0.0,0.16488282280747502,0.0,-0.015482164797845144,0.0,0.0005602944215761241,0.0
17.865,PRESTREAM_SETPOINTS,INITIAL_HOLD,MEASURED_JOINT_HOLD,0.013960471376776695,-0.0021721713710576296,-0.1155102327466011,0.6249478591477358,0.0,-0.14820469628881305,0.0,0.2111544755906083,0.0,0.1650367390083307,0.0,-0.014854969975308663,0.0,0.001062263393375673,0.0
17.904,PRESTREAM_SETPOINTS,INITIAL_HOLD,MEASURED_JOINT_HOLD,0.013960471376776695,-0.0021721713710576296,-0.1155102327466011,0.626537602444694,0.0,-0.1483787222988875,0.0,0.21132507724890637,0.0,0.16522409674324035,0.0,-0.014267038208283012,0.0,0.0006446378231439454,0.0
17.939,PRESTREAM_SETPOINTS,INITIAL_HOLD,MEASURED_JOINT_HOLD,0.013960471376776695,-0.0021721713710576296,-0.1155102327466011,0.6281296563773919,0.0,-0.14853728794078425,0.0,0.2115175058517078,0.0,0.16541975213690918,0.0,-0.014870470272013492,0.0,0.0006033032941488159,0.0
