sim_time_s,wall_time_s,state,active_position_reference_kind,active_joint_reference_kind,px,py,pz,ref_px,ref_py,ref_pz,hold_ref_px,hold_ref_py,hold_ref_pz,position_error_m,position_error_to_active_reference_m,position_error_to_final_hold_m,position_error_to_initial_m,vx,vy,vz,speed_mps,roll_rad,pitch_rad,yaw_rad,wx,wy,wz,yaw_error_rad,max_joint_error_rad,max_joint_error_to_active_reference_deg,max_joint_error_to_neutral_deg,offboard,armed,mavros_state_age_sim_s,mavros_state_age_wall_s,mavros_state_receive_count,q_shoulder_pan_joint,qd_shoulder_pan_joint,qref_shoulder_pan_joint,qcmd_shoulder_pan_joint,effort_shoulder_pan_joint,q_shoulder_lift_joint,qd_shoulder_lift_joint,qref_shoulder_lift_joint,qcmd_shoulder_lift_joint,effort_shoulder_lift_joint,q_elbow_joint,qd_elbow_joint,qref_elbow_joint,qcmd_elbow_joint,effort_elbow_joint,q_wrist_1_joint,qd_wrist_1_joint,qref_wrist_1_joint,qcmd_wrist_1_joint,effort_wrist_1_joint,q_wrist_roll_joint,qd_wrist_roll_joint,qref_wrist_roll_joint,qcmd_wrist_roll_joint,effort_wrist_roll_joint,q_left_knuckle_joint,qd_left_knuckle_joint,qref_left_knuckle_joint,qcmd_left_knuckle_joint,effort_left_knuckle_joint
17.521,0.16269445100078883,PRESTREAM_SETPOINTS,INITIAL_HOLD,MEASURED_JOINT_HOLD,0.013960471376776695,-0.0021721713710576296,-0.1155102327466011,0.013960471376776695,-0.0021721713710576296,-0.1155102327466011,0.0,0.0,1.0,0.0,0.0,1.1155997008120355,0.0,0.022257523611187935,0.0058755530044436455,-0.09546202421188354,0.09819835816876397,-0.016996627323351395,0.02615875358171421,-0.056213023448224014,0.0008186359773389995,-0.005080346949398518,-0.003236949676647782,-0.056213023448224014,0.0,0.0,35.02660088526724,False,False,0.0,0.0,1,0.611329511229874,0.037979696472185395,0.611329511229874,0.611329511229874,nan,-0.14652109119376178,-0.021075630456123817,-0.14652109119376178,-0.14652109119376178,nan,0.20951035858049316,0.007041140054517416,0.20951035858049316,0.20951035858049316,nan,0.16273899196654273,0.01989912356233842,0.16273899196654273,0.16273899196654273,nan,-0.017177137279663413,-0.058193928624056895,-0.017177137279663413,-0.017177137279663413,nan,0.0019938707951210333,-0.05756192531427874,0.0019938707951210333,0.0019938707951210333,nan
17.548000000000002,0.21423368900013884,PRESTREAM_SETPOINTS,INITIAL_HOLD,MEASURED_JOINT_HOLD,0.013995652087032795,-0.002244844799861312,-0.11594853550195694,0.013960471376776695,-0.0021721713710576296,-0.1155102327466011,0.0,0.0,1.0,0.0004456774786555009,0.0004456774786555009,1.1160385528710373,0.0004456774786555009,0.02379160374403,0.005660672672092915,-0.09538110345602036,0.09846643346999819,-0.016955531656523366,0.02612392336774888,-0.05635191899462779,0.0008904053247533739,-0.007044616155326366,-0.00017126448801718566,-0.05635191899462779,0.0,0.0,35.120984113738544,False,False,0.027000000000001023,0.062383215999943786,1,0.6129768093253603,0.03471535543591188,0.6129768093253603,0.6129768093253603,nan,-0.1468014527509549,-0.002221377471661493,-0.1468014527509549,-0.1468014527509549,nan,0.20974412529479647,0.007354399963367038,0.20974412529479647,0.20974412529479647,nan,0.16317552975559924,0.009251251950314177,0.16317552975559924,0.16317552975559924,nan,-0.017314269762295886,-0.07729273765545423,-0.017314269762295886,-0.017314269762295886,nan,0.0019773879299895825,-0.050674578451928964,0.0019773879299895825,0.0019773879299895825,nan
17.569,0.28563628700067056,PRESTREAM_SETPOINTS,INITIAL_HOLD,MEASURED_JOINT_HOLD,0.01388575043529272,-0.002343683037906885,-0.11612576246261597,0.013960471376776695,-0.0021721713710576296,-0.1155102327466011,0.0,0.0,1.0,0.0006433321865560578,0.0006433321865560578,1.1162145961006285,0.0006433321865560578,0.023768899962306023,0.0055118463933467865,-0.09475070983171463,0.09784190344477026,-0.0169838091009013,0.02606943506135551,-0.05634801286614004,-0.0008769753621891141,-0.00828385166823864,0.004221187438815833,-0.05634801286614004,0.0,0.0,35.167459557638566,False,False,0.047999999999998266,0.14655627899992396,1,0.6137879588427415,0.0441607418243676,0.6137879588427415,0.6137879588427415,nan,-0.14692670026841004,-0.005626258355730709,-0.14692670026841004,-0.14692670026841004,nan,0.20985852100178892,0.009833184212852182,0.20985852100178892,0.20985852100178892,nan,0.16333240138245486,0.00678810759637002,0.16333240138245486,0.16333240138245486,nan,-0.017186349910797816,-0.034797732320626815,-0.017186349910797816,-0.017186349910797816,nan,0.0019975809623877794,-0.047752951221619176,0.0019975809623877794,0.0019975809623877794,nan
17.572,0.3607754690001457,PRESTREAM_SETPOINTS,INITIAL_HOLD,MEASURED_JOINT_HOLD,0.01388575043529272,-0.002343683037906885,-0.11612576246261597,0.013960471376776695,-0.0021721713710576296,-0.1155102327466011,0.0,0.0,1.0,0.0006433321865560578,0.0006433321865560578,1.1162145961006285,0.0006433321865560578,0.023768899962306023,0.0055118463933467865,-0.09475070983171463,0.09784190344477026,-0.0169838091009013,0.02606943506135551,-0.05634801286614004,-0.0008769753621891141,-0.00828385166823864,0.004221187438815833,-0.05634801286614004,0.0,0.0,35.167459557638566,False,False,0.05099999999999838,0.21923970300031215,1,0.6137879588427415,0.0441607418243676,0.6137879588427415,0.6137879588427415,nan,-0.14692670026841004,-0.005626258355730709,-0.14692670026841004,-0.14692670026841004,nan,0.20985852100178892,0.009833184212852182,0.20985852100178892,0.20985852100178892,nan,0.16333240138245486,0.00678810759637002,0.16333240138245486,0.16333240138245486,nan,-0.017186349910797816,-0.034797732320626815,-0.017186349910797816,-0.017186349910797816,nan,0.0019975809623877794,-0.047752951221619176,0.0019975809623877794,0.0019975809623877794,nan
17.604,0.4373174700003801,PRESTREAM_SETPOINTS,INITIAL_HOLD,MEASURED_JOINT_HOLD,0.013830326497554779,-0.002399687422439456,-0.11617176234722137,0.013960471376776695,-0.0021721713710576296,-0.1155102327466011,0.0,0.0,1.0,0.0007115635289423417,0.0007115635289423417,1.1162600232437139,0.0007115635289423417,0.023380059748888016,0.006189336534589529,-0.09520880877971649,0.09823264401334517,-0.0169953946476369,0.025988990106523748,-0.05627164047279096,-0.00034392374800518155,-0.009869690984487534,-0.002945042215287684,-0.056271640472790964,0.0,0.0,35.21296542526453,False,False,0.08299999999999841,0.29759829999966314,1,0.6145821860617913,0.04513205902779392,0.6145821860617913,0.6145821860617913,nan,-0.14701241699565415,-0.01545893930710567,-0.14701241699565415,-0.14701241699565415,nan,0.20999100670471993,0.005699795955157492,0.20999100670471993,0.20999100670471993,nan,0.16350208097174335,0.016141802078008347,0.16350208097174335,0.16350208097174335,nan,-0.017077951599936192,0.05609537631139569,-0.017077951599936192,-0.017077951599936192,nan,0.001850201555788189,-0.033510589539647126,0.001850201555788189,0.001850201555788189,nan
17.604,0.5125420480007961,PRESTREAM_SETPOINTS,INITIAL_HOLD,MEASURED_JOINT_HOLD,0.013830326497554779,-0.002399687422439456,-0.11617176234722137,0.013960471376776695,-0.0021721713710576296,-0.1155102327466011,0.0,0.0,1.0,0.0007115635289423417,0.0007115635289423417,1.1162600232437139,0.0007115635289423417,0.023380059748888016,0.006189336534589529,-0.09520880877971649,0.09823264401334517,-0.0169953946476369,0.025988990106523748,-0.05627164047279096,-0.00034392374800518155,-0.009869690984487534,-0.002945042215287684,-0.056271640472790964,0.0,0.0,35.21296542526453,False,False,0.08299999999999841,0.3706989000002068,1,0.6145821860617913,0.04513205902779392,0.6145821860617913,0.6145821860617913,nan,-0.14701241699565415,-0.01545893930710567,-0.14701241699565415,-0.14701241699565415,nan,0.20999100670471993,0.005699795955157492,0.20999100670471993,0.20999100670471993,nan,0.16350208097174335,0.016141802078008347,0.16350208097174335,0.16350208097174335,nan,-0.017077951599936192,0.05609537631139569,-0.017077951599936192,-0.017077951599936192,nan,0.001850201555788189,-0.033510589539647126,0.001850201555788189,0.001850201555788189,nan
17.632,0.5939897680000286,PRESTREAM_SETPOINTS,INITIAL_HOLD,MEASURED_JOINT_HOLD,0.013789421878755093,-0.0024985165800899267,-0.11636871844530106,0.013960471376776695,-0.0021721713710576296,-0.1155102327466011,0.0,0.0,1.0,0.0009342145476838387,0.0009342145476838387,1.116456674602313,0.0009342145476838387,0.02352249249815941,0.00580676319077611,-0.09307485073804855,0.09617668112380326,-0.016962391146733983,0.02595168611228069,-0.05640580784854686,-0.0063253967091441154,-0.003281748853623867,8.143164450302761e-05,-0.05640580784854685,0.0,0.0,35.30373482763315,False,False,0.11100000000000065,0.4481111510003757,1,0.6161664109931912,0.042175419052302335,0.6161664109931912,0.6161664109931912,nan,-0.1471901758072054,-0.001426100656879744,-0.1471901758072054,-0.1471901758072054,nan,0.21021994273316835,0.006578904469279904,0.21021994273316835,0.21021994273316835,nan,0.1638331960424413,0.006070131568644253,0.1638331960424413,0.1638331960424413,nan,-0.016368054332446924,0.6578027908460551,-0.016368054332446924,-0.016368054332446924,nan,0.001460388292510828,-0.04429365153435237,0.001460388292510828,0.001460388292510828,nan
17.659,0.6703344810002818,PRESTREAM_SETPOINTS,INITIAL_HOLD,MEASURED_JOINT_HOLD,0.013820945285260677,-0.0025591899175196886,-0.11646966636180878,0.013960471376776695,-0.0021721713710576296,-0.1155102327466011,0.0,0.0,1.0,0.0010439175003369781,0.0010439175003369781,1.1165581417407966,0.0010439175003369781,0.023605089634656906,0.004788587335497141,-0.09233086556196213,0.09542075015818621,-0.017038997760643045,0.025998712142526293,-0.05644384327265716,0.004701601807028055,-0.0022683730348944664,-0.0013010526308789847,-0.05644384327265716,0.0,0.0,35.34985827032001,False,False,0.13799999999999812,0.5280210589999115,1,0.6169714169304319,0.045334936843667004,0.6169714169304319,0.6169714169304319,nan,-0.14730810094434332,-0.014516324864621087,-0.14730810094434332,-0.14730810094434332,nan,0.2103224958209644,0.0009997577453773644,0.2103224958209644,0.2103224958209644,nan,0.16403642978459754,0.018067992563861476,0.16403642978459754,0.16403642978459754,nan,-0.016233245937695706,0.08975904893298205,-0.016233245937695706,-0.016233245937695706,nan,0.0013393155829284353,-0.03370276164636595,0.0013393155829284353,0.0013393155829284353,nan
17.66,0.745524160000059,PRESTREAM_SETPOINTS,INITIAL_HOLD,MEASURED_JOINT_HOLD,0.013820945285260677,-0.0025591899175196886,-0.11646966636180878,0.013960471376776695,-0.0021721713710576296,-0.1155102327466011,0.0,0.0,1.0,0.0010439175003369781,0.0010439175003369781,1.1165581417407966,0.0010439175003369781,0.023605089634656906,0.004788587335497141,-0.09233086556196213,0.09542075015818621,-0.017038997760643045,0.025998712142526293,-0.05644384327265716,0.004701601807028055,-0.0022683730348944664,-0.0013010526308789847,-0.05644384327265716,0.0,0.0,35.34985827032001,False,False,0.13899999999999935,0.604831145999924,1,0.6169714169304319,0.045334936843667004,0.6169714169304319,0.6169714169304319,nan,-0.14730810094434332,-0.014516324864621087,-0.14730810094434332,-0.14730810094434332,nan,0.2103224958209644,0.0009997577453773644,0.2103224958209644,0.2103224958209644,nan,0.16403642978459754,0.018067992563861476,0.16403642978459754,0.16403642978459754,nan,-0.016233245937695706,0.08975904893298205,-0.016233245937695706,-0.016233245937695706,nan,0.0013393155829284353,-0.03370276164636595,0.0013393155829284353,0.0013393155829284353,nan
17.689,0.8215525909999997,PRESTREAM_SETPOINTS,INITIAL_HOLD,MEASURED_JOINT_HOLD,0.013985687866806984,-0.0026434476021677256,-0.11705996096134186,0.013960471376776695,-0.0021721713710576296,-0.1155102327466011,0.0,0.0,1.0,0.0016199983632529838,0.0016199983632529838,1.117150636066277,0.0016199983632529838,0.024226760491728783,0.004937200807034969,-0.09215930849313736,0.09541828974397852,-0.017026602472773936,0.026019899888840996,-0.05634949305064973,0.003604431636631489,-0.00461134221404791,-0.004823458846658467,-0.05634949305064973,0.0,0.0,35.441680515997376,False,False,0.16799999999999926,0.6811901569999463,1,0.618574017444077,0.033738538826983334,0.618574017444077,0.618574017444077,nan,-0.1474928527747954,0.0005596303744036001,-0.1474928527747954,-0.1474928527747954,nan,0.21052483219888618,0.00882899653328696,0.21052483219888618,0.21052483219888618,nan,0.16432897216439013,0.008793222604769068,0.16432897216439013,0.16432897216439013,nan,-0.015670813054883048,-0.02080843726887515,-0.015670813054883048,-0.015670813054883048,nan,0.0010592717934851947,-0.03289082361438186,0.0010592717934851947,0.0010592717934851947,nan
