sim_time_s,wall_time_s,state,px,py,pz,vx,vy,vz,roll_rad,pitch_rad,yaw_rad,wx,wy,wz,position_error_m,speed_mps,yaw_error_rad,max_joint_error_rad,offboard,armed,q_shoulder_pan_joint,qd_shoulder_pan_joint,qcmd_shoulder_pan_joint,effort_shoulder_pan_joint,q_shoulder_lift_joint,qd_shoulder_lift_joint,qcmd_shoulder_lift_joint,effort_shoulder_lift_joint,q_elbow_joint,qd_elbow_joint,qcmd_elbow_joint,effort_elbow_joint,q_wrist_1_joint,qd_wrist_1_joint,qcmd_wrist_1_joint,effort_wrist_1_joint,q_wrist_roll_joint,qd_wrist_roll_joint,qcmd_wrist_roll_joint,effort_wrist_roll_joint,q_left_knuckle_joint,qd_left_knuckle_joint,qcmd_left_knuckle_joint,effort_left_knuckle_joint
12.85,0.20365913699993143,PRESTREAM_SETPOINTS,-0.012254243716597557,0.0058035338297486305,-0.03132687136530876,-0.012440952472388744,0.012100210413336754,-0.048407647758722305,-0.01845007525061011,0.024948635752064803,-0.054103133505121886,0.008636433631181717,-0.002601054497063159,0.0062225149013102055,1.0314159990489458,0.05142463176338545,-0.054103133505121886,0.4877050307729611,False,False,0.4877050307729611,0.04200500296938626,0.0,nan,-0.018419257763754082,-0.0020157884346291813,0.0,nan,0.0976505839449251,0.007280367562763112,0.0,nan,0.019126843516316328,0.002903095278996704,0.0,nan,-0.024338928387398262,0.7458512853181484,0.0,nan,-0.0008810872792635038,-0.06938262939097933,0.0,nan
12.88,0.277994792999948,PRESTREAM_SETPOINTS,-0.012078378349542618,0.005380111280828714,-0.03232226148247719,-0.013349514454603195,0.012626406736671925,-0.048606302589178085,-0.018296628050067893,0.024923364947409418,-0.05408221817804692,-0.0002602379536256194,-0.008014439605176449,0.002081009093672038,1.0324069373910874,0.05196352888944586,-0.05408221817804692,0.48848382328946904,False,False,0.48848382328946904,0.04078502254867153,0.0,nan,-0.018495708519089327,0.0036580505759665604,0.0,nan,0.0977505702663306,0.013121013553490848,0.0,nan,0.019126679869896357,0.007737528676840803,0.0,nan,-0.025137234126646923,-0.10885657874122376,0.0,nan,-0.0007956739801500134,-0.044022381954568895,0.0,nan
12.88,0.3511516799999299,PRESTREAM_SETPOINTS,-0.012078378349542618,0.005380111280828714,-0.03232226148247719,-0.013349514454603195,0.012626406736671925,-0.048606302589178085,-0.018296628050067893,0.024923364947409418,-0.05408221817804692,-0.0002602379536256194,-0.008014439605176449,0.002081009093672038,1.0324069373910874,0.05196352888944586,-0.05408221817804692,0.48848382328946904,False,False,0.48848382328946904,0.04078502254867153,0.0,nan,-0.018495708519089327,0.0036580505759665604,0.0,nan,0.0977505702663306,0.013121013553490848,0.0,nan,0.019126679869896357,0.007737528676840803,0.0,nan,-0.025137234126646923,-0.10885657874122376,0.0,nan,-0.0007956739801500134,-0.044022381954568895,0.0,nan
12.897,0.4310510189999377,PRESTREAM_SETPOINTS,-0.012078378349542618,0.005380111280828714,-0.03232226148247719,-0.013349514454603195,0.012626406736671925,-0.048606302589178085,-0.018296628050067893,0.024923364947409418,-0.05408221817804692,-0.00320688309147954,-0.0021594068966805926,0.005765975918620825,1.0324069373910874,0.05196352888944586,-0.05408221817804692,0.48787038432337226,False,False,0.48787038432337226,-0.6442601783313903,0.0,nan,-0.018401592092718744,0.0733029111028091,0.0,nan,0.09757789493677738,-0.14666815131693545,0.0,nan,0.019133691848913337,0.00265943735789023,0.0,nan,-0.020333779774987626,0.9450400629150777,0.0,nan,-0.00048476629348925826,-0.0015775893336020808,0.0,nan
12.915,0.510328794999964,PRESTREAM_SETPOINTS,-0.012035256251692772,0.005247144028544426,-0.03263198584318161,-0.012909792363643646,0.012526377104222775,-0.04818226769566536,-0.01836267312268566,0.02497387554787689,-0.054010334632682934,-0.0020799092017114162,-0.0004960208898410203,-0.0015748175792396069,1.0327154487563033,0.05143057244991879,-0.054010334632682934,0.474212059414409,False,False,0.474212059414409,-0.7815102833095984,0.0,nan,-0.016917348523044495,0.09005385728576927,0.0,nan,0.09468893236392528,-0.1245523492632127,0.0,nan,0.01909184360505556,0.024007860909306955,0.0,nan,-0.022682180781870898,0.9911910564642885,0.0,nan,0.00013365252188179966,0.02767140003636248,0.0,nan
12.918,0.5837609879999945,PRESTREAM_SETPOINTS,-0.012035256251692772,0.005247144028544426,-0.03263198584318161,-0.012909792363643646,0.012526377104222775,-0.04818226769566536,-0.01836267312268566,0.02497387554787689,-0.054010334632682934,-0.0020799092017114162,-0.0004960208898410203,-0.0015748175792396069,1.0327154487563033,0.05143057244991879,-0.054010334632682934,0.474212059414409,False,False,0.474212059414409,-0.7815102833095984,0.0,nan,-0.016917348523044495,0.09005385728576927,0.0,nan,0.09468893236392528,-0.1245523492632127,0.0,nan,0.01909184360505556,0.024007860909306955,0.0,nan,-0.022682180781870898,0.9911910564642885,0.0,nan,0.00013365252188179966,0.02767140003636248,0.0,nan
12.918,0.6584985609999876,PRESTREAM_SETPOINTS,-0.012035256251692772,0.005247144028544426,-0.03263198584318161,-0.012909792363643646,0.012526377104222775,-0.04818226769566536,-0.01836267312268566,0.02497387554787689,-0.054010334632682934,-0.0020799092017114162,-0.0004960208898410203,-0.0015748175792396069,1.0327154487563033,0.05143057244991879,-0.054010334632682934,0.474212059414409,False,False,0.474212059414409,-0.7815102833095984,0.0,nan,-0.016917348523044495,0.09005385728576927,0.0,nan,0.09468893236392528,-0.1245523492632127,0.0,nan,0.01909184360505556,0.024007860909306955,0.0,nan,-0.022682180781870898,0.9911910564642885,0.0,nan,0.00013365252188179966,0.02767140003636248,0.0,nan
12.94,0.7347713529999282,PRESTREAM_SETPOINTS,-0.01184916216880083,0.004869033582508564,-0.033499009907245636,-0.0128315519541502,0.0122271329164505,-0.04900800436735153,-0.018382671016485757,0.025070308997635404,-0.054028799100032686,0.000537083949893713,-0.00863192230463028,0.003209241898730398,1.0335784022566392,0.05211464282693445,-0.054028799100032686,0.45696402333727093,False,False,0.45696402333727093,-0.9523957595499467,0.0,nan,-0.01519426729069906,0.08585330695446786,0.0,nan,0.09197232871503491,-0.1232633089195228,0.0,nan,0.019208669997108352,0.017359763019900873,0.0,nan,-0.008981360482941625,0.4806070349216023,0.0,nan,-8.725539127851789e-05,0.0032482059761380633,0.0,nan
12.972,0.8071917589999202,PRESTREAM_SETPOINTS,-0.01176544465124607,0.004746227525174618,-0.03376259654760361,-0.01290681678801775,0.012006040662527084,-0.049174822866916656,-0.01833572199102765,0.025167343856363666,-0.05408469807243034,0.003287526546046138,-0.006328546442091465,0.002138682873919607,1.0338404414533249,0.05223881828661843,-0.05408469807243034,0.42015358916082235,False,False,0.42015358916082235,-0.8580604153047686,0.0,nan,-0.011785756973459627,0.09332081156127303,0.0,nan,0.08715281670773845,-0.09846812031099104,0.0,nan,0.01981409275200452,0.02679929599068972,0.0,nan,-0.011202013904979324,-0.6289770466821449,0.0,nan,-7.376991233698504e-05,-3.652047492974653e-05,0.0,nan
12.999,0.8807582569999113,PRESTREAM_SETPOINTS,-0.011566056869924068,0.004496499430388212,-0.03448555991053581,-0.011584747582674026,0.011880080215632915,-0.0510055311024189,-0.018146320833233868,0.025226439459149826,-0.054101460527004895,0.005335924215614796,-0.0025527544785290956,0.0011473817285150292,1.0345599865846642,0.053636805325484906,-0.054101460527004895,0.4038299160028558,False,False,0.4038299160028558,-0.786455899616915,0.0,nan,-0.01032184373532985,0.07434917597966305,0.0,nan,0.0848474442070346,-0.1105004916713257,0.0,nan,0.019993282028214487,0.012152293317335736,0.0,nan,-0.009588227290620921,0.4969872169315246,0.0,nan,9.431516159175146e-05,0.007551532278644468,0.0,nan
