sim_time_s,state,qcmd_shoulder_pan_joint,qdcmd_shoulder_pan_joint,qcmd_shoulder_lift_joint,qdcmd_shoulder_lift_joint,qcmd_elbow_joint,qdcmd_elbow_joint,qcmd_wrist_1_joint,qdcmd_wrist_1_joint,qcmd_wrist_roll_joint,qdcmd_wrist_roll_joint,qcmd_left_knuckle_joint,qdcmd_left_knuckle_joint
17.904,PRESTREAM_SETPOINTS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.936,PRESTREAM_SETPOINTS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.969,PRESTREAM_SETPOINTS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.003,PRESTREAM_SETPOINTS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.036,PRESTREAM_SETPOINTS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.069,PRESTREAM_SETPOINTS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.103,PRESTREAM_SETPOINTS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.136,PRESTREAM_SETPOINTS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.169,PRESTREAM_SETPOINTS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.203,PRESTREAM_SETPOINTS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.236,PRESTREAM_SETPOINTS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.269,PRESTREAM_SETPOINTS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.303,PRESTREAM_SETPOINTS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.337,PRESTREAM_SETPOINTS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.369,PRESTREAM_SETPOINTS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.403,PRESTREAM_SETPOINTS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.436,PRESTREAM_SETPOINTS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.47,ABORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.503,ABORT,0.038330446235109596,-1.924508628531639e-05,0.02566649558902571,-1.2886725065048803e-05,0.028635284583693188,-1.4377305164607872e-05,0.03040578135521155,-1.5266242458130293e-05,-0.011966708943867884,6.0082876354582125e-06,-0.0001895474160211559,9.516863837459253e-08
18.536,ABORT,0.038328979286722846,-7.570493033426291e-05,0.02566551330397568,-5.0692868237783564e-05,0.02863418867981911,-5.6556404567098753e-05,0.030404617692476363,-6.0053241883385e-05,-0.011966250964738911,2.3634967914777493e-05,-0.0001895401618328159,3.743675154967871e-07
18.569,ABORT,0.03832506113974898,-0.0001674903814714258,0.025662889668930967,-0.00011215343309264484,0.028631261574484902,-0.00012512598233392044,0.030401509606557558,-0.00013286242186913032,-0.0119650277250159,5.229025077537619e-05,-0.00018952078625263268,8.282546157061632e-07
18.603,ABORT,0.03831726188949482,-0.0002970429217211743,0.025657667203713156,-0.00019890326330520035,0.028625435037814877,-0.00022190998103398948,0.03039532281977955,-0.00023563049789632643,-0.011962592810556531,9.273636331469285e-05,-0.00018948221827657754,1.4689032815916048e-06
18.636,ABORT,0.03830493970205666,-0.00045487071249334575,0.025649416129160336,-0.0003045865175734253,0.0286162295790049,-0.00033981739271022075,0.030385548194804803,-0.0003608280306503043,-0.011958745841759981,0.00014200996748406664,-0.00018942128397974453,2.249375539433223e-06
18.669,ABORT,0.03828691267725532,-0.0006424945882072134,0.025637345031691006,-0.00043022156363753546,0.02860276224334652,-0.00047998437753495976,0.030371248184540577,-0.0005096614281792839,-0.011953117831128478,0.000200585865552577,-0.00018933213876216255,3.1771920487245463e-06
18.703,ABORT,0.03826136504826199,-0.0008651086697397846,0.025620238053524216,-0.0005792864429416836,0.02858367653737338,-0.0006462912746141722,0.030350982424613062,-0.0006862509478564802,-0.011945141898928422,0.0002700856544192833,-0.0001892058034977242,4.2780381924297955e-06
18.737,ABORT,0.0382277694296519,-0.0011155937807246494,0.025597742051479855,-0.0007470140753510553,0.028558578470584274,-0.0008334196057855316,0.030324332564403096,-0.0008849492742632695,-0.011934653396205804,0.00034828673769242066,-0.00018903967021928245,5.516709019472355e-06
18.769,ABORT,0.03818797704841636,-0.0013751438431599014,0.02557109662786036,-0.0009208117006582133,0.028528851027445384,-0.0010273200330323455,0.03029276709720165,-0.0010908384100362075,-0.0119222302733048,0.0004293178854769833,-0.00018884289340655606,6.800206825915021e-06
18.803,ABORT,0.03813619990008404,-0.0016744719191248167,0.025536426070123238,-0.0011212451288082857,0.028490170199981645,-0.0012509371698266876,0.030251694665074654,-0.0013282816157698478,-0.011906065523741594,0.0005227676705859063,-0.0001885868508701572,8.280410395519296e-06
