sim_time_s,wall_time_s,state,px,py,pz,vx,vy,vz,roll_rad,pitch_rad,yaw_rad,wx,wy,wz,position_error_m,speed_mps,yaw_error_rad,max_joint_error_rad,offboard,armed,q_shoulder_pan_joint,qd_shoulder_pan_joint,qcmd_shoulder_pan_joint,effort_shoulder_pan_joint,q_shoulder_lift_joint,qd_shoulder_lift_joint,qcmd_shoulder_lift_joint,effort_shoulder_lift_joint,q_elbow_joint,qd_elbow_joint,qcmd_elbow_joint,effort_elbow_joint,q_wrist_1_joint,qd_wrist_1_joint,qcmd_wrist_1_joint,effort_wrist_1_joint,q_wrist_roll_joint,qd_wrist_roll_joint,qcmd_wrist_roll_joint,effort_wrist_roll_joint,q_left_knuckle_joint,qd_left_knuckle_joint,qcmd_left_knuckle_joint,effort_left_knuckle_joint
17.904,0.08726260999998203,PRESTREAM_SETPOINTS,0.0013984143733978271,-0.013686589896678925,-0.0642084851861,0.0045407493598759174,-0.0022285734303295612,-0.06391109526157379,-0.01869830258600219,0.025808788003950894,-0.054254625227198636,-0.0006432418012991548,-0.002970468252897262,0.004173144698143005,1.0642974106178467,0.06411094322982266,-0.054254625227198636,0.08861997252908527,False,False,0.08861997252908527,0.04494984065968347,0.0,nan,0.027128205243894143,-0.002263582203284333,0.0,nan,0.02289161175237897,-0.007772939854339725,0.0,nan,0.03795739644483476,0.0017475928553784149,0.0,nan,-0.012495151695588014,-0.3093836254331529,0.0,nan,0.00011621817511109356,-0.004495885465021887,0.0,nan
17.936,0.148668860999976,PRESTREAM_SETPOINTS,0.0016681562410667539,-0.013748102821409702,-0.06368222832679749,0.006184895057231188,-0.002894066972658038,-0.06259660422801971,-0.018710114863444906,0.025796831957173316,-0.05426723170333096,0.0005133587401360273,-0.0077872462570667276,-0.006157559342682361,1.0637723797573868,0.06296795543282732,-0.05426723170333096,0.09021389932328283,False,False,0.09021389932328283,0.03746301126168026,0.0,nan,0.027162578991971387,-0.010863025515170033,0.0,nan,0.02272385182194192,-0.014674568700002407,0.0,nan,0.03818797628224058,-0.0028670127488971096,0.0,nan,-0.012174393026437969,0.9066563643260872,0.0,nan,9.75181048614715e-05,-0.010100612166939003,0.0,nan
17.969,0.3403218880000054,PRESTREAM_SETPOINTS,0.0017849437426775694,-0.013767525553703308,-0.0634305477142334,0.00636864360421896,-0.002722789067775011,-0.06302323192358017,-0.01864802695927351,0.025920161879752605,-0.05421261826177225,9.390883496962488e-05,-0.003962930291891098,-0.0010938127525150772,1.0635211613295859,0.06340268893161022,-0.05421261826177225,0.09101950572397577,False,False,0.09101950572397577,0.04527668390728273,0.0,nan,0.027177883364643662,-0.006668283255791728,0.0,nan,0.022637696455295675,-0.010244159370866512,0.0,nan,0.038299997747277104,0.0014233017471915119,0.0,nan,-0.012221152257835932,0.8965895527233252,0.0,nan,0.00010414833100202969,-0.013908106113994026,0.0,nan
18.003,0.5237647739999716,PRESTREAM_SETPOINTS,0.001943862996995449,-0.013743069022893906,-0.0627974346280098,0.006030941382050514,-0.0037396284751594067,-0.06214122474193573,-0.018565660831531567,0.02602825249886975,-0.05421350105921743,0.0007306301267817616,-0.010260501876473427,0.002168237464502455,1.0628880644740526,0.06254509483175894,-0.05421350105921743,0.0888262141190852,False,False,0.0888262141190852,-0.12732617575449445,0.0,nan,0.02710366293423938,-0.03770856244253766,0.0,nan,0.02298823555867191,-0.012899106361566735,0.0,nan,0.037799422927276005,-0.05606848450108497,0.0,nan,-0.011681743747018913,-0.16491739167497382,0.0,nan,-0.00031268025634734187,0.026099045075823446,0.0,nan
18.036,0.7039033089999975,PRESTREAM_SETPOINTS,0.0019980447832494974,-0.013735629618167877,-0.06260507553815842,0.005795595236122608,-0.004626507870852947,-0.06329622864723206,-0.01859268930202186,0.025961578951042025,-0.05417577311690823,0.004427490755915642,0.001597175374627114,0.004942849278450012,1.062695726096336,0.06372916177216449,-0.05417577311690823,0.08292514866252265,False,False,0.08292514866252265,-0.15114604330646403,0.0,nan,0.026957350022066784,-0.0034159201222372084,0.0,nan,0.02371829431894934,0.020904935937893897,0.0,nan,0.03681856928216565,-0.01839377486786027,0.0,nan,-0.011821164681395935,-0.01185088955129323,0.0,nan,-0.0002036833949814465,0.0016174988318830297,0.0,nan
18.069,0.8787718819999668,PRESTREAM_SETPOINTS,0.0021626949310302734,-0.01374108623713255,-0.06251007318496704,0.006669076159596443,-0.004827495664358139,-0.06351396441459656,-0.01855880767590722,0.02617886238899268,-0.05409266049116899,0.000502752314787358,-0.001949031837284565,-0.0002471233019605277,1.062601124749953,0.0640453352467651,-0.05409266049116899,0.08022650708909307,False,False,0.08022650708909307,-0.13033481318401408,0.0,nan,0.026856252756265242,0.004361565891355949,0.0,nan,0.0240349640899451,0.02447198803565063,0.0,nan,0.03635072147193785,-0.015121102955561964,0.0,nan,-0.012464926607809623,-1.2961204840354863,0.0,nan,-0.00020877405848729325,-0.0007471320396787717,0.0,nan
18.103,0.962896824999973,PRESTREAM_SETPOINTS,0.00239444337785244,-0.013756725937128067,-0.06267818808555603,0.007561239879578352,-0.0047152903862297535,-0.06392394006252289,-0.018589560737251928,0.026261044429228275,-0.054163270236791974,0.0024066318292170763,-0.009627842344343662,0.0038814749568700803,1.062769924442915,0.06454205160250187,-0.054163270236791974,0.07490259416278366,False,False,0.07490259416278366,-0.13554396367002647,0.0,nan,0.026677905873082608,-0.022212597380871054,0.0,nan,0.024652513532805287,0.0003744998939515763,0.0,nan,0.035459529826243674,-0.03365934227001546,0.0,nan,-0.012208463272165737,-0.12648687503892314,0.0,nan,-0.00028219549106189845,0.0157319231152937,0.0,nan
18.136,1.140573403000019,PRESTREAM_SETPOINTS,0.0026799195911735296,-0.01380860898643732,-0.06347399950027466,0.008554213680326939,-0.005921472795307636,-0.06473095715045929,-0.018546718196761652,0.026261696777461402,-0.05417653371127451,0.0032561204861849546,-0.0009044137550517921,-0.0033935541287064552,1.063567020579458,0.06556169022660152,-0.054176533711274504,0.0699472348663912,False,False,0.0699472348663912,-0.11646793263902092,0.0,nan,0.02650312932377119,-0.02038805272896586,0.0,nan,0.025227734306029426,0.0007082690008745375,0.0,nan,0.03465422903386628,-0.030994107384561934,0.0,nan,-0.012509968656643444,-0.05220194728450177,0.0,nan,-0.0002962866584494961,0.010874805792233017,0.0,nan
18.169,1.325178548999986,PRESTREAM_SETPOINTS,0.0028789949137717485,-0.013859477825462818,-0.06404997408390045,0.008424825966358185,-0.005849151406437159,-0.06539557874202728,-0.018527693455747247,0.02626908969028387,-0.05412279947782448,0.0027271374128758907,-0.0009271395392715923,0.006278357934206724,1.0641441260869025,0.0661949543677125,-0.05412279947782448,0.06758813127823604,False,False,0.06758813127823604,-0.10884822338368097,0.0,nan,0.026434638019908974,0.007343988164960574,0.0,nan,0.025504687630227174,0.022913472848049964,0.0,nan,0.03428828920301452,-0.00974301880841499,0.0,nan,-0.012793175214443231,-1.1820035134597924,0.0,nan,-0.0002467450536318694,-0.004590807032412492,0.0,nan
18.203,1.4944441150000216,PRESTREAM_SETPOINTS,0.0030154134146869183,-0.013799567706882954,-0.06484072655439377,0.007511980831623077,-0.006338984705507755,-0.06591521948575974,-0.01853275773744469,0.026330997325493558,-0.05406695878490856,0.0007377620204351842,-0.004716343712061644,-6.0507489251903614e-05,1.0649344081753802,0.06664404506756184,-0.05406695878490857,0.06287305328527193,False,False,0.06287305328527193,-0.11233907847237026,0.0,nan,0.026223751852518795,0.006697958083839779,0.0,nan,0.025959945299740106,0.023937351354777182,0.0,nan,0.03352318842793789,-0.005853271440237159,0.0,nan,-0.013968996130848232,-1.2439494840609997,0.0,nan,-0.00031564844870324293,-0.003066710098981823,0.0,nan
