sim_time_s,wall_time_s,state,active_position_reference_kind,active_joint_reference_kind,px,py,pz,ref_px,ref_py,ref_pz,hold_ref_px,hold_ref_py,hold_ref_pz,position_error_m,position_error_to_active_reference_m,position_error_to_final_hold_m,position_error_to_initial_m,vx,vy,vz,speed_mps,roll_rad,pitch_rad,yaw_rad,wx,wy,wz,yaw_error_rad,max_joint_error_rad,max_joint_error_to_active_reference_deg,max_joint_error_to_neutral_deg,offboard,armed,mavros_state_age_sim_s,mavros_state_age_wall_s,mavros_state_receive_count,q_shoulder_pan_joint,qd_shoulder_pan_joint,qref_shoulder_pan_joint,qcmd_shoulder_pan_joint,effort_shoulder_pan_joint,q_shoulder_lift_joint,qd_shoulder_lift_joint,qref_shoulder_lift_joint,qcmd_shoulder_lift_joint,effort_shoulder_lift_joint,q_elbow_joint,qd_elbow_joint,qref_elbow_joint,qcmd_elbow_joint,effort_elbow_joint,q_wrist_1_joint,qd_wrist_1_joint,qref_wrist_1_joint,qcmd_wrist_1_joint,effort_wrist_1_joint,q_wrist_roll_joint,qd_wrist_roll_joint,qref_wrist_roll_joint,qcmd_wrist_roll_joint,effort_wrist_roll_joint,q_left_knuckle_joint,qd_left_knuckle_joint,qref_left_knuckle_joint,qcmd_left_knuckle_joint,effort_left_knuckle_joint
3.365,6.130875266000658,PRESTREAM_SETPOINTS,INITIAL_HOLD,MEASURED_JOINT_HOLD,0.008286546915769577,-0.0027693803422152996,0.04837565869092941,5.0550420382933225e-06,-2.1203800315561239e-07,1.3019548532611225e-06,0.0,0.0,1.0,0.04915617754037519,0.04915617754037519,0.9516644488995003,0.04915617754037519,0.03036782145500183,-0.005471280310302973,0.1291104108095169,0.13274651659293737,-0.01950615225641842,0.026795130652605838,-0.04298596743647872,-0.0033839051611721516,0.00606907531619072,0.0010367769282311195,-0.04298596743647872,0.0,0.0,7.185913567845045,False,False,0.44300000000000006,1.7647298709998722,2,-0.12541785152262896,-0.053145842467088894,-0.12541785152262896,-0.12541785152262896,nan,0.01646518093196825,0.005523507248692527,0.01646518093196825,0.01646518093196825,nan,0.045508622031486645,0.015236591325434833,0.045508622031486645,0.045508622031486645,nan,0.01914023822661015,0.007299569811222574,0.01914023822661015,0.01914023822661015,nan,0.017444443582885327,-1.0065975794514097,0.017444443582885327,0.017444443582885327,nan,0.001486188604062022,0.10593865743491619,0.001486188604062022,0.001486188604062022,nan
3.383,6.208258069000294,PRESTREAM_SETPOINTS,INITIAL_HOLD,MEASURED_JOINT_HOLD,0.008611544966697693,-0.002780428621917963,0.04893416538834572,5.0550420382933225e-06,-2.1203800315561239e-07,1.3019548532611225e-06,0.0,0.0,1.0,0.04976169608119846,0.04976169608119846,0.9511088850681596,0.04976169608119846,0.030597366392612457,-0.005400981288403273,0.13007941842079163,0.13373864260464452,-0.019565596098941384,0.026884452323988534,-0.04320633283544645,-0.0032410300336778164,0.0047208270989358425,-0.0009350164327770477,-0.04320633283544645,0.0,0.0,7.185913567845045,False,False,0.46099999999999985,1.8455101609997655,2,-0.12541785152262896,-0.053145842467088894,-0.12541785152262896,-0.12541785152262896,nan,0.01646518093196825,0.005523507248692527,0.01646518093196825,0.01646518093196825,nan,0.045508622031486645,0.015236591325434833,0.045508622031486645,0.045508622031486645,nan,0.01914023822661015,0.007299569811222574,0.01914023822661015,0.01914023822661015,nan,0.017444443582885327,-1.0065975794514097,0.017444443582885327,0.017444443582885327,nan,0.001486188604062022,0.10593865743491619,0.001486188604062022,0.001486188604062022,nan
3.387,6.283515750999868,PRESTREAM_SETPOINTS,INITIAL_HOLD,MEASURED_JOINT_HOLD,0.008611544966697693,-0.002780428621917963,0.04893416538834572,5.0550420382933225e-06,-2.1203800315561239e-07,1.3019548532611225e-06,0.0,0.0,1.0,0.04976169608119846,0.04976169608119846,0.9511088850681596,0.04976169608119846,0.030597366392612457,-0.005400981288403273,0.13007941842079163,0.13373864260464452,-0.019565596098941384,0.026884452323988534,-0.04320633283544645,-0.0032410300336778164,0.0047208270989358425,-0.0009350164327770477,-0.04320633283544645,0.0,0.0,7.244487724251093,False,False,0.46499999999999986,1.9225169099991035,2,-0.12644016340849262,-0.04831579021449753,-0.12644016340849262,-0.12644016340849262,nan,0.016442111888602007,-0.0026436143680237906,0.016442111888602007,0.016442111888602007,nan,0.04568128477512001,0.007788807715191519,0.04568128477512001,0.04568128477512001,nan,0.019174744883210693,0.0015175765785886341,0.019174744883210693,0.019174744883210693,nan,0.0174928367737337,0.08896725595235276,0.0174928367737337,0.0174928367737337,nan,0.0014808990700858615,0.09678681142311847,0.0014808990700858615,0.0014808990700858615,nan
3.424,6.361688613000297,PRESTREAM_SETPOINTS,INITIAL_HOLD,MEASURED_JOINT_HOLD,0.009520525112748146,-0.002811104990541935,0.04996474087238312,5.0550420382933225e-06,-2.1203800315561239e-07,1.3019548532611225e-06,0.0,0.0,1.0,0.050939086351474185,0.050939086351474185,0.9500871203712681,0.050939086351474185,0.03384464606642723,-0.004814652260392904,0.13283877074718475,0.13716697837808248,-0.019706495348765608,0.027084731926531075,-0.04349193167080353,-0.0027878377586603165,0.005519271828234196,-0.00027876335661858385,-0.043491931670803535,0.0,0.0,7.366347603958361,False,False,0.5019999999999998,2.000234303999605,2,-0.12856701953546867,-0.0483916224216351,-0.12856701953546867,-0.12856701953546867,nan,0.01629510065322215,0.004311923799138624,0.01629510065322215,0.01629510065322215,nan,0.04592987584045449,0.014154108202946096,0.04592987584045449,0.04592987584045449,nan,0.01916288426113333,0.007655679370981029,0.01916288426113333,0.01916288426113333,nan,0.016685640605693663,-1.0527244790012888,0.016685640605693663,0.016685640605693663,nan,0.0016027807255101223,0.11915548588083422,0.0016027807255101223,0.0016027807255101223,nan
3.461,6.4377156240007025,PRESTREAM_SETPOINTS,INITIAL_HOLD,MEASURED_JOINT_HOLD,0.010582155548036098,-0.0028401187155395746,0.051030829548835754,5.0550420382933225e-06,-2.1203800315561239e-07,1.3019548532611225e-06,0.0,0.0,1.0,0.05219150133418386,0.05219150133418386,0.9490324202877012,0.05219150133418386,0.037226416170597076,-0.004711517132818699,0.13453015685081482,0.13966519808779915,-0.019689411017997486,0.027392263297404424,-0.04377511297714487,0.000646759697701782,0.007831410504877567,0.00167635001707822,-0.04377511297714487,0.0,0.0,7.4250247798093785,False,False,0.5389999999999997,2.0779505949994928,2,-0.12959112944984064,-0.05597461936372058,-0.12959112944984064,-0.12959112944984064,nan,0.01625162212996578,0.006680865344708027,0.01625162212996578,0.01625162212996578,nan,0.04607851820034092,0.01604687513791978,0.04607851820034092,0.04607851820034092,nan,0.01916125948866565,0.01006721444245624,0.01916125948866565,0.01916125948866565,nan,0.016052122027680582,-1.0056734506277358,0.016052122027680582,0.016052122027680582,nan,0.0014719387732009537,0.10815647525576985,0.0014719387732009537,0.0014719387732009537,nan
3.499,6.512570115000926,PRESTREAM_SETPOINTS,INITIAL_HOLD,MEASURED_JOINT_HOLD,0.01174954790621996,-0.0028892436530441046,0.05170409008860588,5.0550420382933225e-06,-2.1203800315561239e-07,1.3019548532611225e-06,0.0,0.0,1.0,0.05309856793844096,0.05309856793844096,0.9483730976570172,0.05309856793844096,0.03829783946275711,-0.005267503671348095,0.13687902688980103,0.14223339658723494,-0.019669698591193593,0.027669872999091117,-0.044184779579087535,0.0007741426816210151,0.006087162531912327,0.00010448201646795422,-0.044184779579087535,0.0,0.0,7.545000887942639,False,False,0.577,2.1519143780005834,2,-0.13168510756049479,-0.05579851645981953,-0.13168510756049479,-0.13168510756049479,nan,0.016118821503922298,-0.005925305819280053,0.016118821503922298,0.016118821503922298,nan,0.04633257781536759,0.004384923665746279,0.04633257781536759,0.04633257781536759,nan,0.01912932667881595,-0.0018674332550770922,0.01912932667881595,0.01912932667881595,nan,0.016220001056966638,0.06476617715103644,0.016220001056966638,0.016220001056966638,nan,0.0014686350180657115,0.10239513366168132,0.0014686350180657115,0.0014686350180657115,nan
3.534,6.584819280000374,PRESTREAM_SETPOINTS,INITIAL_HOLD,MEASURED_JOINT_HOLD,0.013020951300859451,-0.0029522187542170286,0.052424244582653046,5.0550420382933225e-06,-2.1203800315561239e-07,1.3019548532611225e-06,0.0,0.0,1.0,0.0540952198704336,0.0540952198704336,0.9476698122358377,0.0540952198704336,0.041069190949201584,-0.004988899454474449,0.13965584337711334,0.14565480476922707,-0.019735467972813548,0.027769782356461457,-0.04444712045224713,-0.0007311247172765434,0.0036734116729348902,0.0018367534503340717,-0.04444712045224713,0.0,0.0,7.667138569778522,False,False,0.6119999999999997,2.224515359999714,2,-0.1338168122492842,-0.04828192310053253,-0.1338168122492842,-0.1338168122492842,nan,0.01598824910243568,-0.004290295466199551,0.01598824910243568,0.01598824910243568,nan,0.04659424214773633,0.0065536649838097705,0.04659424214773633,0.04659424214773633,nan,0.0191295128923743,0.0008383141948839425,0.0191295128923743,0.0191295128923743,nan,0.01611407680104726,0.12857517356050036,0.01611407680104726,0.01611407680104726,nan,0.001507352323696587,0.10209596854141541,0.001507352323696587,0.001507352323696587,nan
3.5460000000000003,6.662323861000914,PRESTREAM_SETPOINTS,INITIAL_HOLD,MEASURED_JOINT_HOLD,0.013020951300859451,-0.0029522187542170286,0.052424244582653046,5.0550420382933225e-06,-2.1203800315561239e-07,1.3019548532611225e-06,0.0,0.0,1.0,0.0540952198704336,0.0540952198704336,0.9476698122358377,0.0540952198704336,0.041069190949201584,-0.004988899454474449,0.13965584337711334,0.14565480476922707,-0.019735467972813548,0.027769782356461457,-0.04444712045224713,-0.002486955374479294,0.003930290695279837,0.0012183341896161433,-0.04444712045224713,0.0,0.0,7.728700809119806,False,False,0.6240000000000001,2.2982628259997,2,-0.1348912760206904,-0.05718324498533473,-0.1348912760206904,-0.1348912760206904,nan,0.01589946194316294,-0.004084897138185892,0.01589946194316294,0.01589946194316294,nan,0.046709366559120724,0.006713047047475539,0.046709366559120724,0.046709366559120724,nan,0.019118428155110223,0.001249472850690145,0.019118428155110223,0.019118428155110223,nan,0.01614456864554281,0.12273248722194532,0.01614456864554281,0.01614456864554281,nan,0.0016699820071508498,0.11558314424706295,0.0016699820071508498,0.0016699820071508498,nan
3.557,6.741459836001013,PRESTREAM_SETPOINTS,INITIAL_HOLD,MEASURED_JOINT_HOLD,0.013757244683802128,-0.0029823542572557926,0.05297473073005676,5.0550420382933225e-06,-2.1203800315561239e-07,1.3019548532611225e-06,0.0,0.0,1.0,0.05481058336088427,0.05481058336088427,0.9471298838353768,0.05481058336088427,0.04370536282658577,-0.005632061045616865,0.14202621579170227,0.14870549695131058,-0.019771859129598238,0.027893860915876232,-0.04463214038659816,-0.0017495121574029326,0.004420604556798935,0.001484551234170794,-0.04463214038659816,0.0,0.0,7.728700809119806,False,False,0.6349999999999998,2.3783776380005293,2,-0.1348912760206904,-0.05718324498533473,-0.1348912760206904,-0.1348912760206904,nan,0.01589946194316294,-0.004084897138185892,0.01589946194316294,0.01589946194316294,nan,0.046709366559120724,0.006713047047475539,0.046709366559120724,0.046709366559120724,nan,0.019118428155110223,0.001249472850690145,0.019118428155110223,0.019118428155110223,nan,0.01614456864554281,0.12273248722194532,0.01614456864554281,0.01614456864554281,nan,0.0016699820071508498,0.11558314424706295,0.0016699820071508498,0.0016699820071508498,nan
3.592,6.815861562999999,PRESTREAM_SETPOINTS,INITIAL_HOLD,MEASURED_JOINT_HOLD,0.014156700111925602,-0.0029643105808645487,0.05336534604430199,5.0550420382933225e-06,-2.1203800315561239e-07,1.3019548532611225e-06,0.0,0.0,1.0,0.05528811933803216,0.05528811933803216,0.9467451438296913,0.05528811933803216,0.044857051223516464,-0.004681842401623726,0.14240099489688873,0.14937241392026357,-0.01974113854216629,0.027985331055370755,-0.044724976044287004,-0.0015322986291721463,0.0047993166372179985,0.0011840183287858957,-0.044724976044287004,0.0,0.0,7.851068715406103,False,False,0.6699999999999999,2.4558358510003018,2,-0.13702699888415815,-0.056472448540874985,-0.13702699888415815,-0.13702699888415815,nan,0.01573195613551448,-0.003868671991842406,0.01573195613551448,0.01573195613551448,nan,0.04697487546958001,0.007934583897481529,0.04697487546958001,0.04697487546958001,nan,0.01915096853826359,0.0032332945969797463,0.01915096853826359,0.01915096853826359,nan,0.01598139301907242,0.1863738032688535,0.01598139301907242,0.01598139301907242,nan,0.001721860790317109,0.12071624688280425,0.001721860790317109,0.001721860790317109,nan
3.592,6.890032249000797,PRESTREAM_SETPOINTS,INITIAL_HOLD,MEASURED_JOINT_HOLD,0.014156700111925602,-0.0029643105808645487,0.05336534604430199,5.0550420382933225e-06,-2.1203800315561239e-07,1.3019548532611225e-06,0.0,0.0,1.0,0.05528811933803216,0.05528811933803216,0.9467451438296913,0.05528811933803216,0.044857051223516464,-0.004681842401623726,0.14240099489688873,0.14937241392026357,-0.01974113854216629,0.027985331055370755,-0.044724976044287004,-0.0015322986291721463,0.0047993166372179985,0.0011840183287858957,-0.044724976044287004,0.0,0.0,7.851068715406103,False,False,0.6699999999999999,2.5269709809999767,2,-0.13702699888415815,-0.056472448540874985,-0.13702699888415815,-0.13702699888415815,nan,0.01573195613551448,-0.003868671991842406,0.01573195613551448,0.01573195613551448,nan,0.04697487546958001,0.007934583897481529,0.04697487546958001,0.04697487546958001,nan,0.01915096853826359,0.0032332945969797463,0.01915096853826359,0.01915096853826359,nan,0.01598139301907242,0.1863738032688535,0.01598139301907242,0.01598139301907242,nan,0.001721860790317109,0.12071624688280425,0.001721860790317109,0.001721860790317109,nan
3.609,6.983042693000243,PRESTREAM_SETPOINTS,INITIAL_HOLD,MEASURED_JOINT_HOLD,0.014812905341386795,-0.0029309389647096395,0.054373107850551605,5.0550420382933225e-06,-2.1203800315561239e-07,1.3019548532611225e-06,0.0,0.0,1.0,0.0564283161822709,0.0564283161822709,0.9457474460573987,0.0564283161822709,0.046485334634780884,-0.00404678238555789,0.1446622610092163,0.15200142283571638,-0.01980849505594635,0.028080697935215473,-0.04490837920995346,-0.000648432644084096,0.005798087455332279,-0.0017864096444100148,-0.04490837920995347,0.0,0.0,7.911737934576721,False,False,0.6869999999999998,2.6054036250006902,2,-0.1380858765132995,-0.04761336999402904,-0.1380858765132995,-0.1380858765132995,nan,0.015657515811334122,-0.002772063333176993,0.015657515811334122,0.015657515811334122,nan,0.047127087366482634,0.007297004291130305,0.047127087366482634,0.047127087366482634,nan,0.019190770858227957,-9.522870309583258e-05,0.019190770858227957,0.019190770858227957,nan,0.015432228009739646,-1.196856057966483,0.015432228009739646,0.015432228009739646,nan,0.0017421011920237817,0.13570621841656183,0.0017421011920237817,0.0017421011920237817,nan
3.633,7.02249661300084,PRESTREAM_SETPOINTS,INITIAL_HOLD,MEASURED_JOINT_HOLD,0.016018420457839966,-0.002839221153408289,0.05666465684771538,5.0550420382933225e-06,-2.1203800315561239e-07,1.3019548532611225e-06,0.0,0.0,1.0,0.05895102740760153,0.05895102740760153,0.943475606791697,0.05895102740760153,0.04851137101650238,-0.0031422392930835485,0.14802704751491547,0.15580511410624104,-0.019783103821406654,0.028344866446003952,-0.04519717463989459,-0.00015575785073451698,0.006689577363431454,9.373420471092605e-05,-0.04519717463989459,0.0,0.0,7.97176150572517,False,False,0.7109999999999999,2.6591214849995595,2,-0.139133485458645,-0.05447137198387811,-0.139133485458645,-0.139133485458645,nan,0.015595752586976097,-0.001358771119581824,0.015595752586976097,0.015595752586976097,nan,0.04729333200427188,0.008929049245239427,0.04729333200427188,0.04729333200427188,nan,0.019242593500367278,0.000879748940077734,0.019242593500367278,0.019242593500367278,nan,0.014862402210217063,-1.2266175459401916,0.014862402210217063,0.014862402210217063,nan,0.001704889681719557,0.13279207525742237,0.001704889681719557,0.001704889681719557,nan
3.673,7.113608648000081,PRESTREAM_SETPOINTS,INITIAL_HOLD,MEASURED_JOINT_HOLD,0.017395051196217537,-0.0027498549316078424,0.05753335356712341,5.0550420382933225e-06,-2.1203800315561239e-07,1.3019548532611225e-06,0.0,0.0,1.0,0.060165683449967026,0.060165683449967026,0.94263117344309,0.060165683449967026,0.05157078430056572,-0.0026957569643855095,0.15024186670780182,0.15886922738790982,-0.019842331539464676,0.028617367462616044,-0.04550785665536595,-0.0007298493292182684,0.006880228407680988,0.0017886183923110357,-0.04550785665536595,0.0,0.0,8.090995924519204,False,False,0.7509999999999999,2.747500293000485,2,-0.1412145186483027,-0.04562380864694311,-0.1412145186483027,-0.1412145186483027,nan,0.015484605890843106,-0.00188335262132621,0.015484605890843106,0.015484605890843106,nan,0.04763328879129691,0.009848354522117301,0.04763328879129691,0.04763328879129691,nan,0.019352097710501504,0.003992570208452562,0.019352097710501504,0.019352097710501504,nan,0.014585879760154796,0.23034616684492665,0.014585879760154796,0.014585879760154796,nan,0.00169991037643058,0.11645009669928551,0.00169991037643058,0.00169991037643058,nan
3.711,7.198490250000759,PRESTREAM_SETPOINTS,INITIAL_HOLD,MEASURED_JOINT_HOLD,0.017992042005062103,-0.002724114339798689,0.05800699442625046,5.0550420382933225e-06,-2.1203800315561239e-07,1.3019548532611225e-06,0.0,0.0,1.0,0.06079154302075265,0.06079154302075265,0.9421687518296891,0.06079154302075265,0.05278218537569046,-0.0036274304147809744,0.1506502479314804,0.15967033082656384,-0.01983513571306975,0.02878841864214215,-0.045619212989561696,-0.0015488797798752785,0.007607404142618179,0.001170348608866333,-0.045619212989561696,0.0,0.0,8.200900202931903,False,False,0.7889999999999997,2.8303941979993397,2,-0.14313271016863283,-0.035720970855459194,-0.14313271016863283,-0.14313271016863283,nan,0.01551005682456541,0.006046831943834255,0.01551005682456541,0.01551005682456541,nan,0.04793701518151128,0.006918959195124136,0.04793701518151128,0.04793701518151128,nan,0.019099049127202505,-0.01436250068407012,0.019099049127202505,0.019099049127202505,nan,0.01035951517557887,-0.8864194796739823,0.01035951517557887,0.01035951517557887,nan,0.0005273015525188995,0.02649526663286525,0.0005273015525188995,0.0005273015525188995,nan
3.743,7.277335255001162,PRESTREAM_SETPOINTS,INITIAL_HOLD,MEASURED_JOINT_HOLD,0.0196295827627182,-0.002694464987143874,0.059467535465955734,5.0550420382933225e-06,-2.1203800315561239e-07,1.3019548532611225e-06,0.0,0.0,1.0,0.06267865677573711,0.06267865677573711,0.9407411426654457,0.06267865677573711,0.057007573544979095,-0.0040189605206251144,0.153105691075325,0.1634238909242018,-0.01992876864263762,0.029003024500085635,-0.0460268095019207,-0.0013119986979290843,0.006369881331920624,-5.126987525727678e-05,-0.0460268095019207,0.0,0.0,8.203302978761178,False,False,0.8209999999999997,2.913646125000014,2,-0.14317464651804102,0.012725575970272178,-0.14317464651804102,-0.14317464651804102,nan,0.015853703775767336,0.01422452027472166,0.015853703775767336,0.015853703775767336,nan,0.048430180898929365,0.02578703647584958,0.048430180898929365,0.048430180898929365,nan,0.01933776929182507,0.01868979588184846,0.01933776929182507,0.01933776929182507,nan,0.004894235294927718,0.395176520288096,0.004894235294927718,0.004894235294927718,nan,0.0002479474771135415,-0.010816535838808539,0.0002479474771135415,0.0002479474771135415,nan
3.743,7.354205781000928,PRESTREAM_SETPOINTS,INITIAL_HOLD,MEASURED_JOINT_HOLD,0.0196295827627182,-0.002694464987143874,0.059467535465955734,5.0550420382933225e-06,-2.1203800315561239e-07,1.3019548532611225e-06,0.0,0.0,1.0,0.06267865677573711,0.06267865677573711,0.9407411426654457,0.06267865677573711,0.057007573544979095,-0.0040189605206251144,0.153105691075325,0.1634238909242018,-0.01992876864263762,0.029003024500085635,-0.0460268095019207,-0.0013119986979290843,0.006369881331920624,-5.126987525727678e-05,-0.0460268095019207,0.0,0.0,8.203302978761178,False,False,0.8209999999999997,2.990011816000333,2,-0.14317464651804102,0.012725575970272178,-0.14317464651804102,-0.14317464651804102,nan,0.015853703775767336,0.01422452027472166,0.015853703775767336,0.015853703775767336,nan,0.048430180898929365,0.02578703647584958,0.048430180898929365,0.048430180898929365,nan,0.01933776929182507,0.01868979588184846,0.01933776929182507,0.01933776929182507,nan,0.004894235294927718,0.395176520288096,0.004894235294927718,0.004894235294927718,nan,0.0002479474771135415,-0.010816535838808539,0.0002479474771135415,0.0002479474771135415,nan
3.774,7.429985018001389,PRESTREAM_SETPOINTS,INITIAL_HOLD,MEASURED_JOINT_HOLD,0.021153414621949196,-0.0026597746182233095,0.06085062026977539,5.0550420382933225e-06,-2.1203800315561239e-07,1.3019548532611225e-06,0.0,0.0,1.0,0.06447453703152924,0.06447453703152924,0.9393913448605185,0.06447453703152924,0.059373266994953156,-0.0036280786152929068,0.15549935400485992,0.1664884286790571,-0.019982432000654752,0.02929547177198359,-0.046457834503420295,-0.0016283937729895115,0.006900331005454063,-0.0009661237709224233,-0.046457834503420295,0.0,0.0,8.288286118743118,False,False,0.8519999999999999,3.0687190190001274,2,-0.1446578821194091,-0.05462937350323219,-0.1446578821194091,-0.1446578821194091,nan,0.016032019797358465,0.013103320832932886,0.016032019797358465,0.016032019797358465,nan,0.048772888262986314,0.01903338857915,0.048772888262986314,0.048772888262986314,nan,0.019150014351550837,0.008033502721548982,0.019150014351550837,0.019150014351550837,nan,0.004766780586145103,-0.2219836018363822,0.004766780586145103,0.004766780586145103,nan,0.0004495441224747765,0.010343425503124615,0.0004495441224747765,0.0004495441224747765,nan
3.792,7.506311952000033,PRESTREAM_SETPOINTS,INITIAL_HOLD,MEASURED_JOINT_HOLD,0.021153414621949196,-0.0026597746182233095,0.06085062026977539,5.0550420382933225e-06,-2.1203800315561239e-07,1.3019548532611225e-06,0.0,0.0,1.0,0.06447453703152924,0.06447453703152924,0.9393913448605185,0.06447453703152924,0.059373266994953156,-0.0036280786152929068,0.15549935400485992,0.1664884286790571,-0.019982432000654752,0.02929547177198359,-0.046457834503420295,-0.0013743952149525285,0.006687454413622618,-0.0016789211658760914,-0.046457834503420295,0.0,0.0,8.352356741302508,False,False,0.8699999999999997,3.1436524229993665,2,-0.14577612543687302,-0.047139205017126,-0.14577612543687302,-0.14577612543687302,nan,0.016054247765544538,0.03921551171329324,0.016054247765544538,0.016054247765544538,nan,0.04884870480186354,0.04280304441789176,0.04884870480186354,0.04884870480186354,nan,0.01887397238372479,0.03183342166009226,0.01887397238372479,0.01887397238372479,nan,0.004871954570226933,0.1171737375227106,0.004871954570226933,0.004871954570226933,nan,0.0004648000493503446,-0.00047995787925099453,0.0004648000493503446,0.0004648000493503446,nan
3.7960000000000003,7.5859902709999005,PRESTREAM_SETPOINTS,INITIAL_HOLD,MEASURED_JOINT_HOLD,0.02189061790704727,-0.002600767882540822,0.0615701861679554,5.0550420382933225e-06,-2.1203800315561239e-07,1.3019548532611225e-06,0.0,0.0,1.0,0.06539471122243141,0.06539471122243141,0.9386887016656679,0.06539471122243141,0.060682278126478195,-0.0038533895276486874,0.15668313205242157,0.16806781773804175,-0.01996105171626117,0.029406362132877943,-0.04661930841480016,-0.0013743952149525285,0.006687454413622618,-0.0016789211658760914,-0.04661930841480016,0.0,0.0,8.352356741302508,False,False,0.8740000000000001,3.2223235740002565,2,-0.14577612543687302,-0.047139205017126,-0.14577612543687302,-0.14577612543687302,nan,0.016054247765544538,0.03921551171329324,0.016054247765544538,0.016054247765544538,nan,0.04884870480186354,0.04280304441789176,0.04884870480186354,0.04884870480186354,nan,0.01887397238372479,0.03183342166009226,0.01887397238372479,0.01887397238372479,nan,0.004871954570226933,0.1171737375227106,0.004871954570226933,0.004871954570226933,nan,0.0004648000493503446,-0.00047995787925099453,0.0004648000493503446,0.0004648000493503446,nan
3.8289999999999997,7.665076928000417,PRESTREAM_SETPOINTS,INITIAL_HOLD,MEASURED_JOINT_HOLD,0.022422604262828827,-0.0025711648631840944,0.06211579963564873,5.0550420382933225e-06,-2.1203800315561239e-07,1.3019548532611225e-06,0.0,0.0,1.0,0.06608605854212685,0.06608605854212685,0.9381557212764625,0.06608605854212685,0.06094925478100777,-0.00400723097845912,0.15668730437755585,0.16817187907489098,-0.01997723618636041,0.029537458702021204,-0.046894808677475495,0.00011180881119798869,0.005694336257874966,-0.0017718144226819283,-0.046894808677475495,0.0,0.0,8.47816084707762,False,False,0.9069999999999996,3.300886967999759,2,-0.14797182129517594,-0.048568409379733016,-0.14797182129517594,-0.14797182129517594,nan,0.016066915451307118,0.04041453778897213,0.016066915451307118,0.016066915451307118,nan,0.04901780901297226,0.04309313679380916,0.04901780901297226,0.04901780901297226,nan,0.0185963279999255,0.029700872765803826,0.0185963279999255,0.0185963279999255,nan,0.004668241893919678,0.03375210492529653,0.004668241893919678,0.004668241893919678,nan,0.0006694139003657895,-0.005683975692386073,0.0006694139003657895,0.0006694139003657895,nan
3.867,7.743167032000201,PRESTREAM_SETPOINTS,INITIAL_HOLD,MEASURED_JOINT_HOLD,0.023891791701316833,-0.0025152312591671944,0.06413713842630386,5.0550420382933225e-06,-2.1203800315561239e-07,1.3019548532611225e-06,0.0,0.0,1.0,0.06848581626734983,0.06848581626734983,0.9361711594424885,0.06848581626734983,0.06396184861660004,-0.004257407505065203,0.15904058516025543,0.17147347119958092,-0.019977333185318347,0.029765468865736413,-0.04722099516200885,1.0001062037190422e-05,0.006675828248262405,-0.0006185221718624243,-0.04722099516200886,0.0,0.0,8.602409404594553,False,False,0.9449999999999998,3.380553069000598,2,-0.15014036771469996,-0.056341084480255085,-0.15014036771469996,-0.15014036771469996,nan,0.01616669732759224,0.006474234564888969,0.01616669732759224,0.01616669732759224,nan,0.049253853804596126,0.010397766231930798,0.049253853804596126,0.049253853804596126,nan,0.018267281931898083,-5.311195747620401e-06,0.018267281931898083,0.018267281931898083,nan,0.004263259517152562,-0.6836236594091043,0.004263259517152562,0.004263259517152562,nan,0.0003896954752873327,0.02012337807588941,0.0003896954752873327,0.0003896954752873327,nan
3.867,7.82036133100155,PRESTREAM_SETPOINTS,INITIAL_HOLD,MEASURED_JOINT_HOLD,0.023891791701316833,-0.0025152312591671944,0.06413713842630386,5.0550420382933225e-06,-2.1203800315561239e-07,1.3019548532611225e-06,0.0,0.0,1.0,0.06848581626734983,0.06848581626734983,0.9361711594424885,0.06848581626734983,0.06396184861660004,-0.004257407505065203,0.15904058516025543,0.17147347119958092,-0.019977333185318347,0.029765468865736413,-0.04722099516200885,1.0001062037190422e-05,0.006675828248262405,-0.0006185221718624243,-0.04722099516200886,0.0,0.0,8.602409404594553,False,False,0.9449999999999998,3.4583537519993115,2,-0.15014036771469996,-0.056341084480255085,-0.15014036771469996,-0.15014036771469996,nan,0.01616669732759224,0.006474234564888969,0.01616669732759224,0.01616669732759224,nan,0.049253853804596126,0.010397766231930798,0.049253853804596126,0.049253853804596126,nan,0.018267281931898083,-5.311195747620401e-06,0.018267281931898083,0.018267281931898083,nan,0.004263259517152562,-0.6836236594091043,0.004263259517152562,0.004263259517152562,nan,0.0003896954752873327,0.02012337807588941,0.0003896954752873327,0.0003896954752873327,nan
