time_s,rotor_0_thrust_N,rotor_1_thrust_N,rotor_2_thrust_N,rotor_3_thrust_N,shoulder_pan_joint_torque_Nm,shoulder_lift_joint_torque_Nm,elbow_joint_torque_Nm,wrist_1_joint_torque_Nm,wrist_roll_joint_torque_Nm,left_knuckle_joint_torque_Nm
0.0,0.24926932916384476,3.684610929624478,0.9873193430168714,2.5323607636825516,-0.03631463756332897,0.0906136567474823,0.056078923332145376,0.032174853380995835,0.0013147284977535654,8.31570799900174e-05
0.05,2.6993234171991376,2.838494350340933,2.4960031496598027,2.7326481487083094,-0.006091734853114468,-0.1489245964660113,-0.09169395778986805,-0.04094370573263309,-0.0004385127711759123,3.1499930520806083e-05
0.1,4.170569055134227,3.060345916675588,3.8168659781229595,3.2856379580814665,0.005762779047702253,-0.2123983146578796,-0.1256646119019412,-0.05689515257189489,-0.0009162512325535315,2.6332691385875185e-06
0.15000000000000002,4.689248788769218,3.531591049496875,4.424710386122194,3.803899973072969,0.007531003463716557,-0.23392421859793275,-0.13781952273662312,-0.06204096193781999,-0.0010083242633888866,4.94832687154892e-06
0.2,4.8441730601606965,3.8571083977668583,4.666676910326485,4.126338355811382,0.007590658344727961,-0.2381091385636826,-0.14057939860925464,-0.0626786463515426,-0.0010003408815935856,1.564298204448894e-05
0.25,4.831920469378933,4.048942120550236,4.726956300151599,4.29207785868652,0.006792290357181513,-0.23441837617146338,-0.13888478202292476,-0.06122634359137942,-0.0009444532829765886,2.9098590311454898e-05
0.30000000000000004,4.750155076412722,4.159323417289897,4.702820757908769,4.365967211129821,0.0055834294092736185,-0.22748378048894352,-0.1352620356693988,-0.058884476002549056,-0.0008673377561160822,4.308299635996172e-05
0.35000000000000003,4.651463556000691,4.2281532487359454,4.647811946284881,4.39557137114051,0.004280633068072747,-0.21971107481542748,-0.13106633558638198,-0.05628434176913643,-0.0007849919612902629,5.662311302690204e-05
0.4,4.561861504823008,4.279363218095371,4.58986822809136,4.408851038839447,0.003060947771852255,-0.21226127841782302,-0.12696894130634767,-0.05373360288360772,-0.0007057708374205512,6.936083881420553e-05
0.45,4.491422806875187,4.324921236500055,4.541339782700051,4.419609342628495,0.0020029565457608213,-0.20557515264948165,-0.12323358255268536,-0.05135084034727398,-0.0006331936573305665,8.121591253875149e-05
0.5,4.4413169466295095,4.369172628962836,4.50555383527431,4.432882255890004,0.0011296250488020073,-0.19970252178522807,-0.1198980293267353,-0.0491520397587024,-0.0005681421380930893,9.220357065003973e-05
0.55,4.40837764886352,4.4122286560407105,4.481170499099454,4.448926994411947,0.00043681245108601475,-0.1945100303702164,-0.11689213277698604,-0.04710571583507452,-0.0005102734912605845,0.0001023513828301691
0.6000000000000001,4.38788850694851,4.452318614460719,4.464929465102033,4.46587231512394,-9.110405964415732e-05,-0.18980450736398696,-0.11410948401818179,-0.04516551235817815,-0.0004588069072550915,0.00011167382363741157
0.65,4.375138677744373,4.487274011823301,4.453250267965249,4.48133505899939,-0.0004738181430238702,-0.18539898867619675,-0.11144646511406225,-0.04328726393553435,-0.000412899532330299,0.00012017459406988967
