time_s,x,y,z,qx,qy,qz,qw,vx,vy,vz,wx,wy,wz,position_error,orientation_error
0.0,0.12112216647170818,-0.0038521757723641798,0.8350956448921654,0.6339053888772125,-0.0005047960390691492,0.7734101911767679,0.0006158874120459006,0.0,0.0,0.0,0.0,0.0,0.0,0.8210671957807658,1.768407866163549
0.05,0.11428895677620371,-0.00010217669126604337,0.8028058686050107,0.6874744343926636,-0.011574294201582756,0.7260945259736286,-0.005628243185400508,-0.166151148880218,0.08830900766648137,-0.6420881990444186,0.5087533576067903,2.859770936660887,-0.05500336210356831,0.8047228445693141,1.625581532352566
0.1,0.10512462978342188,0.003881610968086561,0.7638765350343919,0.7333339367430607,-0.02095391156682882,0.6794323507598737,-0.012407721462301137,-0.2131016279363976,0.0931438660441126,-0.7717734292177512,0.4759289952915197,2.61567483896778,-0.0040048614485169165,0.7867729175793255,1.4951669242614378
0.15000000000000002,0.09857657960609348,0.005678574491228055,0.724248927089235,0.7688582091691823,-0.026928417930030417,0.638620548564119,-0.017196204598904974,-0.15225034620061895,0.044658561135089266,-0.7879730041623542,0.32448169976427454,2.162100527112307,0.019056514868354718,0.7673605879273772,1.3874855312223389
0.2,0.09656510991502792,0.004520112027972683,0.6862170953444902,0.796004538390227,-0.03009892111876996,0.6042133096553937,-0.019927524806744867,-0.05325805878934664,-0.018828038977274437,-0.7582725281046021,0.18714133148851075,1.7510467988880256,0.031580355514584615,0.7460261656253375,1.3002619137905336
0.25,0.09970601954895265,0.0001551713360946963,0.6505672841023661,0.8169268039973682,-0.03111876897737889,0.5755242621686142,-0.020833693461558934,0.055952469501989066,-0.08624707885307029,-0.7115232958078876,0.07376529213935089,1.4190082872035166,0.03885722428285402,0.7221944623569454,1.2294682946650841
0.30000000000000004,0.10795422942786108,-0.007336652511395661,0.6174063575525952,0.8333286878076238,-0.03056567632324364,0.551560922748154,-0.020238231269841166,0.1622802123020969,-0.15099091167758955,-0.6614399846120793,-0.014785423435082365,1.1611540100756264,0.04297601389633933,0.6954979876991115,1.1713878949522627
0.35000000000000003,0.12091361154127277,-0.017676122601152686,0.5865670203867359,0.8464720364582989,-0.028921500455457765,0.5313256638959339,-0.01848451219508541,0.2591852538887971,-0.20927514305606204,-0.6139920740142811,-0.08026567146869185,0.9655968860878017,0.044930750690294195,0.6658590509231168,1.1229449422590767
0.4,0.13801121195597507,-0.03048173594371068,0.5578132984525664,0.8572788708750989,-0.02657056242230546,0.5139205170923887,-0.015894806547101202,0.34357232267363497,-0.2592899466867937,-0.5710176002910439,-0.12575934707273237,0.8205934207530563,0.04529818265961635,0.6334549621674799,1.0816708079120287
0.45,0.1585985188650528,-0.04533154978523604,0.5309361686408844,0.8664231472294035,-0.023809810650866278,0.4985794030345994,-0.01275153839847109,0.41425800924449413,-0.30042353911361686,-0.5323085539542431,-0.15471178455575557,0.7159642207036753,0.04445770551312381,0.5986486264043243,1.0456054796949672
