time_s,base_x,base_y,base_z,base_qx,base_qy,base_qz,base_qw,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_roll_joint,left_knuckle_joint,base_vx_body,base_vy_body,base_vz_body,base_wx_body,base_wy_body,base_wz_body,shoulder_pan_joint_velocity,shoulder_lift_joint_velocity,elbow_joint_velocity,wrist_1_joint_velocity,wrist_roll_joint_velocity,left_knuckle_joint_velocity
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,0.00037767517294227086,-0.00018836796465736548,0.9874198886740112,0.013787190257957424,0.018688793273130284,-0.0005651276030397498,0.9997301250945564,0.004355562882310363,-0.1629092806013266,0.030813752460718234,0.03760019439145607,-0.002774485355733383,-1.1256767770717604e-06,0.012257647281813631,-0.007230516048556967,-0.251363864045464,0.551537226563306,0.7476189866697549,-0.02260713785791256,0.08711125764620725,0.7418143879734682,0.6162750492143646,0.7520038878291214,-0.05548970711466766,-2.2513535541435206e-05
0.1,0.001300490551766813,-0.0007336359084620665,0.965837089261543,0.02645485725938726,0.03947451759436117,-0.0015410342761213206,0.9988691246612029,0.0075471797212541035,-0.1308028551528788,0.05578595816497109,0.069630324606404,-0.0053431749414088,-2.752373317171933e-07,0.0435496681728441,-0.028174940812135802,-0.42910721419458536,0.5073546878245916,0.8316787538051059,-0.04104259279239621,0.0638323367788748,0.642128508968956,0.49944411408505707,0.6406026042989588,-0.05137379171350834,1.7008788907091343e-05
0.15000000000000002,0.003801401430631857,-0.002335418377332373,0.9401830033495114,0.03471818669285344,0.05415446000221489,-0.002675807059069231,0.9979252386983762,0.010104483481418451,-0.10227882417937893,0.07710771714595896,0.09845867718183571,-0.007012580752198119,5.028113976202062e-07,0.097877563320084,-0.06286318108485824,-0.5032638559422313,0.33206091908925034,0.5873605735810524,-0.04788663810972773,0.05114607520328695,0.5704806194699972,0.4264351796197575,0.5765670515086342,-0.0333881162157864,1.5560974586747987e-05
0.2,0.00883993783218421,-0.005577671712185499,0.9134261985289475,0.0390458661870252,0.06236793006913925,-0.0038037231843018266,0.9972819026346226,0.012013311203622918,-0.07637229196851163,0.095789554542549,0.12497898148553792,-0.007897734149198561,1.0301553850755593e-06,0.1625621736376451,-0.10276301805207301,-0.5135682039496957,0.1752081693578488,0.3281523832102003,-0.04712433229662107,0.03817655444408933,0.518130644217346,0.37363674793180074,0.5304060860740443,-0.01770306794000885,1.0546879749107061e-05
0.25,0.0169871030047047,-0.010786980080376983,0.8870765758307216,0.04018130997349841,0.06523769499643696,-0.004811173705440784,0.9970488243250385,0.013305759948082224,-0.05245046583207899,0.11242397708051995,0.14967028492976853,-0.008166039847220238,1.345388665532354e-06,0.22921592396264784,-0.1429765345921878,-0.49208247173046504,0.04773508814315755,0.11365953565172204,-0.04187351059790065,0.025848974889186128,0.47843652272865267,0.3326884507594189,0.49382606888461217,-0.005366113960433523,6.304665609135894e-06
0.30000000000000004,0.028455794530715145,-0.018066200621270897,0.861779499453635,0.0388746207519616,0.06402716735078173,-0.005636330812387163,0.9971747677701234,0.014049550535155766,-0.0300764795058771,0.12741657054805738,0.17285472187254383,-0.007980716102088252,1.5017489288715596e-06,0.29363850300079014,-0.18110067868043173,-0.45908973147143384,-0.0499295569309844,-0.0501845934968109,-0.034348853908540575,0.014875811741470823,0.4474797265240378,0.2998518693507487,0.46368873885550604,0.0037064749026397264,3.1272052667841146e-06
0.35000000000000003,0.043198863943146606,-0.027357922058486042,0.8377395151344991,0.035807074157489814,0.059859781501958274,-0.0062558148517833844,0.9975447482591234,0.014325856372468413,-0.008940735840964983,0.1410634853852676,0.1947718752586839,-0.007484992076881494,1.5447757915376662e-06,0.35354534931965026,-0.21590079391801104,-0.4254900098691481,-0.12040496142011177,-0.16882767742598376,-0.02600209011728852,0.005526116746252939,0.4227148732982423,0.27293829674420444,0.43834306772280135,0.009914480504135164,8.605372533221334e-07
0.4,0.060999337300186626,-0.038501286118216536,0.8149779830572657,0.03155720174260522,0.05367145399369041,-0.006670386135875334,0.9980375864631441,0.014218141632697398,0.01118198108580139,0.15358911294540106,0.21560890549500675,-0.006795709455658286,1.510057952647247e-06,0.4074791146507118,-0.24665710430216783,-0.3959492479276524,-0.16774382017272937,-0.24976499499394073,-0.017731401166991193,-0.0021542947954203044,0.4024543385353274,0.25051255120266896,0.41674060472645713,0.01378565242446416,-6.943567778083827e-07
0.45,0.08153644314710776,-0.05127348855142353,0.793470864894774,0.026595074733277983,0.04621890193635161,-0.006894681660890196,0.9985534429706424,0.013806192251931557,0.030459656283555167,0.16516812854240523,0.2355163807511177,-0.006003406617905383,1.4243269394320623e-06,0.4544428046159481,-0.2729172314680273,-0.3714732304438759,-0.19627937616112787,-0.3002356783325632,-0.010062426373093073,-0.008238987615316822,0.38555350395507554,0.23158031194008355,0.398149505122219,0.01584605675505805,-1.7146202643036925e-06
