time_s,rotor_0_thrust_N,rotor_1_thrust_N,rotor_2_thrust_N,rotor_3_thrust_N,shoulder_pan_joint_torque_Nm,shoulder_lift_joint_torque_Nm,elbow_joint_torque_Nm,wrist_1_joint_torque_Nm,wrist_roll_joint_torque_Nm,left_knuckle_joint_torque_Nm
0.0,0.36420900500519715,3.6261400449833374,1.0672172526060886,2.545847300653675,-0.025364828764256015,0.08671012999818989,0.053988852809203076,0.03112983219920261,0.001016173750071067,6.268423832210422e-05
0.05,2.7178731472461832,2.8284819186876806,2.519873986587836,2.741731702891852,-0.005590278639645797,-0.1493162423440071,-0.0918073367602297,-0.0410206162244663,-0.0004625274971837075,2.8960394600855986e-05
0.1,4.130150745276808,3.0516309356777387,3.785004949732121,3.277099865280966,0.005483200721674167,-0.21003542458538543,-0.1243486712612346,-0.05629273508549882,-0.0009368691218246073,-1.0398978339543339e-07
0.15000000000000002,4.632375532306578,3.5126384104645303,4.368756372490577,3.7818254420428263,0.006932446864822197,-0.23080865607646395,-0.1361636987814115,-0.06128221137667965,-0.0010433476488860844,8.012465218242826e-07
0.2,4.789531636877586,3.834968594821084,4.6058945987265885,4.101377974774207,0.006817537764907806,-0.23509267370329479,-0.139058941993866,-0.06198153661675214,-0.0010543494972237338,9.886692847081426e-06
0.25,4.788393240089141,4.029717085783021,4.671291773372582,4.27195089386284,0.005953546458503949,-0.23185959262682176,-0.1377072200290327,-0.06068125845008955,-0.0010189684799839919,2.177903529369906e-05
0.30000000000000004,4.720892479276697,4.146271742756458,4.656450159790435,4.354546384732676,0.004752260038541097,-0.2254765613132087,-0.1344870049082367,-0.05851326479094235,-0.0009622600419214469,3.4329163938841516e-05
0.35000000000000003,4.6363058690131265,4.222272724248085,4.611497542050022,4.3939633991367835,0.0034989569705954314,-0.21821017638022705,-0.13067388520957066,-0.056073066929009735,-0.0008994284528826013,4.6570491583310885e-05
0.4,4.55897067359277,4.280202506525514,4.562549077092965,4.416530396463956,0.0023486268958299193,-0.21115942697388043,-0.12690276967524539,-0.053652944392691825,-0.0008385437323705507,5.8118866050750986e-05
0.45,4.498318596823052,4.331242412652229,4.521165455069021,4.435244367761744,0.00136604964249859,-0.20474923799561065,-0.12342747891852032,-0.05136836511954493,-0.0007830754278014162,6.886318425418421e-05
0.5,4.455476711601483,4.379414682404691,4.490504838339497,4.454860260842651,0.0005662431108156235,-0.19903921713213218,-0.12029074124579844,-0.04923892750519856,-0.000733919448667483,7.879666406409804e-05
0.55,4.427543641269716,4.424796309785487,4.469391805545317,4.475652111384985,-5.917284669772166e-05,-0.19391816173661705,-0.11743460987034844,-0.047239890469686796,-0.0006907322101045371,8.793733548465446e-05
0.6000000000000001,4.410196124241044,4.46573809927548,4.454880767377093,4.4959091157326085,-0.0005278100962482386,-0.18921941487650207,-0.1147674600214914,-0.04533262590752073,-0.0006526995526110533,9.630071818266764e-05
0.65,4.399145273535961,4.500256701818665,4.443749039699782,4.513455680352217,-0.0008599166227030526,-0.18478246928732037,-0.1122004702559986,-0.04348053836912539,-0.0006189267756364342,0.00010389805502291534
0.7000000000000001,4.390842239299843,4.526801517792219,4.43326556204261,4.526474707682878,-0.0010757306789692643,-0.18048015319936841,-0.10966404557600937,-0.04165569458151772,-0.0005886038781080441,0.00011074346190302954
0.75,4.382721730637245,4.544582505033324,4.421496303076104,4.533861918033635,-0.0011945944090620195,-0.17622545127162886,-0.10711211032576591,-0.039840065493338815,-0.000561051627445956,0.00011686125066480767
0.8,4.373181441988703,4.553614529130049,4.407333648819044,4.535286370661318,-0.0012347023055829826,-0.17196758060653272,-0.10451987302523094,-0.038024062556565714,-0.0005357130247994565,0.0001222899497904458
0.8500000000000001,4.361428122477787,4.554599743243091,4.390378712704065,4.531086165114902,-0.001213001248149801,-0.16768349459758666,-0.10187875084912419,-0.03620406375123488,-0.0005121258390853434,0.0001270825440102344
0.9,4.34727315693653,4.54873648860771,4.3707615957482355,4.522089651414088,-0.0011450892665593843,-0.16336847591575854,-0.09919068855702176,-0.034379897651618536,-0.0004898936706952593,0.00013130383430353805
0.9500000000000001,4.330927286701066,4.537514155316528,4.348952511190264,4.509421282220168,-0.0010451013604074163,-0.15902775449669723,-0.09646307699174027,-0.03255275821049805,-0.00046866254657317486,0.00013502620980927272
1.0,4.312821448793605,4.5225297749769275,4.325593780726818,4.494327133343657,-0.0009256122264498705,-0.15466997214336592,-0.09370479492904064,-0.030723711705152968,-0.00044810463267259894,0.0001383249978425112
1.05,4.293465675352216,4.505344210768453,4.301366899266359,4.47803745937164,-0.0007975832184958114,-0.15030264828624096,-0.09092348194349201,-0.02889278085842207,-0.00042790823959902146,0.00014127422852629152
1.1,4.273348421198216,4.48738327976065,4.276898466457299,4.4616715352880965,-0.0006703646800248507,-0.14592944288776807,-0.08812392216608517,-0.027058505895947153,-0.0004077725187171355,0.00014394329387239165
1.1500000000000001,4.252872987854865,4.469881145101399,4.252702416471608,4.446182394475502,-0.000551749252507061,-0.14154885358989563,-0.08530731558579867,-0.025217853821975684,-0.00038740524786273853,0.00014639468170957277
1.2000000000000002,4.2323246821210105,4.453858820862575,4.229152498735231,4.432334806886925,-0.00044806198476815204,-0.13715394505256862,-0.08247118636922864,-0.023366350672827222,-0.00036652240521418294,0.00014868274953246238
1.25,4.211861065501795,4.440128611899142,4.206477436101355,4.420707926210471,-0.000364269474014366,-0.13273273417014872,-0.07960969241927099,-0.021498330529384335,-0.0003448485845269386,0.00015085336814213288
1.3,4.191517427289796,4.4293148544728735,4.1847708754237365,4.411713601577638,-0.0003040911974248639,-0.12826891068442303,-0.07671413500468396,-0.019607219848557168,-0.00032211762192141196,0.00015294419213669207
1.35,4.171219956625873,4.421881691617016,4.16400860786408,4.405621703507477,-0.00027009969143340927,-0.12374263920824959,-0.07377350917179733,-0.01768580132707133,-0.0002980730680418592,0.00015498528330085102
1.4000000000000001,4.150799694245765,4.418159239629157,4.144066223764588,4.4025844332847965,-0.00026380040491561294,-0.1191312586322164,-0.07077497975238166,-0.015726426862799348,-0.00027246838810182904,0.00015699980458407003
1.4500000000000002,4.130001142536069,4.418359902755116,4.124731263886191,4.402652058888723,-0.00028568510854182493,-0.11440977476725045,-0.06770421714066767,-0.013721176992827088,-0.0002450671086477366,0.00015900449950543823
