t,target_x,target_y,target_z,gripper_x,gripper_y,gripper_z,pos_error,axis_error_deg,centerline_error,target_local_x,target_local_y,target_local_z,uav_cmd_vx,uav_cmd_vy,uav_cmd_vz,uav_ff_vx,uav_ff_vy,uav_ff_vz,uav_x,uav_y,uav_z,path_progress,path_progress_scale
14.2960,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
14.3450,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
14.4150,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
14.4440,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
14.4940,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
14.5440,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
14.6060,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
14.6460,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
14.6940,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
14.7460,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
14.8090,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
14.8440,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
14.8940,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
14.9540,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
14.9940,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
15.0450,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
15.0980,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
15.1440,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
15.1940,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
15.2530,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
15.2960,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
15.3440,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
15.3940,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
15.4440,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
15.5100,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
15.5620,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
15.5940,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
15.6480,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
15.6970,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
15.7460,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
15.7940,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
15.8440,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
15.8940,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
15.9450,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
15.9940,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
16.0440,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
16.0940,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
16.1460,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
16.2200,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
16.2620,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
16.3040,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
16.3440,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
16.4010,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
16.4440,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
16.4940,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
16.5440,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
16.6020,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
16.6450,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
16.6960,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
16.7440,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
16.7940,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
16.8450,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
16.8970,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
16.9440,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
16.9970,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
17.0440,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
17.0940,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
17.1450,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
17.1950,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
17.2770,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
17.3230,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
17.3780,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
17.4390,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
17.4620,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
17.5240,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
17.5760,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
17.6140,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
17.6670,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
17.7090,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
17.7440,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
17.7940,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
17.8450,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
17.8940,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
17.9440,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
17.9940,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
18.0440,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
18.0940,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
18.1450,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
18.1940,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
18.2510,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
18.2940,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
18.3460,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
18.3980,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
18.4440,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
18.4940,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
18.5440,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
18.5940,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
18.6440,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
18.6940,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
18.7460,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
18.7940,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
18.8440,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
18.8940,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
18.9440,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
18.9940,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
19.0440,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
19.0940,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
19.1440,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
19.1970,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
19.2520,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
19.2960,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
19.3440,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
19.3950,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
19.4450,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
19.4940,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
19.5450,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
19.5940,-0.294860,0.139967,-0.229160,-0.000000,-0.095793,-0.448300,0.436517,79.366156,0.308478,-0.294860,0.235967,-0.094160,-0.042937,0.217399,0.000000,-0.022321,0.075301,0.000000,0.000000,0.000000,0.000000,1.834527,0.000000
