time_s,base_x,base_y,base_z,base_qx,base_qy,base_qz,base_qw,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_roll_joint,left_knuckle_joint,base_vx_body,base_vy_body,base_vz_body,base_wx_body,base_wy_body,base_wz_body,shoulder_pan_joint_velocity,shoulder_lift_joint_velocity,elbow_joint_velocity,wrist_1_joint_velocity,wrist_roll_joint_velocity,left_knuckle_joint_velocity
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,0.0004235819156765872,-0.00020160565476250096,0.987550823162081,0.014438024369234395,0.019828949112398245,-0.0005633784137763744,0.9996989741087935,0.004368730729590021,-0.15852433694327586,0.016998270014887303,0.04603590930354506,-0.002893080172509404,-1.2026847643120678e-06,0.013410666373583536,-0.00762051432017966,-0.2487073774246915,0.5775789313367135,0.7932375611079786,-0.022537398043218974,0.0873746145918004,0.829513261134483,0.339965400297746,0.9207181860709011,-0.05786160345018807,-2.405369528624135e-05
0.1,0.0014316962736682654,-0.0007845835045988851,0.9662998654085427,0.027731907857126866,0.041927932110285296,-0.001533107371836711,0.998734518967551,0.007560131227853532,-0.12193142811470326,0.028180343660845007,0.08648333073107362,-0.0055745213581901,-3.277389156197688e-07,0.04638776688978433,-0.029469864583636866,-0.4221417806090824,0.5324825974531131,0.8842960321818327,-0.041022252699683556,0.06382800996527023,0.7318581765714521,0.2236414729191541,0.8089484285505709,-0.0536288237136139,1.7498916973845983e-05
0.15000000000000002,0.004138313187654878,-0.0024913101553088995,0.9412497036339671,0.036439550768217144,0.05764066429632117,-0.0026597011933888145,0.9976686017655618,0.010120866491766167,-0.08880857871387349,0.03578861225333151,0.12378599158950465,-0.007318624977670131,4.784158074944145e-07,0.10376819987458746,-0.06565949625015159,-0.4899472285159532,0.3499921616401795,0.6288199490997506,-0.04790071096753641,0.0512147052782527,0.6624569880165956,0.15216537184973014,0.7460532171686208,-0.034882072389600616,1.6123094462283666e-05
0.2,0.00957640357999523,-0.005940056914839323,0.9153686711913892,0.04104482572568915,0.06656034823818754,-0.0037783438048669964,0.9969306728362064,0.012031303056642009,-0.05819811191970706,0.040834088065485226,0.15884559017235683,-0.00824506221747263,1.0270194791717204e-06,0.17228040321817895,-0.10734049825945265,-0.4932797941931911,0.18649053333648194,0.3565224601375066,-0.04710382314680123,0.03820873129751683,0.6122093358833285,0.10090951624307429,0.7011919716570437,-0.018528744796049955,1.0972073433546119e-05
0.25,0.018359307380460047,-0.011473827862690507,0.8901066775486863,0.04232083244649708,0.06984899104402524,-0.004774541006547921,0.9966480167789149,0.013320495552500191,-0.0294809123341244,0.04389731073716464,0.19213485259514174,-0.008528607730359499,1.3561638571335524e-06,0.24321062100855484,-0.14948078124292286,-0.4657011232937034,0.05350305719430076,0.13045209475015054,-0.04177040759096339,0.02578384991716365,0.5743439917116531,0.06126445343358816,0.6657852484556981,-0.005670910257737381,6.582887559236643e-06
0.30000000000000004,0.030715534939405265,-0.0191981718733674,0.8660222744026731,0.0410470148877926,0.06882024738866807,-0.005585917066948167,0.9967686359675876,0.014054732314964884,-0.0022348895408290104,0.04536990880980742,0.22396768764367558,-0.008339553736478796,1.5203137981456566e-06,0.31222133896385273,-0.18964058587099972,-0.4283862227387103,-0.04852270192864094,-0.04296564229588423,-0.03414074002669312,0.014684735249293849,0.5449204558659078,0.029451961452855703,0.6366567009706768,0.0037810798776140714,3.2829988202420817e-06
0.35000000000000003,0.046596720616737974,-0.029050687827410382,0.8432311596447326,0.03792874324781942,0.06464058846531712,-0.006189119875821779,0.9971683406294352,0.014314618729060577,0.023836546056028862,0.04553552610175382,0.25457689892647006,-0.00782690312576149,1.5665702945333322e-06,0.3769118689387183,-0.22655236925706876,-0.3925586488134029,-0.12239025568638111,-0.16943433385646725,-0.025682463741557297,0.005197728281913852,0.5214287119371575,0.0033123458389279978,0.612184225655889,0.010253012214346139,9.251299277535134e-07
0.4,0.06577560451125836,-0.04086218403380315,0.8216776809562165,0.033561934497740795,0.058278191034306724,-0.006585219954295377,0.9977143297962057,0.014183623927945343,0.04894835136004282,0.04460846078042678,0.28414515260655,-0.0071116993957509,1.5317621650290388e-06,0.4356735642507228,-0.2594373779631095,-0.36283047914894295,-0.17240853762809633,-0.2568715541269184,-0.017302357607395298,-0.002619896022304667,0.5022361060802792,-0.018541306426540786,0.5913650736015986,0.014304074600211793,-6.961625900858657e-07
0.45,0.08791628977511129,-0.05440034660305882,0.801278415801026,0.02842793396192326,0.0505121676418565,-0.006789231568224748,0.9982956875723197,0.013741946414831329,0.07326107064939918,0.04275572429001704,0.3128208020369373,-0.0062872939243637065,1.4434337165569753e-06,0.48732812462500563,-0.287763496475626,-0.33994827939910016,-0.20315282718669853,-0.3129168938833751,-0.009531115775930837,-0.008833550262280302,0.4862543857871273,-0.03705472980819488,0.5735129886077457,0.01648810942774386,-1.7665689694412698e-06
