time_s,base_x,base_y,base_z,base_qx,base_qy,base_qz,base_qw,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_roll_joint,left_knuckle_joint,base_vx_body,base_vy_body,base_vz_body,base_wx_body,base_wy_body,base_wz_body,shoulder_pan_joint_velocity,shoulder_lift_joint_velocity,elbow_joint_velocity,wrist_1_joint_velocity,wrist_roll_joint_velocity,left_knuckle_joint_velocity
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,0.00045710040792685473,-0.00017530994765548198,0.988336320613968,0.015402786829994896,0.021491571878486607,-0.00023998232238503836,0.9996503433223771,0.009081534224585405,-0.149033895844656,0.04889971327030844,0.05584957255167816,-0.006338828558339778,-1.9129097121783902e-06,0.014155342580766004,-0.007095799339760391,-0.23296870406257494,0.6161832924083105,0.8597630847767906,-0.009600411870859771,0.18163068449170808,1.0193220831068797,0.9779942654061687,1.116991451033563,-0.12677657116679555,-3.82581942435678e-05
0.1,0.0016734029894067077,-0.000796902348012372,0.9681341010790149,0.029712613809088288,0.04621056312867418,-0.0007821085000948543,0.9984894254533979,0.016780427100767124,-0.10458040349418626,0.08991789557946245,0.10416193655463213,-0.012319541712982843,-1.0452767719337785e-06,0.05161459561408794,-0.030563706417230704,-0.4005554264157013,0.5732150509030385,0.98935006859088,-0.024619990213326406,0.15397785752363438,0.8890698470093948,0.8203636461830799,0.9662472800590791,-0.11961426309286126,1.735265880489223e-05
0.15000000000000002,0.004855390793425366,-0.0026531791468707593,0.9444474633002266,0.038776317232298095,0.06365117390782005,-0.0014460670141067497,0.9972175460611629,0.023555438062913412,-0.06462010626545472,0.1260394270687531,0.14816830858878488,-0.016699539195679312,-5.149146145022586e-08,0.11518011504250686,-0.06898340185497163,-0.46027777092417677,0.3642173496098491,0.6984612347012691,-0.03053468040941095,0.13550021924292574,0.7992059445746307,0.722430629785813,0.880127440683055,-0.08759994965392935,1.9875706209671053e-05
0.2,0.011126234814414163,-0.006389672593184124,0.920278982402841,0.04313701857581039,0.07293772544993594,-0.002109295349914559,0.9964009417436872,0.029211448936824213,-0.028013546391236974,0.15847462263995032,0.1889216772879045,-0.0196076252752172,6.706172006198942e-07,0.1899805914496228,-0.11268651571316428,-0.45406859939102484,0.17636388991693747,0.3717377209530479,-0.02980446063167361,0.11312021747821599,0.732131197484355,0.6487039114239446,0.8150673739823922,-0.058161721590757776,1.4442173241402403e-05
0.25,0.02110846228687785,-0.012333605206814709,0.897031672684833,0.043785258974673,0.0754439157230083,-0.0026787836838223287,0.9961846670145429,0.0336668542944582,0.005873969383373978,0.18780481153305498,0.2268397864398741,-0.02131721860201396,1.11218163752121e-06,0.2660758236733701,-0.15628782160269863,-0.41826242049460594,0.02765953976947863,0.09958996685692051,-0.025148961468473428,0.08910810715267962,0.677750315492219,0.586603777862093,0.7583621830393923,-0.034191866535935145,8.831288738026314e-06
0.30000000000000004,0.03496836928831229,-0.020547179147220693,0.875168886081084,0.04170109307460225,0.07287339076475653,-0.003102688052468182,0.9964641795276333,0.036949846662222875,0.037440216560771934,0.2143783836202332,0.26214217695504677,-0.022106590828075694,1.332477417292401e-06,0.33877251363962996,-0.1973694557885866,-0.37589371773693137,-0.08198358336765811,-0.10423814914678647,-0.018649027411458387,0.06565984735529357,0.6313249435479591,0.5314714417435646,0.7060478103034533,-0.01578744452123467,4.405915595423818e-06
0.35000000000000003,0.052556931302327026,-0.030915947074704953,0.8547013408230815,0.037743743244019634,0.06676125188220255,-0.0033641153642534893,0.9970491601826194,0.03915317564504999,0.06695362144854884,0.23844105018934558,0.29498277746533863,-0.02222117232900371,1.3971075718736094e-06,0.4056046001089311,-0.23473102552838385,-0.33868557063990234,-0.15719086096520815,-0.24625568117930777,-0.011687726775264104,0.04406657965654233,0.5902680977555381,0.48125333138224785,0.6568120102058372,-0.002291630018560307,1.2926030916241705e-06
0.4,0.07353428542268074,-0.04322189388677475,0.8354811282469403,0.03261486516841432,0.058365661247827605,-0.003468780980246429,0.9977563268231683,0.04040298558710673,0.0946095653978887,0.2601890125660704,0.3254952838177377,-0.021860890622311217,1.3604634324194262e-06,0.4649222415749098,-0.26761447667748745,-0.31081052063887193,-0.2042114457634231,-0.3375747757338231,-0.005100365839539182,0.02499619884113475,0.5531188789867971,0.4349592475344971,0.6102501270479805,0.007205634133849861,-7.328827890836631e-07
0.45,0.09745548101111734,-0.057192568813190875,0.8173532491661305,0.026859998564861605,0.04867264585828186,-0.003434964240665481,0.9984476526302795,0.04083849461894899,0.12056069718976892,0.279792711797268,0.3538090903489426,-0.02118081886726728,1.262817624253319e-06,0.5155281509781474,-0.29548827757116025,-0.2921393231738399,-0.22931898906682757,-0.3892273369846443,0.0006555626955118393,0.008710180636845307,0.5190226358376042,0.39207398462395215,0.5662761306240988,0.013601435100878759,-1.952916163322146e-06
0.5,0.12382416199195748,-0.0725313115400344,0.800216520030356,0.020887666323994657,0.03843217261897843,-0.0032868884779497795,0.9990374717033671,0.040598959536537506,0.14493360369877012,0.29740783320339675,0.3800541975360067,-0.02029757349665743,1.132247538383029e-06,0.556667920034701,-0.31803293898475005,-0.28053451816086017,-0.23804299933585932,-0.4108025256740972,0.005369797687500726,-0.004790701648229787,0.4874581301800239,0.3523024281225753,0.5249021437412829,0.01766490741219701,-2.6114017174058002e-06
0.55,0.15212585943006282,-0.08893561593931523,0.7840331656011725,0.014993287713843454,0.028198856554656235,-0.0030506013877064477,0.9994852273264038,0.039815737169503804,0.1678384061104151,0.3131805826865008,0.40436202591615533,-0.019296960758091272,9.874359609711278e-07,0.5880531151108521,-0.3351518386229833,-0.2732890201168315,-0.23494558841830948,-0.410214076962981,0.008990117157744896,-0.01566444734067408,0.45809604823289923,0.31545498966208013,0.486156567602972,0.02001225477132315,-2.896231548238023e-06
