time_s,x,y,z,qx,qy,qz,qw,vx,vy,vz,wx,wy,wz,position_error,orientation_error
0.0,0.1211221664717082,-0.0038521757723641798,0.8350956448921654,0.6339053888772125,-0.0005047960390691492,0.7734101911767679,0.0006158874120459006,0.0,0.0,0.0,0.0,0.0,0.0,0.8210671957807658,1.768407866163549
0.05,0.11223153183736226,0.0019923758305130795,0.7937299980638676,0.7182116739321602,-0.009698909575887768,0.69571455922717,-0.007692506740191428,-0.24213855089148179,0.13893535648193137,-0.8197176369750896,0.5059739943518656,4.586233934727376,0.10183271678709284,0.8008571171121305,1.5391350201638878
0.1,0.09771346236597137,0.008428950322118151,0.7488602725726387,0.7866229853096003,-0.016417404487842645,0.6169649480133561,-0.017578416748150773,-0.3491270238233478,0.14912067689226838,-0.8793266522928479,0.49324546041447076,4.1684179249449,0.19498812996548615,0.7841452937380062,1.3309519693392615
0.15000000000000002,0.08550931191745212,0.01167586925000418,0.7065330352858336,0.837703328491231,-0.018775807772658713,0.5452346593081723,-0.02489515547849335,-0.2845238830393684,0.0758350463934397,-0.831453526802885,0.3102765042577195,3.516382278349667,0.22228769244046964,0.7684149424432875,1.1554643198518912
0.2,0.07927240052585335,0.0105717151460415,0.6685307446293579,0.8750591202931022,-0.01823777634467474,0.4828053312298508,-0.028947048932454752,-0.14878702802266547,-0.01859455310094364,-0.7496762918698271,0.13993681200834196,2.904558982510777,0.2076868243442674,0.7510034996447016,1.010476756903664
0.25,0.08008662797692367,0.005049874726272948,0.6349264372040605,0.9024453636495272,-0.01613292171867057,0.4294550739209992,-0.03000723159175035,0.0036411363117178075,-0.11145280636266264,-0.6641294246389848,0.0059859103220662796,2.394594875093412,0.1745531019916865,0.730216335680076,0.8907677185588245
0.30000000000000004,0.08768942518630034,-0.00441938219323646,0.6051833513365827,0.9227787244414428,-0.01337507272493771,0.38402741293523096,-0.02869632837315592,0.14650933645724623,-0.19268247008657946,-0.5871247358426406,-0.08999949821129163,1.9880904352520379,0.13679460514344377,0.7054167569573583,0.7911314324595293
0.35000000000000003,0.10121619786004302,-0.017147448174963897,0.5786332493557416,0.9381275877756212,-0.010527365759142924,0.3451733563100602,-0.025712987343277913,0.26911385331375687,-0.25871016853294293,-0.522428362478975,-0.15221532765231038,1.6694220519098506,0.1014266463022355,0.6767140589902584,0.7072266169300763
0.4,0.11960236930635057,-0.03240955921253891,0.5546709661491857,0.9499158905503169,-0.007898609480983452,0.31165163394605166,-0.02169497423417616,0.3685520770997558,-0.3094241611839993,-0.46970911014820615,-0.1870898864007015,1.420511392832512,0.0714057399176163,0.6446354320741673,0.6356593696532642
0.45,0.14178028958798627,-0.049533966536316545,0.5328204007871207,0.9591202528292614,-0.005629481311041574,0.28242195603678383,-0.017160661445852786,0.44549908013633893,-0.3462867538555322,-0.42688023800655905,-0.20136676261399805,1.2253957440491317,0.04746308966078093,0.6098958168025446,0.573838650211568
0.5,0.1667657825520631,-0.06793582439467043,0.5127395302376773,0.9664161184156302,-0.0037588757700551313,0.25665062314251336,-0.012498582318463977,0.502083249465301,-0.37127715125598937,-0.39141859201828233,-0.20104882539463387,1.071222967558676,0.029215204741822196,0.5732599420594687,0.5197965985472364
0.55,0.1936904823841844,-0.08712331282881076,0.49419745357591477,0.9722770011196694,-0.002269823564215159,0.23368481832249952,-0.00798039349343805,0.5409022011610061,-0.3863920105660697,-0.36106774741569136,-0.19101338055840425,0.9480408535051439,0.015810507540153423,0.535465264502731,0.47203430797435947
0.6000000000000001,0.2218097434142613,-0.1066922352485438,0.4770418455489694,0.9770398758786483,-0.0011187016714320375,0.2130200176981578,-0.0037817336609851536,0.5646060154243009,-0.3934566394715665,-0.33413635143276366,-0.17502223617038742,0.8482610857179401,0.006280829360199566,0.49718033230262615,0.42940449265078406
0.65,0.2505001975411153,-0.12631700914031688,0.4611672551538376,0.9809481078636851,-0.0002525388757989166,0.19426977606612866,-3.160454330887439e-06,0.57573290277165,-0.39407909407095776,-0.3095448543063241,-0.15589540419564096,0.7661188091854046,-0.00028638950661176443,0.4589834248786369,0.3910263126285425
0.7000000000000001,0.27925274251107596,-0.14574112756238294,0.44648943510806155,0.984179937182011,0.0003814248369752072,0.17714044687522063,0.003311773596396582,0.5766410988076377,-0.3896549091905486,-0.2867381648553125,-0.13571279090220428,0.6972279477724931,-0.004676920572934992,0.42135365812105646,0.35622411021377826
0.75,0.30766298440637435,-0.16476788799056064,0.4329273956668191,0.9868677220896133,0.0008309235598699591,0.16141078346188276,0.006161789181457361,0.5694706018128347,-0.3813813263940098,-0.26554600900695124,-0.11598584619776774,0.6382453767385035,-0.007530742472651154,0.38467060743070247,0.3244826254822398
0.8,0.3354198176108033,-0.1832513824333988,0.42039280867861406,0.9891112019744495,0.001136638923897976,0.14691558728395843,0.008576036008904981,0.5561135534191352,-0.3702679209870932,-0.24604022887369936,-0.0977857468742962,0.5866266074454053,-0.009347575116094155,0.3492201302366482,0.295413156021246
0.8500000000000001,0.3622925621721878,-0.20108762373813752,0.4087854004095812,0.9909868007842965,0.0013317550393179844,0.13353251259386092,0.010604488681249807,0.5381908405566638,-0.35714284836307525,-0.22841350910153846,-0.08183377317609673,0.5404494630679345,-0.010502713501965032,0.3152046369797901,0.2687269466165341
0.9,0.3881171545960476,-0.21820578671030294,0.39799269710086316,0.9925542300395299,0.0014423675396212892,0.1211712977129387,0.01231002100238275,0.5170375664736201,-0.34265754332878245,-0.21288790924041662,-0.06856421874857681,0.4982855240313056,-0.01126633948160779,0.2827562772341001,0.24421348473421567
0.9500000000000001,0.41278197143550266,-0.23455965521464137,0.38789261514012663,0.9938611945944889,0.0014883106386894172,0.1097648648066368,0.013761731890978122,0.4936993324299722,-0.32729245668535223,-0.19965248096307453,-0.05816865868698737,0.4591049726082876,-0.011823113785350203,0.25195169830687525,0.22172228628822382
1.0,0.4362138545881322,-0.2501194193493634,0.378357700587564,0.9949467351373068,0.0014841436839053291,0.0992618496254244,0.015029197120246795,0.4689390934190583,-0.3113650435940214,-0.18882487782018897,-0.050627252497796614,0.42220587232472523,-0.012290434403284669,0.2228272876074329,0.2011472400272774
1.05,0.45836481067669077,-0.26486396073663265,0.3692601881912598,0.9958435824097686,0.0014401518724721336,0.08962018675554718,0.016177374996075567,0.44325260365485164,-0.2950399840657464,-0.1804303144431058,-0.04572995044598827,0.38716289875664356,-0.012734405280909944,0.195394111676325,0.1824127207637228
1.1,0.479199717686413,-0.2787737227905935,0.3604773956152737,0.9965798018886696,0.001363292273535118,0.08080140040044748,0.017261911685663364,0.41688968795448333,-0.2783409057662621,-0.17439123537869794,-0.04308853963867789,0.3537930671473281,-0.013182876357403665,0.16965206702433372,0.16546055765173484
1.1500000000000001,0.4986852335538525,-0.2918242109697639,0.35189725749026557,0.9971799460003391,0.0012580700451505914,0.07276525319033088,0.018324586834890688,0.3898786712599911,-0.2611626690197785,-0.1705218892098491,-0.04213930707149102,0.32213740196847673,-0.013635142084810523,0.14560301400952336,0.15023662531043744
1.2000000000000002,0.5167799955412995,-0.30398012279986075,0.3434240172494143,0.9976658872960308,0.0011273675330208148,0.06546440054401582,0.01938862113925718,0.36205200850585467,-0.24328340900312362,-0.16852329999040425,-0.04213541367980023,0.29245809175754595,-0.014068101140820228,0.12326282781584418,0.13667541939220387
1.25,0.5334261493843582,-0.3151900794686769,0.3349842219059228,0.9980574697289019,0.0009732741396895319,0.05883870017326844,0.020453538024301225,0.3330723162322102,-0.22437588030282277,-0.1679756991256448,-0.042127596434069894,0.26525057565447385,-0.014438903108515559,0.1026722916320088,0.12468069621412255
1.3,0.5485422806187911,-0.3253819284758115,0.32653319930608166,0.9983730767735098,0.0007979789355142524,0.05280886001561606,0.021489232356345138,0.3024597178438684,-0.20401818297104504,-0.16832721611823054,-0.04093141220039954,0.24126885987212227,-0.014684348322353918,0.08390638203573832,0.11410046676542115
1.35,0.5620179899403425,-0.33445862330946174,0.3180621359890587,0.9986301620925184,0.0006047906775338953,0.04726922980498739,0.022428854205023902,0.26962422049897444,-0.18170477800337595,-0.16887942351512394,-0.037079021297173165,0.2215589002852553,-0.014717585576315964,0.06708023370062514,0.10469577888043365
1.4000000000000001,0.5737107765107881,-0.34229479025671533,0.30960572014950344,0.9988457008014702,0.0003993383361606558,0.042079887646413267,0.02316008581543738,0.23391205555908948,-0.156860157362487,-0.1687720571161093,-0.028754142927863224,0.2074859400178878,-0.014423004622856424,0.05234657389848505,0.09610499819192977
1.4500000000000002,0.5834468243778999,-0.34873433643775076,0.30125008314326834,0.99903636550593,0.00019097140015660543,0.03705906536199375,0.023514455152558067,0.1946853630271463,-0.1288605101516725,-0.16697074679390653,-0.013712682932429748,0.2007198293417798,-0.01365073671350506,0.03987076692669407,0.08780839591255182
1.5,0.5910292903812685,-0.35359005177314456,0.2931404915931779,0.9992179686209929,-5.698907295737883e-06,0.031979148431570896,0.023254789142252198,0.1514763880883614,-0.09707610647009103,-0.1622629958802011,0.010792571431342093,0.2030903749892371,-0.012213280493457351,0.029753140504880746,0.07910162218893996
1.55,0.5962620166296773,-0.35664786386651975,0.28548792447488236,0.9994033132752623,-0.0001693702326620277,0.02657473470612068,0.022062914663558718,0.10430403474473607,-0.06096971540224172,-0.1532702917569584,0.04800286828385831,0.2161026941234919,-0.009890505965945401,0.021861419509104883,0.06909391135872446
1.6,0.5990060663565566,-0.3576841067103515,0.2785731859031028,0.9995971762012545,-0.0002715472552573027,0.020583642362120392,0.019537790552532026,0.05434305847008505,-0.020366859963153554,-0.13849419255148065,0.10123701310397414,0.23961692708285035,-0.006463939633362471,0.0156289723137456,0.056769769853548396
1.6500000000000001,0.5993076489226818,-0.35652529386407267,0.27274579073739036,0.9997875101979774,-0.00027958344169061786,0.013870953289818225,0.015246407447663137,0.005366288114096586,0.023677932214633893,-0.1164531242161633,0.17178241302618372,0.2685267112414607,-0.0018537365369432563,0.010151654258011861,0.041230797010819394
