time_s,base_x,base_y,base_z,base_qx,base_qy,base_qz,base_qw,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_roll_joint,base_vx_body,base_vy_body,base_vz_body,base_wx_body,base_wy_body,base_wz_body,shoulder_lift_joint_velocity,elbow_joint_velocity,wrist_1_joint_velocity,wrist_roll_joint_velocity
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,0.00039151676611792253,-0.0002463134505893353,0.9871970969902862,0.014364484223943316,0.01978411261745635,-0.0007638816825432144,0.9997007887191521,-0.16317687389580926,0.03059757596549267,0.0374244832958706,-0.0028132683693253397,0.012899932210371019,-0.008596423795179733,-0.25578133021593547,0.5746366826936693,0.7914434425416614,-0.03055831516006846,0.7364625220838148,0.6119515193098533,0.748489665917412,-0.05626536738650678
0.1,0.0013522220172745873,-0.0008482204265125894,0.965327614384632,0.027658328343631498,0.04184987569537499,-0.0019796782153778496,0.9987390478256475,-0.13129134871851175,0.05535435105197696,0.06926133349530464,-0.005418796077808886,0.04616570970168982,-0.03028716504124171,-0.43453162517746313,0.5324942780700793,0.8829331548425517,-0.050810592551692284,0.6377105035459503,0.49513550172968585,0.6367370039886808,-0.05211055416967092
0.15000000000000002,0.0039985020397413475,-0.00255779675631843,0.9395069513928158,0.03637494646480717,0.05755950128507681,-0.0033632065940272533,0.9976735217108358,-0.1029222044883718,0.0765137342971835,0.0979429917216355,-0.00708335209983261,0.10407838080843425,-0.06654922329744806,-0.5053919303909506,0.3504949549593792,0.6285700801716927,-0.058147390132845235,0.567382884602799,0.42318766490413073,0.573633164526617,-0.033291120440474484
0.2,0.009369124023539935,-0.005998983641958307,0.9127877077880815,0.040987113582737045,0.06649150494538598,-0.0047211012589913354,0.9969336224108182,-0.07710188246972319,0.09509324464045507,0.12437036000747292,-0.007928755396016599,0.17309069024047713,-0.10819952305143907,-0.5100824519835897,0.18706204008048705,0.3568033558569402,-0.05666702108267232,0.5164064403729723,0.3715902068654312,0.5285473657167487,-0.016908065923679768
0.25,0.018083580419742437,-0.011520457252100528,0.886679806022484,0.042264623477044225,0.06979610720641188,-0.005922961356207245,0.9966479436340334,-0.053202895247408954,0.1116801781771744,0.14901694233712023,-0.00813587873600822,0.2443731385060121,-0.15015563747214122,-0.4826560370794135,0.053984680261573076,0.1308096986050144,-0.050001157785451264,0.47797974444628455,0.3317386707343868,0.4929316465929461,-0.00414246679983243
0.30000000000000004,0.03037505843286588,-0.019231955444643244,0.8617827366396354,0.040988049227507796,0.06878166562128349,-0.0068991168631852146,0.9967655012496135,-0.0307958256611997,0.1266725168844106,0.172197757142023,-0.007881548213407719,0.313572720942276,-0.18999921329711603,-0.4446768525253483,-0.04812496013233204,-0.04272259095868386,-0.04073650505558481,0.44814139172418505,0.29984677414472394,0.46361629609805566,0.005086610452010025
0.35000000000000003,0.046197933210988626,-0.029073459256116835,0.8382390308289505,0.03786535209518751,0.0646136202387006,-0.007624408775509413,0.9971625562470646,-0.009577950467290465,0.14035957934420534,0.19414670274422266,-0.0073199296048738205,0.37831690481418856,-0.22651325047690557,-0.40765336216278114,-0.1220097120316385,-0.16932662884505614,-0.03056617719701793,0.4243575038781847,0.27374124919589454,0.4389789120439929,0.011232372170677966
0.4,0.0653260384089265,-0.04087669162025274,0.8160097572845251,0.03349485823115797,0.05826113982129697,-0.008101496094816677,0.9977064196545111,0.010670621120078654,0.1529606102952677,0.2150473294016725,-0.006575176348974354,0.4370374641321503,-0.25897421705491097,-0.37639756069398406,-0.17197876584323993,-0.2568419317611607,-0.020537865187503314,0.4049714317473823,0.25202061902124734,0.4180125331489969,0.014895065117989329
0.45,0.08742344607395457,-0.05440926741821505,0.7950210191999733,0.028359552726839193,0.050504916489376266,-0.008348979080680195,0.99828617326288,0.03011424716157044,0.16464688387955276,0.23504854937585262,-0.00574169096844999,0.48859452776801615,-0.28689684844088864,-0.35179501432213817,-0.2026305508942608,-0.3128886923935949,-0.011264708933357756,0.38887252082983575,0.23372547168570146,0.40002439948360197,0.016669707610487274
0.5,0.11209090864460565,-0.06940368451276467,0.7752277905174275,0.022837124663192442,0.04196048484474572,-0.008393839748793338,0.9988229707525669,0.048879233016283344,0.17555558453137413,0.2542739799876715,-0.004888032955737226,0.5322055218352068,-0.30997459119184034,-0.33275401966070206,-0.21818713246271085,-0.3441770638380252,-0.003075876494725141,0.375299717094258,0.2181740130364272,0.3845086122363775,0.017073160254255274
0.55,0.1388958649800042,-0.08557608023799926,0.7566297756037395,0.017215228065803438,0.033103431036538615,-0.00826674120529106,0.9992694630409239,0.06706549155088132,0.18579910545351258,0.27282816320164854,-0.004061809367904175,0.5674411632095058,-0.3280721278058842,-0.31744915864598244,-0.22226266425826685,-0.35639257238708294,0.003882825939645897,0.3637251706919594,0.20487041844276882,0.3710836642795407,0.01652447175666101
0.6000000000000001,0.16739273714034986,-0.1026389059888442,0.7392629092772278,0.011706810243414108,0.024292128183469187,-0.007999085691254054,0.9996043505959478,0.08475461241749886,0.19547160344806197,0.29080110421377725,-0.003294275018343676,0.594204943148388,-0.3412147977096747,-0.30404127608914344,-0.21785106497101264,-0.3542816153304583,0.009582951526522783,0.35378241733235094,0.1934499598909877,0.35945882024257403,0.015350686991209986
0.65,0.19713774121273567,-0.1203101151983711,0.7231814704365603,0.006463654950594195,0.01578713521122763,-0.007621164118229104,0.9998254374559516,0.10201555057433323,0.2046537604520551,0.3082717765666897,-0.0026042158010817556,0.6126830236896619,-0.3495642116117525,-0.2910388109964136,-0.2073961538187158,-0.3417862910227631,0.014069813726485692,0.34521876313668726,0.18364314007986274,0.3494134470582488,0.013801184345238407
0.7000000000000001,0.22770032142012359,-0.13832016133610953,0.7084395218850138,0.0015878655177331722,0.007767735734485741,-0.007161015358012256,0.9999429287832876,0.11890862098350682,0.21341625850850726,0.32531087488466454,-0.0020010867299755635,0.6232758805916362,-0.35338506931292424,-0.2774288510568468,-0.19287663870741228,-0.32216631734943024,0.017433206197717113,0.3378614081834719,0.17524996112904284,0.3407819663594964,0.012062581422123844
0.75,0.2586720091700419,-0.1564173094501081,0.6950760853239133,-0.0028584069420292493,0.0003464081606516248,-0.006643772933175172,0.9999737845525514,0.13548824262324705,0.22182227370960225,0.34198295243319965,-0.0014875163444119702,0.6265265567383765,-0.3530106155273274,-0.2626710735612865,-0.17587985232859954,-0.2980902207199531,0.01978746629967098,0.33159243279480416,0.16812030402189998,0.33344155097070216,0.010271407711271864
0.8,0.28967290927732847,-0.17437140698863657,0.6831056702356972,-0.006844583888838877,-0.006418116333631462,-0.006091359267047395,0.9999374254404104,0.1518047657191133,0.22992921358831264,0.35834804417627586,-0.0010613086843891642,0.6230564638925985,-0.3488120757558703,-0.2466192486200658,-0.157658658853153,-0.2716986791843981,0.021257860092075052,0.3263304619173252,0.1621387975742078,0.32730183486152387,0.00852415320045612
0.8500000000000001,0.3203558791004824,-0.19197618059395177,0.6725141119474375,-0.010364300840639962,-0.01250880902747556,-0.005522429576221184,0.9998527960336835,0.1679056597936348,0.23778988955270453,0.37446287937536593,-0.0007170503958257937,0.6135144195280113,-0.3411746498002729,-0.22941334183026676,-0.1391741117457401,-0.24464957844968033,0.02197139353885948,0.3220178814904301,0.15721351928783742,0.32229670398180094,0.0068851657712674106
0.9,0.3504085597334864,-0.2090501807875143,0.6632588144807976,-0.013428855092361648,-0.017939135921231378,-0.004952490343422427,0.9997366283640438,0.1838362987395536,0.24545329534373644,0.3903817971368361,-0.00044739999042277013,0.5985403922645064,-0.33048053346501277,-0.21136924191992562,-0.12112836274141123,-0.21815388409815845,0.022050791732809827,0.3186127789183758,0.15326811582063835,0.3183783552294031,0.0053930081080604715
0.9500000000000001,0.3795535765874346,-0.22543658618120738,0.6552721743008809,-0.016061333259435286,-0.022742647257687956,-0.004394132217453947,0.9996026696501451,0.19964053977535795,0.25296514075411736,0.40615748110108035,-0.00024411205838614135,0.5787428508145137,-0.31709823831553413,-0.19288152198431094,-0.10399164386978738,-0.19300836634508317,0.021610763935280948,0.3160848207160869,0.15023690820761823,0.3155136792848854,0.0040657586407325755
1.0,0.40754735806278225,-0.24100214941080794,0.6484669742071173,-0.01829134424283927,-0.026963379154772746,-0.003857329007025397,0.9994616170335294,0.215361254942583,0.26036826521098433,0.42184162445036477,-9.883347462702718e-05,0.5546874928057877,-0.3013770300675883,-0.1743464824115268,-0.08802576464943547,-0.16962799376223975,0.020755915493152425,0.3144143033445012,0.1480624891373392,0.31368286698568787,0.002905571675182284
1.05,0.434178091345791,-0.25563559971076244,0.6427427265795999,-0.020150305286985207,-0.03064708114528892,-0.003349764710841035,0.9993215201778141,0.2310409399603152,0.2677030310804378,0.4374856270098904,-3.699323216939317e-06,0.5268950195940003,-0.28364534283602355,-0.15610732544054234,-0.0733053262719287,-0.1480784626401101,0.0195798421766065,0.31359370035464373,0.14669531738906977,0.312880051190513,0.0019026830282017572
1.1,0.45926334516065154,-0.26924581434803535,0.6379922014738965,-0.021667232503836748,-0.033833254772666216,-0.0028771593364822173,0.9991884526260625,0.24672249918451697,0.27500777520862546,0.4531414167761103,4.824945836198171e-05,0.49584604825307904,-0.26421229934395574,-0.13842011972184498,-0.05973702465792624,-0.12810805090053023,0.018165078285834278,0.3136311844840356,0.14609488256375266,0.31311579532439743,0.0010389756315784206
1.1500000000000001,0.4826478588194224,-0.28176004487316814,0.6341076236683969,-0.022864982933403843,-0.036547954209143384,-0.00244357121396746,0.999067299313867,0.2624502893266151,0.2823193819282024,0.4688624823835092,6.28091954630892e-05,0.461991841673719,-0.2433717923449618,-0.12143774512970007,-0.04707699607308296,-0.10917760843754433,0.016583682470482197,0.3145558028419634,0.14623213439153881,0.31442131214797797,0.0002911947420221495
1.2000000000000002,0.5042019470779311,-0.293122447855168,0.6309862167622197,-0.023756890192801576,-0.038797274743432586,-0.002051658157757269,0.9989625480165177,0.2782714993125694,0.2896740330361768,0.4847052034109597,4.450465113449578e-05,0.42577006120842104,-0.2214088517559316,-0.10520883172762485,-0.03494605578650263,-0.09048775323595412,0.014898345403830083,0.31642419971908486,0.14709302215948805,0.3168544205490097,-0.0003660908865718681
