stamp,object,position_error_m,rotation_error_deg,axis_error_deg,reprojection_rmse_px,visible_tag_count,inlier_corner_count,precision_valid,false_valid
37.182000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
37.282000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
37.382000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
37.448000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
37.448000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
37.648000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
37.783000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
37.848000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
37.983000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
38.083000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
38.183000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
38.183000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
38.318000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
38.415000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
38.548000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
38.682000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
38.816000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
38.948000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
38.948000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
39.015000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
39.116000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
39.284000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
39.382000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
39.483000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
39.615000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
39.683000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
39.816000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
39.915000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
39.915000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
40.016000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
40.115000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
40.215000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
40.615000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
40.615000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
40.650000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
40.682000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
40.716000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
40.916000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
41.015000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
41.150000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
41.248000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
41.315000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
41.449000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
41.449000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
41.584000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
41.649000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
41.783000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
41.783000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
41.915000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
42.016000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
42.120000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
42.283000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
42.418000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
42.483000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
42.615000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
42.716000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
42.816000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
42.816000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
42.949000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
43.048000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
43.182000000,socket,0.150018565,179.999271,0.039961,0.014777,1,4,0,0
