stamp,object,position_error_m,rotation_error_deg,axis_error_deg,reprojection_rmse_px,visible_tag_count,inlier_corner_count,precision_valid,degraded_pose_valid,false_valid
0.600000,socket,0.000718254,0.187314,0.131855,0.589914,4,16,1,0,0
0.600000,bulb,0.000413155,0.340710,0.339632,0.540863,4,16,1,0,0
0.633333,socket,0.000780013,0.371515,0.366622,0.423809,4,16,1,0,0
0.633333,bulb,0.002384108,0.083699,0.074857,0.574922,4,16,1,0,0
0.666667,socket,0.000102600,0.320619,0.320572,0.640099,4,16,1,0,0
0.666667,bulb,0.001565201,0.634699,0.633961,0.612162,4,16,1,0,0
0.700000,socket,0.000253124,0.126324,0.125738,0.517893,4,16,1,0,0
0.700000,bulb,0.001262503,0.475093,0.444143,0.612139,4,16,1,0,0
0.733333,socket,0.001171624,0.215760,0.194197,0.736433,4,16,1,0,0
0.733333,bulb,0.001925860,0.531895,0.529636,0.633395,4,16,1,0,0
0.766667,socket,0.000560714,0.280887,0.279600,0.537037,4,16,1,0,0
0.766667,bulb,0.000258667,0.337692,0.332303,0.605007,4,16,1,0,0
0.800000,socket,0.000387594,0.227944,0.227910,0.623428,4,16,1,0,0
0.800000,bulb,0.001140429,0.869386,0.868940,0.708511,4,16,1,0,0
0.833333,socket,0.000686658,0.152698,0.151361,0.656623,4,16,1,0,0
0.833333,bulb,0.001153113,0.343609,0.336946,0.611040,4,16,1,0,0
0.866667,socket,0.000159790,0.137188,0.137163,0.511222,4,16,1,0,0
0.866667,bulb,0.000683119,0.380742,0.330062,0.584104,4,16,1,0,0
0.900000,socket,0.000448099,0.197517,0.149827,0.527803,4,16,1,0,0
0.900000,bulb,0.001849433,0.468268,0.468056,0.463471,4,16,1,0,0
0.933333,socket,0.000199091,0.166551,0.166166,0.507741,4,16,1,0,0
0.933333,bulb,0.001004047,0.450914,0.407766,0.666605,4,16,1,0,0
0.966667,socket,0.000364624,0.112006,0.110382,0.725638,4,16,1,0,0
0.966667,bulb,0.002110266,0.504661,0.412659,0.422726,4,16,1,0,0
1.000000,socket,0.000656133,0.172644,0.170373,0.622265,4,16,1,0,0
1.000000,bulb,0.000333011,0.325513,0.315923,0.590387,4,16,1,0,0
1.033333,socket,0.000709121,0.105858,0.059398,0.598795,4,16,1,0,0
1.033333,bulb,0.001414094,0.287429,0.241435,0.601968,4,16,1,0,0
1.066667,socket,0.001500681,0.261828,0.259033,0.583114,4,16,1,0,0
1.066667,bulb,0.002773983,0.279032,0.273637,0.619324,4,16,1,0,0
1.100000,socket,0.000098574,0.131185,0.126996,0.580687,4,16,1,0,0
1.100000,bulb,0.003195026,0.601421,0.600007,0.631975,4,16,1,0,0
1.133333,socket,0.000180879,0.315199,0.312118,0.585246,4,16,1,0,0
1.133333,bulb,0.000691824,0.382155,0.266777,0.581576,4,16,1,0,0
1.166667,socket,0.000150072,0.196136,0.195702,0.619576,4,16,1,0,0
1.166667,bulb,0.001071265,0.946823,0.941075,0.598651,4,16,1,0,0
1.200000,socket,0.000101762,0.185934,0.175169,0.577021,4,16,1,0,0
1.200000,bulb,0.002023540,0.661382,0.659637,0.546214,4,16,1,0,0
1.233333,socket,0.000288636,0.151672,0.151588,0.508131,4,16,1,0,0
1.233333,bulb,0.001500833,0.600373,0.599124,0.625920,4,16,1,0,0
1.266667,socket,0.000373094,0.302944,0.278200,0.544146,4,16,1,0,0
1.266667,bulb,0.001383239,0.232023,0.144818,0.593185,4,16,1,0,0
1.300000,socket,0.000742325,0.173894,0.160462,0.502006,4,16,1,0,0
1.300000,bulb,0.001008312,0.646712,0.616397,0.500911,4,16,1,0,0
1.333333,socket,0.000794608,0.152762,0.151797,0.598784,4,16,1,0,0
1.333333,bulb,0.000599675,0.495547,0.487379,0.519607,4,16,1,0,0
1.366667,socket,0.001352053,0.164226,0.152610,0.531002,4,16,1,0,0
1.366667,bulb,0.000963395,0.437892,0.352383,0.607150,4,16,1,0,0
1.400000,socket,0.000169389,0.390691,0.380279,0.671346,4,16,1,0,0
1.400000,bulb,0.001145491,0.531316,0.506484,0.586086,4,16,1,0,0
1.433333,socket,0.000873192,0.232703,0.232449,0.524501,4,16,1,0,0
1.433333,bulb,0.002397716,0.500509,0.498033,0.506025,4,16,1,0,0
1.466667,socket,0.001394964,0.162071,0.161996,0.527783,4,16,1,0,0
1.466667,bulb,0.001284189,0.401312,0.331031,0.472848,4,16,1,0,0
1.500000,socket,0.000633898,0.233008,0.231063,0.619912,4,16,1,0,0
1.500000,bulb,0.000692072,0.358842,0.320170,0.669168,4,16,1,0,0
1.533333,socket,0.000653866,0.289568,0.289351,0.602940,4,16,1,0,0
1.533333,bulb,0.002346732,0.299118,0.297607,0.509218,4,16,1,0,0
1.566667,socket,0.000147528,0.429425,0.428331,0.419334,4,16,1,0,0
1.566667,bulb,0.000979453,0.307502,0.283642,0.555642,4,16,1,0,0
1.600000,socket,0.000205210,0.265148,0.244663,0.450871,4,16,1,0,0
1.600000,bulb,0.000384882,0.105579,0.060951,0.644931,4,16,1,0,0
1.633333,socket,0.000297452,0.266897,0.263740,0.568850,4,16,1,0,0
1.633333,bulb,0.000708040,0.768251,0.767083,0.406438,4,16,1,0,0
1.666667,socket,0.001116870,0.110293,0.108414,0.593143,4,16,1,0,0
1.666667,bulb,0.001496944,0.902360,0.899345,0.521903,4,16,1,0,0
1.700000,socket,0.001614742,0.079332,0.079226,0.535736,4,16,1,0,0
1.700000,bulb,0.000668702,0.387560,0.332947,0.640510,4,16,1,0,0
1.733333,socket,0.001198619,0.140413,0.140081,0.643212,4,16,1,0,0
1.733333,bulb,0.001668062,0.778737,0.775862,0.702388,4,16,1,0,0
1.766667,socket,0.000605232,0.146763,0.146551,0.563895,4,16,1,0,0
1.766667,bulb,0.003335091,0.885664,0.880268,0.604467,4,16,1,0,0
1.800000,socket,0.000287840,0.095956,0.077193,0.465280,4,16,1,0,0
1.800000,bulb,0.000963944,0.743300,0.742318,0.608835,4,16,1,0,0
1.833333,socket,0.000258066,0.170382,0.158355,0.540014,4,16,1,0,0
