stamp,object,position_error_m,rotation_error_deg,axis_error_deg,reprojection_rmse_px,visible_tag_count,inlier_corner_count,precision_valid,degraded_pose_valid,false_valid
1.666667,socket,0.000066499,0.045619,0.034755,0.013731,1,4,0,1,0
1.666667,bulb,0.000174334,0.032932,0.032812,0.069751,4,16,1,0,0
1.700000,socket,0.000138180,0.028736,0.027173,0.029932,1,4,0,1,0
1.700000,bulb,0.000292347,0.037260,0.036866,0.065043,4,16,1,0,0
1.733333,socket,0.000287012,0.084948,0.042041,0.060462,1,4,0,1,0
1.733333,bulb,0.000033868,0.014058,0.011054,0.059613,4,16,1,0,0
1.766667,socket,0.000515047,0.017833,0.012801,0.028671,1,4,0,1,0
1.766667,bulb,0.000161195,0.046062,0.041643,0.068353,4,16,1,0,0
1.800000,socket,0.000354199,0.043165,0.042522,0.041525,1,4,0,1,0
1.800000,bulb,0.000022054,0.021547,0.019038,0.063780,4,16,1,0,0
1.833333,socket,0.000160192,0.039097,0.037846,0.039716,1,4,0,1,0
1.833333,bulb,0.000053860,0.028421,0.019905,0.064609,4,16,1,0,0
1.866667,socket,0.000376922,0.022330,0.022319,0.065255,1,4,0,1,0
1.866667,bulb,0.000152363,0.028236,0.027916,0.060912,4,16,1,0,0
1.900000,socket,0.000250419,0.062458,0.057080,0.011126,1,4,0,1,0
1.900000,bulb,0.000138684,0.043402,0.043303,0.066779,4,16,1,0,0
1.933333,socket,0.000120170,0.046441,0.038740,0.069159,1,4,0,1,0
1.933333,bulb,0.000116675,0.057454,0.056989,0.057311,4,16,1,0,0
1.966667,socket,0.000521633,0.023479,0.015197,0.027736,1,4,0,1,0
1.966667,bulb,0.000058187,0.022030,0.022015,0.056655,4,16,1,0,0
2.000000,socket,0.000342534,0.032969,0.026081,0.071673,1,4,0,1,0
2.000000,bulb,0.000034003,0.023794,0.023643,0.068144,4,16,1,0,0
2.033333,socket,0.000298447,0.035367,0.014710,0.037400,1,4,0,1,0
2.033333,bulb,0.000052048,0.033956,0.033829,0.066653,4,16,1,0,0
2.066667,socket,0.000247203,0.033629,0.000802,0.050719,1,4,0,1,0
2.066667,bulb,0.000095360,0.025702,0.025073,0.058034,4,16,1,0,0
2.100000,socket,0.000082528,0.060964,0.038403,0.035893,1,4,0,1,0
2.100000,bulb,0.000075998,0.047553,0.045304,0.055704,4,16,1,0,0
2.133333,socket,0.000685616,0.091685,0.079177,0.035985,1,4,0,1,0
2.133333,bulb,0.000023827,0.008128,0.008034,0.062180,4,16,1,0,0
2.166667,socket,0.000504545,0.029742,0.027869,0.001804,1,4,0,1,0
2.166667,bulb,0.000256675,0.038843,0.038508,0.054837,4,16,1,0,0
2.200000,socket,0.000086992,0.029581,0.025841,0.019996,1,4,0,1,0
2.200000,bulb,0.000217243,0.043814,0.043624,0.069504,4,16,1,0,0
2.233333,socket,0.000408602,0.054755,0.042739,0.034804,1,4,0,1,0
2.233333,bulb,0.000066390,0.060166,0.058405,0.074632,4,16,1,0,0
2.266667,socket,0.000218465,0.058636,0.048597,0.027434,1,4,0,1,0
2.266667,bulb,0.000136028,0.041100,0.041021,0.065464,4,16,1,0,0
2.300000,socket,0.000092575,0.052471,0.013443,0.032712,1,4,0,1,0
2.300000,bulb,0.000286128,0.048408,0.048142,0.053921,4,16,1,0,0
2.333333,socket,0.000122530,0.046940,0.020669,0.032719,1,4,0,1,0
2.333333,bulb,0.000060876,0.020326,0.015807,0.059600,4,16,1,0,0
2.366667,socket,0.000408064,0.022973,0.020981,0.048604,1,4,0,1,0
2.366667,bulb,0.000095737,0.030770,0.025760,0.052445,4,16,1,0,0
2.400000,socket,0.000275924,0.110007,0.094418,0.018120,1,4,0,1,0
2.400000,bulb,0.000037095,0.030400,0.030392,0.066832,4,16,1,0,0
2.433333,socket,0.000475477,0.055173,0.051941,0.046361,1,4,0,1,0
2.433333,bulb,0.000039183,0.037844,0.037202,0.063128,4,16,1,0,0
2.466667,socket,0.000140088,0.045580,0.044345,0.035721,1,4,0,1,0
2.466667,bulb,0.000113752,0.022681,0.021528,0.065167,4,16,1,0,0
2.500000,socket,0.000370831,0.022988,0.022684,0.043128,1,4,0,1,0
2.500000,bulb,0.000071113,0.066596,0.066446,0.046520,4,16,1,0,0
2.533333,socket,0.000134800,0.072747,0.065442,0.071861,1,4,0,1,0
2.533333,bulb,0.000090573,0.014491,0.014031,0.042804,4,16,1,0,0
2.566667,socket,0.000388127,0.019550,0.007724,0.016132,1,4,0,1,0
2.566667,bulb,0.000033100,0.032093,0.030933,0.072643,4,16,1,0,0
2.600000,socket,0.000189556,0.060928,0.057050,0.035958,1,4,0,1,0
2.600000,bulb,0.000135257,0.027335,0.027314,0.062213,4,16,1,0,0
2.633333,socket,0.000250031,0.019775,0.013746,0.049649,1,4,0,1,0
2.633333,bulb,0.000049258,0.057448,0.057363,0.045065,4,16,1,0,0
2.666667,socket,0.000186226,0.022737,0.022711,0.018678,1,4,0,1,0
2.666667,bulb,0.000025283,0.034925,0.031117,0.071970,4,16,1,0,0
2.700000,socket,0.000428622,0.052789,0.048920,0.017027,1,4,0,1,0
2.700000,bulb,0.000093163,0.038656,0.037761,0.055678,4,16,1,0,0
2.733333,socket,0.000364691,0.005854,0.001570,0.011518,1,4,0,1,0
2.733333,bulb,0.000206508,0.004237,0.004118,0.073477,4,16,1,0,0
2.766667,socket,0.000314678,0.043200,0.038051,0.040815,1,4,0,1,0
2.766667,bulb,0.000225544,0.020824,0.020787,0.071652,4,16,1,0,0
2.800000,socket,0.000460877,0.046554,0.034877,0.031032,1,4,0,1,0
2.800000,bulb,0.000167808,0.033246,0.031840,0.083230,4,16,1,0,0
2.833333,socket,0.000221638,0.040069,0.011391,0.017341,1,4,0,1,0
2.833333,bulb,0.000131484,0.051806,0.051804,0.065596,4,16,1,0,0
2.866667,socket,0.000817324,0.037023,0.035836,0.015262,1,4,0,1,0
2.866667,bulb,0.000050099,0.040848,0.039870,0.045668,4,16,1,0,0
2.900000,socket,0.000137060,0.053432,0.041772,0.016558,1,4,0,1,0
2.900000,bulb,0.000070193,0.054950,0.054851,0.067698,4,16,1,0,0
2.933333,socket,0.000057570,0.087540,0.080522,0.049156,1,4,0,1,0
2.933333,bulb,0.000190170,0.042491,0.042355,0.048345,4,16,1,0,0
2.966667,socket,0.000387249,0.053229,0.019082,0.031790,1,4,0,1,0
2.966667,bulb,0.000094041,0.043147,0.042995,0.063353,4,16,1,0,0
3.000000,socket,0.000180443,0.038052,0.037972,0.012896,1,4,0,1,0
3.000000,bulb,0.000155395,0.003984,0.001223,0.051424,4,16,1,0,0
3.033333,socket,0.000045835,0.069555,0.068185,0.063758,1,4,0,1,0
3.033333,bulb,0.000090935,0.072333,0.072243,0.073610,4,16,1,0,0
3.066667,socket,0.000362822,0.014568,0.009683,0.023269,1,4,0,1,0
3.066667,bulb,0.000095730,0.051441,0.051441,0.057841,4,16,1,0,0
3.100000,socket,0.000164210,0.044390,0.031384,0.047016,1,4,0,1,0
3.100000,bulb,0.000058529,0.037567,0.037513,0.060338,4,16,1,0,0
3.133333,socket,0.000576800,0.017545,0.007509,0.012975,1,4,0,1,0
3.133333,bulb,0.000172990,0.021998,0.012328,0.046878,4,16,1,0,0
3.166667,socket,0.000301532,0.056662,0.040937,0.017982,1,4,0,1,0
3.166667,bulb,0.000125114,0.031289,0.027441,0.059501,4,16,1,0,0
