stamp,object,position_error_m,rotation_error_deg,axis_error_deg,reprojection_rmse_px,visible_tag_count,inlier_corner_count,precision_valid,degraded_pose_valid,false_valid
2.266667,socket,0.000180087,0.079371,0.078495,0.082917,4,16,1,0,0
2.266667,bulb,0.000123841,0.057744,0.057058,0.113153,4,16,1,0,0
2.300000,socket,0.000154790,0.019956,0.005657,0.129758,4,16,1,0,0
2.300000,bulb,0.000461092,0.088702,0.088550,0.096155,4,16,1,0,0
2.333333,socket,0.000011965,0.080281,0.080235,0.099141,4,16,1,0,0
2.333333,bulb,0.000189441,0.103779,0.098446,0.109082,4,16,1,0,0
2.366667,socket,0.000076845,0.021661,0.021116,0.083462,4,16,1,0,0
2.366667,bulb,0.000096115,0.072760,0.072662,0.106829,4,16,1,0,0
2.400000,socket,0.000196924,0.012685,0.012651,0.076007,4,16,1,0,0
2.400000,bulb,0.000284409,0.066654,0.061771,0.116498,4,16,1,0,0
2.433333,socket,0.000097091,0.053173,0.051696,0.099578,4,16,1,0,0
2.433333,bulb,0.000093808,0.109868,0.108184,0.098491,4,16,1,0,0
2.466667,socket,0.000108526,0.040241,0.040097,0.112516,4,16,1,0,0
2.466667,bulb,0.000614856,0.112839,0.112690,0.129818,4,16,1,0,0
2.500000,socket,0.000021774,0.044198,0.044191,0.112556,4,16,1,0,0
2.500000,bulb,0.000317801,0.060707,0.060262,0.091952,4,16,1,0,0
2.533333,socket,0.000059596,0.018991,0.018236,0.113664,4,16,1,0,0
2.533333,bulb,0.000518251,0.068154,0.063344,0.109383,4,16,1,0,0
2.566667,socket,0.000144698,0.057668,0.057496,0.112110,4,16,1,0,0
2.566667,bulb,0.000572600,0.067457,0.066715,0.078795,4,16,1,0,0
2.600000,socket,0.000031873,0.021970,0.021970,0.097732,4,16,1,0,0
2.600000,bulb,0.000347680,0.124662,0.121254,0.099113,4,16,1,0,0
2.633333,socket,0.000077178,0.035156,0.035107,0.095727,4,16,1,0,0
2.633333,bulb,0.000195538,0.119645,0.119641,0.123013,4,16,1,0,0
2.666667,socket,0.000151057,0.014031,0.014030,0.096541,4,16,1,0,0
2.666667,bulb,0.000547769,0.102490,0.099147,0.086242,4,16,1,0,0
2.700000,socket,0.000151560,0.044501,0.044001,0.086442,4,16,1,0,0
2.700000,bulb,0.000508434,0.029121,0.027311,0.091968,4,16,1,0,0
2.733333,socket,0.000105836,0.034698,0.033845,0.091940,4,16,1,0,0
2.733333,bulb,0.000302493,0.107229,0.107155,0.076721,4,16,1,0,0
2.766667,socket,0.000135195,0.060968,0.060884,0.093287,4,16,1,0,0
2.766667,bulb,0.000230171,0.084904,0.078601,0.096927,4,16,1,0,0
2.800000,socket,0.000041045,0.008341,0.006513,0.100720,4,16,1,0,0
2.800000,bulb,0.000239421,0.086703,0.086684,0.103792,4,16,1,0,0
2.833333,socket,0.000065435,0.052808,0.051735,0.087131,4,16,1,0,0
2.833333,bulb,0.000193640,0.064266,0.059685,0.092393,4,16,1,0,0
2.866667,socket,0.000107750,0.035439,0.032539,0.072678,4,16,1,0,0
2.866667,bulb,0.000478446,0.029112,0.028525,0.103498,4,16,1,0,0
2.900000,socket,0.000108410,0.037171,0.036685,0.096403,4,16,1,0,0
2.900000,bulb,0.000212360,0.086288,0.086284,0.116134,4,16,1,0,0
2.933333,socket,0.000106615,0.030842,0.030836,0.098629,4,16,1,0,0
2.933333,bulb,0.000611914,0.055483,0.055433,0.095835,4,16,1,0,0
2.966667,socket,0.000025718,0.016834,0.010404,0.107950,4,16,1,0,0
2.966667,bulb,0.000053154,0.075076,0.066206,0.114345,4,16,1,0,0
3.000000,socket,0.000227018,0.087881,0.087846,0.129427,4,16,1,0,0
3.000000,bulb,0.000042111,0.029107,0.024000,0.111472,4,16,1,0,0
3.033333,socket,0.000114878,0.061607,0.060175,0.122112,4,16,1,0,0
3.033333,bulb,0.000224527,0.123392,0.122961,0.104146,4,16,1,0,0
3.066667,socket,0.000165197,0.044343,0.044261,0.112344,4,16,1,0,0
3.066667,bulb,0.000491811,0.149777,0.148694,0.102385,4,16,1,0,0
3.100000,socket,0.000138469,0.022063,0.020617,0.076697,4,16,1,0,0
3.100000,bulb,0.000249192,0.031894,0.026433,0.101794,4,16,1,0,0
3.133333,socket,0.000280015,0.019119,0.009274,0.101077,4,16,1,0,0
3.133333,bulb,0.000211536,0.088402,0.088305,0.073476,4,16,1,0,0
3.166667,socket,0.000078564,0.031084,0.030061,0.085414,4,16,1,0,0
3.166667,bulb,0.000369939,0.062326,0.051344,0.111796,4,16,1,0,0
3.200000,socket,0.000034538,0.059205,0.058914,0.096375,4,16,1,0,0
3.200000,bulb,0.000190923,0.175418,0.175418,0.090274,4,16,1,0,0
3.233333,socket,0.000024489,0.059462,0.058910,0.087372,4,16,1,0,0
3.233333,bulb,0.000941870,0.103030,0.097116,0.080432,4,16,1,0,0
3.266667,socket,0.000069844,0.091317,0.091285,0.129633,4,16,1,0,0
3.266667,bulb,0.000200840,0.143106,0.135330,0.096707,4,16,1,0,0
3.300000,socket,0.000242728,0.040129,0.039074,0.082999,4,16,1,0,0
