stamp,object,position_error_m,rotation_error_deg,axis_error_deg,reprojection_rmse_px,visible_tag_count,inlier_corner_count,precision_valid,degraded_pose_valid,false_valid
1.633333,bulb,0.000092278,0.035254,0.035229,0.090651,4,16,1,0,0
1.666667,socket,0.000042435,0.021818,0.020081,0.114055,2,8,1,0,0
1.666667,bulb,0.000098801,0.031757,0.028839,0.111041,4,16,1,0,0
1.700000,socket,0.000096652,0.055752,0.055572,0.087516,2,8,1,0,0
1.700000,bulb,0.000163089,0.027677,0.017336,0.105444,4,16,1,0,0
1.733333,socket,0.000106427,0.025824,0.018423,0.068042,2,8,1,0,0
1.733333,bulb,0.000114266,0.034558,0.032624,0.102846,4,16,1,0,0
1.766667,socket,0.000056736,0.047508,0.047406,0.077123,2,8,1,0,0
1.766667,bulb,0.000240341,0.036915,0.036691,0.106628,4,16,1,0,0
1.800000,socket,0.000126267,0.057907,0.057695,0.077936,2,8,1,0,0
1.800000,bulb,0.000411332,0.062570,0.062036,0.087660,4,16,1,0,0
1.833333,socket,0.000182557,0.058246,0.057356,0.074164,2,8,1,0,0
1.833333,bulb,0.000112427,0.051905,0.041719,0.107931,4,16,1,0,0
1.866667,socket,0.000024224,0.042433,0.041592,0.105819,2,8,1,0,0
1.866667,bulb,0.000080828,0.073739,0.073547,0.123128,4,16,1,0,0
1.900000,socket,0.000325396,0.032601,0.031825,0.062785,2,8,1,0,0
1.900000,bulb,0.000266216,0.053365,0.053321,0.093932,4,16,1,0,0
1.933333,socket,0.000076855,0.046144,0.045654,0.076160,2,8,1,0,0
1.933333,bulb,0.000386748,0.037924,0.037705,0.099165,4,16,1,0,0
1.966667,socket,0.000136974,0.030430,0.030371,0.090765,2,8,1,0,0
1.966667,bulb,0.000152464,0.048623,0.040487,0.083977,4,16,1,0,0
2.000000,socket,0.000053050,0.083336,0.083325,0.103467,2,8,1,0,0
2.000000,bulb,0.000063195,0.056810,0.056808,0.118304,4,16,1,0,0
2.033333,socket,0.000135265,0.031481,0.025913,0.076133,2,8,1,0,0
2.033333,bulb,0.000225915,0.078514,0.078451,0.105841,4,16,1,0,0
2.066667,socket,0.000228723,0.027559,0.026914,0.083489,2,8,1,0,0
2.066667,bulb,0.000184535,0.051115,0.050037,0.079946,4,16,1,0,0
2.100000,socket,0.000011941,0.052363,0.052319,0.080798,2,8,1,0,0
2.100000,bulb,0.000119150,0.037640,0.034906,0.098707,4,16,1,0,0
2.133333,socket,0.000072398,0.029070,0.024005,0.055648,2,8,1,0,0
2.133333,bulb,0.000053336,0.051168,0.049359,0.116242,4,16,1,0,0
2.166667,socket,0.000027936,0.043568,0.039181,0.090458,2,8,1,0,0
2.166667,bulb,0.000106330,0.067314,0.066621,0.100898,4,16,1,0,0
2.200000,socket,0.000034443,0.032951,0.032498,0.059835,2,8,1,0,0
2.200000,bulb,0.000195912,0.029225,0.028040,0.090899,4,16,1,0,0
2.233333,socket,0.000078142,0.041877,0.040290,0.105973,2,8,1,0,0
2.233333,bulb,0.000179202,0.106899,0.106521,0.092807,4,16,1,0,0
2.266667,socket,0.000214012,0.026198,0.025345,0.083408,2,8,1,0,0
2.266667,bulb,0.000237873,0.028876,0.024360,0.120555,4,16,1,0,0
2.300000,socket,0.000166232,0.052849,0.052744,0.074196,2,8,1,0,0
2.300000,bulb,0.000360991,0.033875,0.033800,0.114607,4,16,1,0,0
2.333333,socket,0.000258607,0.060186,0.060161,0.105728,2,8,1,0,0
2.333333,bulb,0.000176565,0.032624,0.032073,0.122264,4,16,1,0,0
2.366667,socket,0.000019397,0.026352,0.026263,0.093179,2,8,1,0,0
2.366667,bulb,0.000395625,0.105630,0.104916,0.107435,4,16,1,0,0
2.400000,socket,0.000049100,0.023415,0.023267,0.065108,2,8,1,0,0
2.400000,bulb,0.000152142,0.072206,0.071915,0.102606,4,16,1,0,0
2.433333,socket,0.000122958,0.031510,0.029336,0.103183,2,8,1,0,0
2.433333,bulb,0.000095258,0.048001,0.045609,0.095574,4,16,1,0,0
2.466667,socket,0.000117862,0.021086,0.020014,0.097532,2,8,1,0,0
2.466667,bulb,0.000151891,0.068645,0.068381,0.101416,4,16,1,0,0
2.500000,socket,0.000088892,0.023464,0.004881,0.076819,2,8,1,0,0
2.500000,bulb,0.000048868,0.046383,0.039218,0.100053,4,16,1,0,0
2.533333,socket,0.000027492,0.040350,0.036672,0.101616,2,8,1,0,0
2.533333,bulb,0.000153379,0.100111,0.099828,0.103589,4,16,1,0,0
2.566667,socket,0.000033923,0.017875,0.016802,0.098135,2,8,1,0,0
2.566667,bulb,0.000345084,0.055039,0.053033,0.101568,4,16,1,0,0
2.600000,socket,0.000178669,0.033276,0.032380,0.082653,2,8,1,0,0
2.600000,bulb,0.000296875,0.036649,0.032275,0.075747,4,16,1,0,0
2.633333,socket,0.000011986,0.020981,0.019136,0.099155,2,8,1,0,0
2.633333,bulb,0.000201516,0.049455,0.043124,0.095269,4,16,1,0,0
2.666667,socket,0.000259302,0.045832,0.045832,0.107923,2,8,1,0,0
2.666667,bulb,0.000114593,0.047742,0.046115,0.081482,4,16,1,0,0
2.700000,socket,0.000174897,0.055774,0.055490,0.088029,2,8,1,0,0
2.700000,bulb,0.000183087,0.063472,0.063352,0.081966,4,16,1,0,0
2.733333,socket,0.000055858,0.038809,0.035752,0.105468,2,8,1,0,0
2.733333,bulb,0.000149834,0.021821,0.014996,0.122077,4,16,1,0,0
2.766667,socket,0.000071029,0.036758,0.026717,0.056258,2,8,1,0,0
2.766667,bulb,0.000414390,0.076476,0.076273,0.096066,4,16,1,0,0
2.800000,socket,0.000163265,0.026940,0.025209,0.087944,2,8,1,0,0
2.800000,bulb,0.000101686,0.033840,0.033782,0.097022,4,16,1,0,0
2.833333,socket,0.000246519,0.041245,0.038177,0.074677,2,8,1,0,0
2.833333,bulb,0.000234577,0.092972,0.092969,0.116186,4,16,1,0,0
2.866667,socket,0.000257309,0.031883,0.015649,0.084493,2,8,1,0,0
2.866667,bulb,0.000420133,0.022181,0.021019,0.099622,4,16,1,0,0
2.900000,socket,0.000134341,0.097685,0.096549,0.081425,2,8,1,0,0
2.900000,bulb,0.000311775,0.080387,0.080372,0.102167,4,16,1,0,0
2.933333,socket,0.000078639,0.014128,0.007410,0.078873,2,8,1,0,0
2.933333,bulb,0.000188200,0.017654,0.016998,0.091961,4,16,1,0,0
2.966667,socket,0.000146818,0.081478,0.081369,0.096228,2,8,1,0,0
2.966667,bulb,0.000196733,0.041879,0.037013,0.092131,4,16,1,0,0
3.000000,socket,0.000205488,0.021448,0.006106,0.122576,2,8,1,0,0
3.000000,bulb,0.000128514,0.093157,0.092982,0.084985,4,16,1,0,0
3.033333,socket,0.000217082,0.033132,0.033132,0.042623,2,8,1,0,0
3.033333,bulb,0.000080071,0.039564,0.039127,0.113080,4,16,1,0,0
3.066667,socket,0.000049386,0.031442,0.024168,0.116924,2,8,1,0,0
3.066667,bulb,0.000584119,0.036584,0.036257,0.124384,4,16,1,0,0
3.100000,socket,0.000052734,0.031493,0.030090,0.073892,2,8,1,0,0
3.100000,bulb,0.000107713,0.113744,0.113665,0.098637,4,16,1,0,0
3.133333,socket,0.000180121,0.033428,0.032206,0.123757,2,8,1,0,0
3.133333,bulb,0.000134952,0.035056,0.029385,0.089337,4,16,1,0,0
3.166667,socket,0.000078254,0.031657,0.031162,0.070906,2,8,1,0,0
3.166667,bulb,0.000064203,0.049609,0.049530,0.106729,4,16,1,0,0
3.200000,socket,0.000205022,0.006752,0.006322,0.084495,2,8,1,0,0
3.200000,bulb,0.000044203,0.054975,0.053970,0.082133,4,16,1,0,0
3.233333,socket,0.000028846,0.039602,0.036002,0.120664,2,8,1,0,0
3.233333,bulb,0.000176379,0.082206,0.080245,0.098077,4,16,1,0,0
3.266667,socket,0.000136659,0.043940,0.040766,0.096560,2,8,1,0,0
3.266667,bulb,0.000257366,0.038889,0.037821,0.097307,4,16,1,0,0
3.300000,socket,0.000077246,0.060549,0.059940,0.115266,2,8,1,0,0
3.300000,bulb,0.000405614,0.073138,0.073058,0.130086,4,16,1,0,0
3.333333,socket,0.000029149,0.083843,0.083651,0.107153,2,8,1,0,0
3.333333,bulb,0.000152949,0.022369,0.022351,0.081543,4,16,1,0,0
3.366667,socket,0.000137341,0.040896,0.038252,0.102980,2,8,1,0,0
3.366667,bulb,0.000109710,0.028526,0.027344,0.113418,4,16,1,0,0
3.400000,socket,0.000146044,0.019999,0.015849,0.130384,2,8,1,0,0
3.400000,bulb,0.000269506,0.045253,0.045163,0.101022,4,16,1,0,0
3.433333,socket,0.000104093,0.080517,0.077785,0.080321,2,8,1,0,0
3.433333,bulb,0.000384780,0.044329,0.043820,0.078842,4,16,1,0,0
3.466667,socket,0.000082260,0.029553,0.028596,0.069341,2,8,1,0,0
3.466667,bulb,0.000031590,0.047563,0.042925,0.106334,4,16,1,0,0
3.500000,socket,0.000027298,0.073784,0.073556,0.084731,2,8,1,0,0
3.500000,bulb,0.000126007,0.039937,0.039812,0.096509,4,16,1,0,0
3.533333,socket,0.000151991,0.046976,0.041446,0.132634,2,8,1,0,0
3.533333,bulb,0.000090345,0.049336,0.049019,0.104856,4,16,1,0,0
3.566667,socket,0.000274000,0.024914,0.024725,0.083907,2,8,1,0,0
3.566667,bulb,0.000362094,0.067806,0.065487,0.086368,4,16,1,0,0
3.600000,socket,0.000178202,0.035129,0.035043,0.068730,2,8,1,0,0
3.600000,bulb,0.000158110,0.031600,0.028986,0.106622,4,16,1,0,0
3.633333,socket,0.000029137,0.049501,0.049456,0.067371,2,8,1,0,0
3.633333,bulb,0.000187376,0.053577,0.052620,0.091573,4,16,1,0,0
3.666667,socket,0.000019942,0.016385,0.015550,0.077731,2,8,1,0,0
3.666667,bulb,0.000277096,0.057573,0.057110,0.099536,4,16,1,0,0
3.700000,socket,0.000190654,0.059986,0.059691,0.063815,2,8,1,0,0
3.700000,bulb,0.000154407,0.056743,0.052416,0.096920,4,16,1,0,0
3.733333,socket,0.000063099,0.036544,0.033451,0.115958,2,8,1,0,0
3.733333,bulb,0.000273245,0.028661,0.028265,0.094349,4,16,1,0,0
3.766667,socket,0.000023045,0.029128,0.029020,0.089509,2,8,1,0,0
3.766667,bulb,0.000128696,0.069113,0.067512,0.088077,4,16,1,0,0
3.800000,socket,0.000083141,0.055004,0.053884,0.069157,2,8,1,0,0
3.800000,bulb,0.000016401,0.028327,0.028125,0.087437,4,16,1,0,0
