stamp,object,position_error_m,rotation_error_deg,axis_error_deg,reprojection_rmse_px,visible_tag_count,inlier_corner_count,precision_valid,degraded_pose_valid,false_valid
1.133333,socket,0.000021294,0.020908,0.016501,0.115545,3,12,1,0,0
1.133333,bulb,0.000121943,0.044090,0.042910,0.089620,4,16,1,0,0
1.166667,socket,0.000084064,0.009824,0.009491,0.116705,3,12,1,0,0
1.166667,bulb,0.000219302,0.029007,0.018805,0.105995,4,16,1,0,0
1.200000,socket,0.000044568,0.033745,0.026464,0.101630,3,12,1,0,0
1.200000,bulb,0.000326394,0.038527,0.032709,0.108649,4,16,1,0,0
1.233333,socket,0.000100625,0.026491,0.020620,0.108642,3,12,1,0,0
1.233333,bulb,0.000108529,0.040891,0.040613,0.096450,4,16,1,0,0
1.266667,socket,0.000066500,0.036007,0.027088,0.097452,3,12,1,0,0
1.266667,bulb,0.000199735,0.113650,0.112454,0.097257,4,16,1,0,0
1.300000,socket,0.000112353,0.008219,0.004678,0.106368,3,12,1,0,0
1.300000,bulb,0.000083461,0.045346,0.031702,0.103386,4,16,1,0,0
1.333333,socket,0.000083332,0.012022,0.011548,0.111570,3,12,1,0,0
1.333333,bulb,0.000083325,0.090844,0.089930,0.113257,4,16,1,0,0
1.366667,socket,0.000056799,0.024692,0.023919,0.097145,3,12,1,0,0
1.366667,bulb,0.000167870,0.036308,0.036175,0.110716,4,16,1,0,0
1.400000,socket,0.000035642,0.014156,0.014154,0.088440,3,12,1,0,0
1.400000,bulb,0.000036960,0.007667,0.005413,0.102815,4,16,1,0,0
1.433333,socket,0.000048934,0.035144,0.035119,0.100499,3,12,1,0,0
1.433333,bulb,0.000131569,0.079619,0.073979,0.096072,4,16,1,0,0
1.466667,socket,0.000069899,0.013548,0.008465,0.100734,3,12,1,0,0
1.466667,bulb,0.000151558,0.040739,0.039740,0.092892,4,16,1,0,0
1.500000,socket,0.000036541,0.026158,0.026158,0.105963,3,12,1,0,0
1.500000,bulb,0.000056444,0.032158,0.030222,0.104800,4,16,1,0,0
1.533333,socket,0.000051165,0.021995,0.021730,0.107991,3,12,1,0,0
1.533333,bulb,0.000060540,0.046549,0.043266,0.080108,4,16,1,0,0
1.566667,socket,0.000021156,0.032677,0.025116,0.090370,3,12,1,0,0
1.566667,bulb,0.000114272,0.051748,0.041572,0.107942,4,16,1,0,0
1.600000,socket,0.000097502,0.055020,0.053903,0.117784,3,12,1,0,0
1.600000,bulb,0.000114175,0.059301,0.059272,0.098356,4,16,1,0,0
1.633333,socket,0.000148174,0.023976,0.023880,0.096528,3,12,1,0,0
1.633333,bulb,0.000457117,0.077682,0.077322,0.086239,4,16,1,0,0
1.666667,socket,0.000153870,0.021911,0.021821,0.106150,3,12,1,0,0
1.666667,bulb,0.000090505,0.079660,0.078498,0.079719,4,16,1,0,0
1.700000,socket,0.000179826,0.021308,0.020526,0.088376,3,12,1,0,0
1.700000,bulb,0.000183412,0.055574,0.055102,0.110578,4,16,1,0,0
1.733333,socket,0.000078656,0.039306,0.038368,0.118765,3,12,1,0,0
