label,t,mission_state,arm_ready_state,uav_x,uav_y,uav_z,uav_vx,uav_vy,uav_vz,target_x,target_y,target_z,uav_pos_error,uav_xy_error,uav_z_error,uav_yaw_deg,target_yaw_deg,uav_yaw_error_deg,arm_pos_error,arm_axis_error_deg,arm_centerline_error
baseline_fixed_launch,29.0490,-1,0,-0.055438,-0.444921,2.060756,-0.152921,-0.876998,1.363702,0.600000,-0.350000,0.225000,1.951565,0.662275,1.835756,3.894829,5.367885,1.473056,nan,nan,nan
baseline_fixed_launch,29.0990,-1,0,-0.061149,-0.463379,2.067876,-0.197024,-0.857743,1.239028,0.600000,-0.350000,0.225000,1.961164,0.670800,1.842876,3.892139,5.367885,1.475746,nan,nan,nan
baseline_fixed_launch,29.1490,-1,0,-0.067263,-0.484168,2.077994,-0.163932,-0.833041,1.352204,0.600000,-0.350000,0.225000,1.974038,0.680618,1.852994,3.890580,5.367885,1.477305,nan,nan,nan
baseline_fixed_launch,29.1990,-1,0,-0.069848,-0.494294,2.089751,-0.110455,-0.718372,1.451149,0.600000,-0.350000,0.225000,1.986659,0.685213,1.864751,3.887478,5.367885,1.480407,nan,nan,nan
baseline_fixed_launch,29.2490,-1,0,-0.070166,-0.489008,2.092340,-0.136230,-0.631241,1.375413,0.600000,-0.350000,0.225000,1.988820,0.684431,1.867340,3.883353,5.367885,1.484532,nan,nan,nan
baseline_fixed_launch,29.2990,-1,0,-0.070760,-0.490488,2.089227,-0.089934,-0.782072,1.207645,0.600000,-0.350000,0.225000,1.986202,0.685314,1.864227,3.887170,5.367885,1.480715,nan,nan,nan
baseline_fixed_launch,29.3490,-1,0,-0.069879,-0.504612,2.083856,-0.050857,-0.824658,0.936302,0.600000,-0.350000,0.225000,1.981915,0.687490,1.858856,3.886971,5.367885,1.480914,nan,nan,nan
baseline_fixed_launch,29.3990,-1,0,-0.068513,-0.515718,2.071335,-0.040850,-0.825693,0.859635,0.600000,-0.350000,0.225000,1.970616,0.688747,1.846335,3.887884,5.367885,1.480001,nan,nan,nan
baseline_fixed_launch,29.4490,-1,0,-0.068001,-0.518701,2.053379,-0.155008,-0.852406,1.088269,0.600000,-0.350000,0.225000,1.953882,0.688974,1.828379,3.876991,5.367885,1.490894,nan,nan,nan
baseline_fixed_launch,29.4990,-1,0,-0.070604,-0.536303,2.052053,-0.125418,-0.864272,1.399353,0.600000,-0.350000,0.225000,1.955132,0.696002,1.827053,3.861341,5.367885,1.506544,nan,nan,nan
baseline_fixed_launch,29.5490,-1,0,-0.071746,-0.553571,2.057631,-0.100759,-0.838533,1.204273,0.600000,-0.350000,0.225000,1.962453,0.701914,1.832631,3.860936,5.367885,1.506949,nan,nan,nan
baseline_fixed_launch,29.5990,-1,0,-0.073249,-0.566607,2.058517,-0.114715,-0.663723,1.229991,0.600000,-0.350000,0.225000,1.965189,0.707236,1.833517,3.868976,5.367885,1.498909,nan,nan,nan
baseline_fixed_launch,29.6500,-1,0,-0.071830,-0.556509,2.051082,-0.091475,-0.583158,1.025643,0.600000,-0.350000,0.225000,1.956675,0.702853,1.826082,3.872486,5.367885,1.495399,nan,nan,nan
baseline_fixed_launch,29.7000,-1,0,-0.071445,-0.545518,2.038584,-0.133066,-0.535046,0.955619,0.600000,-0.350000,0.225000,1.943747,0.699332,1.813584,3.881767,5.367885,1.486118,nan,nan,nan
baseline_fixed_launch,29.7490,-1,0,-0.072427,-0.541685,2.029401,-0.135617,-0.463604,1.018897,0.600000,-0.350000,0.225000,1.935139,0.699214,1.804401,3.869002,5.367885,1.498883,nan,nan,nan
baseline_fixed_launch,29.7990,-1,0,-0.075070,-0.535922,2.022883,-0.105145,-0.406357,0.938704,0.600000,-0.350000,0.225000,1.929422,0.700205,1.797883,3.866260,5.367885,1.501625,nan,nan,nan
baseline_fixed_launch,29.8490,-1,0,-0.074228,-0.510052,2.002823,-0.076811,-0.339815,0.979709,0.600000,-0.350000,0.225000,1.908102,0.692965,1.777823,3.859313,5.367885,1.508572,nan,nan,nan
baseline_fixed_launch,29.8990,-1,0,-0.074762,-0.494645,1.995491,-0.112762,-0.249162,0.967220,0.600000,-0.350000,0.225000,1.900228,0.690092,1.770491,3.853613,5.367885,1.514271,nan,nan,nan
baseline_fixed_launch,29.9520,-1,0,-0.074714,-0.474662,1.988344,-0.079432,-0.228815,0.909715,0.600000,-0.350000,0.225000,1.892131,0.686134,1.763344,3.858114,5.367885,1.509771,nan,nan,nan
baseline_fixed_launch,29.9990,-1,0,-0.074424,-0.466098,1.985160,-0.075843,-0.145533,1.020136,0.600000,-0.350000,0.225000,1.888515,0.684344,1.760160,3.855752,5.367885,1.512133,nan,nan,nan
baseline_fixed_launch,30.0490,-1,0,-0.071814,-0.429216,1.970959,-0.033947,-0.076795,1.019430,0.600000,-0.350000,0.225000,1.872427,0.676469,1.745959,3.872431,5.367885,1.495454,nan,nan,nan
baseline_fixed_launch,30.0990,-1,0,-0.069345,-0.409487,1.963517,-0.034411,-0.064881,0.888430,0.600000,-0.350000,0.225000,1.863868,0.671984,1.738517,3.880704,5.367885,1.487181,nan,nan,nan
baseline_fixed_launch,30.1490,-1,0,-0.066544,-0.381968,1.960209,-0.042405,0.055123,1.042181,0.600000,-0.350000,0.225000,1.859100,0.667311,1.735209,3.868790,5.367885,1.499095,nan,nan,nan
baseline_fixed_launch,30.2000,-1,0,-0.064330,-0.363578,1.959685,0.012670,0.056428,1.001378,0.600000,-0.350000,0.225000,1.857593,0.664469,1.734685,3.869004,5.367885,1.498881,nan,nan,nan
baseline_fixed_launch,30.2490,-1,0,-0.057932,-0.325271,1.946220,-0.006269,0.178592,1.028162,0.600000,-0.350000,0.225000,1.842847,0.658397,1.721220,3.857708,5.367885,1.510177,nan,nan,nan
baseline_fixed_launch,30.2990,-1,0,-0.054898,-0.300939,1.943214,0.009977,0.197875,0.923578,0.600000,-0.350000,0.225000,1.839445,0.656733,1.718214,3.858426,5.367885,1.509459,nan,nan,nan
baseline_fixed_launch,30.3490,-1,0,-0.050619,-0.278348,1.939955,0.033447,0.240192,0.975416,0.600000,-0.350000,0.225000,1.835622,0.654553,1.714955,3.849620,5.367885,1.518265,nan,nan,nan
baseline_fixed_launch,30.3990,-1,0,-0.045835,-0.247479,1.944743,-0.006953,0.249889,1.116311,0.600000,-0.350000,0.225000,1.839872,0.653921,1.719743,3.873306,5.367885,1.494579,nan,nan,nan
baseline_fixed_launch,30.4490,-1,0,-0.046862,-0.223198,1.946137,-0.047162,-0.072996,1.208859,0.600000,-0.350000,0.225000,1.843047,0.659173,1.721137,3.867189,5.367885,1.500696,nan,nan,nan
baseline_fixed_launch,30.5000,-1,0,-0.047121,-0.217926,1.946880,-0.056386,-0.094171,0.947993,0.600000,-0.350000,0.225000,1.844201,0.660462,1.721880,3.871208,5.367885,1.496677,nan,nan,nan
baseline_fixed_launch,30.5490,-1,0,-0.048785,-0.212623,1.942930,-0.082854,-0.123677,0.906267,0.600000,-0.350000,0.225000,1.841488,0.663170,1.717930,3.872613,5.367885,1.495272,nan,nan,nan
baseline_fixed_launch,30.5990,-1,0,-0.050700,-0.211907,1.935846,-0.076256,-0.084746,0.774007,0.600000,-0.350000,0.225000,1.835613,0.665192,1.710846,3.884942,5.367885,1.482943,nan,nan,nan
baseline_fixed_launch,30.6500,-1,0,-0.050485,-0.201867,1.912271,-0.053428,-0.013795,0.982860,0.600000,-0.350000,0.225000,1.814376,0.667139,1.687271,3.883575,5.367885,1.484310,nan,nan,nan
baseline_fixed_launch,30.6990,-1,0,-0.051231,-0.194186,1.912309,-0.101770,0.055144,1.116798,0.600000,-0.350000,0.225000,1.815322,0.669612,1.687309,3.871723,5.367885,1.496162,nan,nan,nan
baseline_fixed_launch,30.7520,-1,0,-0.055144,-0.190411,1.922375,-0.105255,-0.154384,1.132899,0.600000,-0.350000,0.225000,1.826408,0.674301,1.697375,3.879714,5.367885,1.488171,nan,nan,nan
baseline_fixed_launch,30.7990,-1,0,-0.057497,-0.193097,1.929616,-0.081773,-0.165572,1.079179,0.600000,-0.350000,0.225000,1.833749,0.675959,1.704616,3.862823,5.367885,1.505062,nan,nan,nan
baseline_fixed_launch,30.8490,-1,0,-0.058965,-0.199090,1.930726,-0.079557,-0.371229,1.019849,0.600000,-0.350000,0.225000,1.834805,0.676024,1.705726,3.857764,5.367885,1.510121,nan,nan,nan
baseline_fixed_launch,30.8990,-1,0,-0.059118,-0.208151,1.931258,-0.033681,-0.341431,1.089222,0.600000,-0.350000,0.225000,1.834632,0.674209,1.706258,3.845198,5.367885,1.522687,nan,nan,nan
baseline_fixed_launch,30.9490,-1,0,-0.058140,-0.220366,1.936392,-0.049423,-0.311756,1.101052,0.600000,-0.350000,0.225000,1.838155,0.670786,1.711392,3.844281,5.367885,1.523604,nan,nan,nan
baseline_fixed_launch,30.9990,-1,0,-0.057406,-0.233229,1.948714,-0.015699,-0.444682,1.191747,0.600000,-0.350000,0.225000,1.848516,0.667697,1.723714,3.838444,5.367885,1.529441,nan,nan,nan
baseline_fixed_launch,31.0490,-1,0,-0.055427,-0.237780,1.945063,-0.063548,-0.419944,1.115659,0.600000,-0.350000,0.225000,1.844124,0.664965,1.720063,3.836346,5.367885,1.531539,nan,nan,nan
baseline_fixed_launch,31.0990,-1,0,-0.054022,-0.247016,1.949996,-0.040142,-0.470623,1.228661,0.600000,-0.350000,0.225000,1.847691,0.662080,1.724996,3.841917,5.367885,1.525968,nan,nan,nan
baseline_fixed_launch,31.1490,-1,0,-0.053126,-0.258851,1.955647,-0.041629,-0.517084,1.190346,0.600000,-0.350000,0.225000,1.852031,0.659455,1.730647,3.840212,5.367885,1.527673,nan,nan,nan
baseline_fixed_launch,31.1990,-1,0,-0.054100,-0.276499,1.968082,-0.061669,-0.459829,1.163430,0.600000,-0.350000,0.225000,1.863219,0.658217,1.743082,3.834121,5.367885,1.533764,nan,nan,nan
baseline_fixed_launch,31.2490,-1,0,-0.054356,-0.281285,1.966644,-0.063914,-0.550990,1.294334,0.600000,-0.350000,0.225000,1.861781,0.657954,1.741644,3.826133,5.367885,1.541752,nan,nan,nan
baseline_fixed_launch,31.2990,-1,0,-0.055280,-0.293527,1.973228,-0.099216,-0.511968,1.109827,0.600000,-0.350000,0.225000,1.867856,0.657709,1.748228,3.820138,5.367885,1.547747,nan,nan,nan
baseline_fixed_launch,31.3490,-1,0,-0.056746,-0.301376,1.975131,-0.111478,-0.444352,1.147031,0.600000,-0.350000,0.225000,1.869930,0.658544,1.750131,3.809608,5.367885,1.558277,nan,nan,nan
baseline_fixed_launch,31.3990,-1,0,-0.058867,-0.319020,1.992731,-0.082461,-0.583339,1.207961,0.600000,-0.350000,0.225000,1.886780,0.659595,1.767731,3.810455,5.367885,1.557430,nan,nan,nan
baseline_fixed_launch,31.4490,-1,0,-0.060662,-0.322622,1.989360,-0.106407,-0.543094,1.177964,0.600000,-0.350000,0.225000,1.884195,0.661229,1.764360,3.819385,5.367885,1.548500,nan,nan,nan
