sim_time_s,wall_time_s,state,active_position_reference_kind,active_joint_reference_kind,px,py,pz,ref_px,ref_py,ref_pz,hold_ref_px,hold_ref_py,hold_ref_pz,position_error_m,position_error_to_active_reference_m,position_error_to_final_hold_m,position_error_to_initial_m,takeoff_transition_error_m,vx,vy,vz,speed_mps,roll_rad,pitch_rad,yaw_rad,wx,wy,wz,yaw_error_rad,max_joint_error_rad,max_joint_error_to_active_reference_deg,max_joint_error_to_neutral_deg,offboard,armed,mavros_state_age_sim_s,mavros_state_age_wall_s,mavros_state_receive_count,q_shoulder_pan_joint,qd_shoulder_pan_joint,qref_shoulder_pan_joint,qcmd_shoulder_pan_joint,effort_shoulder_pan_joint,q_shoulder_lift_joint,qd_shoulder_lift_joint,qref_shoulder_lift_joint,qcmd_shoulder_lift_joint,effort_shoulder_lift_joint,q_elbow_joint,qd_elbow_joint,qref_elbow_joint,qcmd_elbow_joint,effort_elbow_joint,q_wrist_1_joint,qd_wrist_1_joint,qref_wrist_1_joint,qcmd_wrist_1_joint,effort_wrist_1_joint,q_wrist_roll_joint,qd_wrist_roll_joint,qref_wrist_roll_joint,qcmd_wrist_roll_joint,effort_wrist_roll_joint,q_left_knuckle_joint,qd_left_knuckle_joint,qref_left_knuckle_joint,qcmd_left_knuckle_joint,effort_left_knuckle_joint
15.0,31.309671871998944,TAKEOFF_TRANSITION,TAKEOFF_TRANSITION,NEUTRAL_HOLD,-0.0017250303644686937,-0.0012755661737173796,-0.07125677913427353,-0.003699233864835376,0.0014989019608022535,-0.06336869130934668,0.0,0.0,1.0,0.008591686820647279,0.008591686820647279,1.071258927449363,0.11421762555380978,0.008591686820647279,0.012819669209420681,-0.01200245600193739,-0.07829305529594421,0.08023842830147652,-0.01665053409680693,0.02662114519076083,-0.05370134519385392,-0.002448471263051033,-0.005516435019671917,0.0013553771423175937,-0.05370134519385392,0.031697877810210606,1.8161546180464516,1.8161546180464516,True,True,0.5240000000000009,1.986906755999371,9,-0.008180482149603208,0.004133398674989026,0.0,0.0,nan,0.025211325204855584,-9.083739097328491e-05,0.0,0.0,nan,0.031697877810210606,-0.001939908792198566,0.0,0.0,nan,0.02528498005884927,-0.00405963017760826,0.0,0.0,nan,0.009939468604722279,-0.64137702859201,0.0,0.0,nan,-0.00010619274563872239,0.005450831441592896,0.0,0.0,nan
15.012,31.385335140999814,TAKEOFF_TRANSITION,TAKEOFF_TRANSITION,NEUTRAL_HOLD,-0.001558329095132649,-0.0014052281621843576,-0.07186722755432129,-0.0036985951959851763,0.0014986431769494757,-0.06318510181913543,0.0,0.0,1.0,0.0094017293631692,0.0094017293631692,1.0718692814708068,0.11475837555156838,0.0094017293631692,0.013670122250914574,-0.01212267205119133,-0.078432098031044,0.08053213905992428,-0.016690344171255186,0.026621055094439856,-0.05373122985949868,0.003928232938051224,-0.005875823087990284,0.0006780200637876995,-0.053731229859498686,0.031697877810210606,1.8161546180464516,1.8161546180464516,True,True,0.5360000000000014,2.0634142590006377,9,-0.008180482149603208,0.004133398674989026,0.0,0.0,nan,0.025211325204855584,-9.083739097328491e-05,0.0,0.0,nan,0.031697877810210606,-0.001939908792198566,0.0,0.0,nan,0.02528498005884927,-0.00405963017760826,0.0,0.0,nan,0.009939468604722279,-0.64137702859201,0.0,0.0,nan,-0.00010619274563872239,0.005450831441592896,0.0,0.0,nan
15.019,31.459712309999304,TAKEOFF_TRANSITION,TAKEOFF_TRANSITION,NEUTRAL_HOLD,-0.001558329095132649,-0.0014052281621843576,-0.07186722755432129,-0.0036982101528943586,0.0014984871603620125,-0.06307441869323935,0.0,0.0,1.0,0.009503901371714621,0.009503901371714621,1.0718692814708068,0.11475837555156838,0.009503901371714621,0.013670122250914574,-0.01212267205119133,-0.078432098031044,0.08053213905992428,-0.016690344171255186,0.026621055094439856,-0.05373122985949868,0.003928232938051224,-0.005875823087990284,0.0006780200637876995,-0.053731229859498686,0.03169779200125511,1.8161497015554573,1.8161497015554573,True,True,0.543000000000001,2.1384964730004867,9,-0.008186318818872884,0.004101322423741999,0.0,0.0,nan,0.02521118011157064,-0.00011554353627050542,0.0,0.0,nan,0.03169779200125511,-0.0018947350227706142,0.0,0.0,nan,0.025284566226028815,-0.003940589923685611,0.0,0.0,nan,0.009948214187873283,-0.6358327819226579,0.0,0.0,nan,-0.00010744847669830193,0.005725628395864947,0.0,0.0,nan
15.044,31.545274750998942,TAKEOFF_TRANSITION,TAKEOFF_TRANSITION,NEUTRAL_HOLD,-0.001236623153090477,-0.0016189595917239785,-0.07307536900043488,-0.0036967583114250776,0.0014978988850313378,-0.06265707747622322,0.0,0.0,1.0,0.011149343928898055,0.011149343928898055,1.0730773028176497,0.11582965480159937,0.011149343928898055,0.013750427402555943,-0.011376515030860901,-0.07952376455068588,0.08150170842573357,-0.016662080231553113,0.02656022125570866,-0.05378572680071427,0.0014198084827512503,-0.007744309026747942,0.001088026794604958,-0.05378572680071427,0.03169853022379243,1.8161919985911872,1.8161919985911872,True,True,0.5680000000000014,2.2212617290006165,9,-0.00819144994685228,-0.0042145181119440395,0.0,0.0,nan,0.025211900689702027,-0.00017397110846467282,0.0,0.0,nan,0.03169853022379243,-0.002040750957618728,0.0,0.0,nan,0.025285380141735203,-0.003709186147777336,0.0,0.0,nan,0.009933120006130558,-0.6653180537370061,0.0,0.0,nan,-0.00010813633689110702,0.006364331280636283,0.0,0.0,nan
15.044,31.61940428699927,TAKEOFF_TRANSITION,TAKEOFF_TRANSITION,NEUTRAL_HOLD,-0.001236623153090477,-0.0016189595917239785,-0.07307536900043488,-0.0036967583114250776,0.0014978988850313378,-0.06265707747622322,0.0,0.0,1.0,0.011149343928898055,0.011149343928898055,1.0730773028176497,0.11582965480159937,0.011149343928898055,0.013750427402555943,-0.011376515030860901,-0.07952376455068588,0.08150170842573357,-0.016662080231553113,0.02656022125570866,-0.05378572680071427,0.0014198084827512503,-0.007744309026747942,0.001088026794604958,-0.05378572680071427,0.03169853022379243,1.8161919985911872,1.8161919985911872,True,True,0.5680000000000014,2.297268919999624,9,-0.00819144994685228,-0.0042145181119440395,0.0,0.0,nan,0.025211900689702027,-0.00017397110846467282,0.0,0.0,nan,0.03169853022379243,-0.002040750957618728,0.0,0.0,nan,0.025285380141735203,-0.003709186147777336,0.0,0.0,nan,0.009933120006130558,-0.6653180537370061,0.0,0.0,nan,-0.00010813633689110702,0.006364331280636283,0.0,0.0,nan
15.075,31.6968857640004,TAKEOFF_TRANSITION,TAKEOFF_TRANSITION,NEUTRAL_HOLD,-0.0010906994575634599,-0.0016994047909975052,-0.07365261018276215,-0.003694786795848376,0.0014971000416297998,-0.0620903525771511,0.0,0.0,1.0,0.012275370257101658,0.012275370257101658,1.073654509120233,0.1163429005972165,0.012275370257101658,0.014006298035383224,-0.011645403690636158,-0.07955320924520493,0.08161191648886344,-0.016609258387905643,0.02661552564984696,-0.05372612267723562,0.008561672642827034,-0.005374612752348185,-0.0007723000599071377,-0.05372612267723562,0.03169878854575181,1.8162067993492153,1.8162067993492153,True,True,0.5990000000000002,2.372052007000093,9,-0.00819719374075234,-0.004474365957763019,0.0,0.0,nan,0.025212084025168835,-0.0001678741244323823,0.0,0.0,nan,0.03169878854575181,-0.0020669576754382877,0.0,0.0,nan,0.025285776751978517,-0.0039035882417785515,0.0,0.0,nan,0.009928981715305873,-0.6644604036301905,0.0,0.0,nan,-0.00010704698803198909,0.006404712073241959,0.0,0.0,nan
15.118,31.78960125499907,TAKEOFF_TRANSITION,TAKEOFF_TRANSITION,NEUTRAL_HOLD,-0.0007111133891157806,-0.0019250098848715425,-0.07514304667711258,-0.0036917247574890576,0.0014958593265335027,-0.061210149853598066,0.0,0.0,1.0,0.014653054431944073,0.014653054431944073,1.075145005179977,0.1176730317326285,0.014653054431944073,0.014165518805384636,-0.012446705251932144,-0.08197414875030518,0.08411506082736515,-0.016518656984706746,0.026620482666190486,-0.05378886522117657,0.00448506698012352,-0.0010517041664570566,0.003077886998653412,-0.05378886522117657,0.03169951825313344,1.816248608502462,1.816248608502462,True,True,0.6420000000000012,2.4664400670008035,9,-0.008203875507073022,-0.004166746612152114,0.0,0.0,nan,0.025212625804523547,-0.0001559154543599266,0.0,0.0,nan,0.03169951825313344,-0.0019883090846478458,0.0,0.0,nan,0.025285736763187572,-0.003618665540525272,0.0,0.0,nan,0.009937543458022446,-0.6611321990073542,0.0,0.0,nan,-0.00010776492644737345,0.0065450577332518915,0.0,0.0,nan
15.163,31.888488264999978,TAKEOFF_TRANSITION,TAKEOFF_TRANSITION,NEUTRAL_HOLD,-0.00042591645615175366,-0.002001288579776883,-0.07665703445672989,-0.0036880934980780856,0.0014943879673142255,-0.06016632085853073,0.0,0.0,1.0,0.017169891920235977,0.017169891920235977,1.0766589786956533,0.1190417590768812,0.017169891920235977,0.014117900282144547,-0.011218187399208546,-0.0812777578830719,0.08325404953153687,-0.01648382119699789,0.02658975046098093,-0.053797658746302775,0.0012230736901983619,-0.005462605506181717,-0.002201177179813384,-0.053797658746302775,0.0316999887622984,1.8162755666918367,1.8162755666918367,True,True,0.6870000000000012,2.558172832999844,9,-0.008205440953197751,0.003996452213454276,0.0,0.0,nan,0.02521318614807644,-0.0004653522380687916,0.0,0.0,nan,0.0316999887622984,-0.002398863251276766,0.0,0.0,nan,0.025285410761129334,-0.004744881757958581,0.0,0.0,nan,0.009939770975490703,-0.6400949424251321,0.0,0.0,nan,-0.0001076674192601601,0.005355171718335528,0.0,0.0,nan
15.189,31.974412583998856,TAKEOFF_TRANSITION,TAKEOFF_TRANSITION,NEUTRAL_HOLD,-0.0003760563558898866,-0.0019837752915918827,-0.07695905864238739,-0.003685788160393216,0.0014934538616852167,-0.05950363663618699,0.0,0.0,1.0,0.018103513598654992,0.018103513598654992,1.0769609513694949,0.11931382890477658,0.018103513598654992,0.014657262712717056,-0.011230970732867718,-0.08140958100557327,0.08347748159435055,-0.01644329386909068,0.02665279422448193,-0.053814937009791515,0.007545909844338894,-0.0069679031148552895,0.001522013684734703,-0.053814937009791515,0.03170050780360789,1.8163053055682634,1.8163053055682634,True,True,0.713000000000001,2.65189874600037,9,-0.008210042770424586,-0.004146782368926932,0.0,0.0,nan,0.02521347140559893,-0.00016477515035522337,0.0,0.0,nan,0.03170050780360789,-0.002044203338942774,0.0,0.0,nan,0.025286298600716073,-0.0037181230021538854,0.0,0.0,nan,0.009934103712147646,-0.6634036872754885,0.0,0.0,nan,-0.00010792377508117568,0.006432356951060203,0.0,0.0,nan
15.194,32.05805138100004,TAKEOFF_TRANSITION,TAKEOFF_TRANSITION,NEUTRAL_HOLD,-0.0003760563558898866,-0.0019837752915918827,-0.07695905864238739,-0.00368532697235877,0.0014932669917347384,-0.059371065153940875,0.0,0.0,1.0,0.018231253659655514,0.018231253659655514,1.0769609513694949,0.11931382890477658,0.018231253659655514,0.014657262712717056,-0.011230970732867718,-0.08140958100557327,0.08347748159435055,-0.01644329386909068,0.02665279422448193,-0.053814937009791515,0.007545909844338894,-0.0069679031148552895,0.001522013684734703,-0.053814937009791515,0.03170050780360789,1.8163053055682634,1.8163053055682634,True,True,0.7180000000000017,2.732827752999583,9,-0.008210042770424586,-0.004146782368926932,0.0,0.0,nan,0.02521347140559893,-0.00016477515035522337,0.0,0.0,nan,0.03170050780360789,-0.002044203338942774,0.0,0.0,nan,0.025286298600716073,-0.0037181230021538854,0.0,0.0,nan,0.009934103712147646,-0.6634036872754885,0.0,0.0,nan,-0.00010792377508117568,0.006432356951060203,0.0,0.0,nan
15.231,32.133057949999056,TAKEOFF_TRANSITION,TAKEOFF_TRANSITION,NEUTRAL_HOLD,-0.00019469736434984952,-0.001971720950677991,-0.07764784246683121,-0.003681731280202632,0.0014918100441017408,-0.0583374601962306,0.0,0.0,1.0,0.019926021075940718,0.019926021075940718,1.0776496638351387,0.11991898348810898,0.019926021075940718,0.014435122720897198,-0.01113048940896988,-0.08239607512950897,0.08438823235024087,-0.016463565605610613,0.02660425194871337,-0.05390140796232933,-9.705062257125974e-05,0.0016895788721740254,0.006827421952039003,-0.05390140796232933,0.031700664769005016,1.816314299023048,1.816314299023048,True,True,0.7550000000000008,2.8132078050002747,9,-0.008211414367235825,0.004156943723640172,0.0,0.0,nan,0.025213533509490738,-0.00012551298679906188,0.0,0.0,nan,0.031700664769005016,-0.0019050792370715456,0.0,0.0,nan,0.0252858879126876,-0.003949564243971621,0.0,0.0,nan,0.009947854757695218,-0.6359176833696073,0.0,0.0,nan,-0.00010747614346495737,0.00574506311936284,0.0,0.0,nan
15.261,32.20700540100006,TAKEOFF_TRANSITION,TAKEOFF_TRANSITION,NEUTRAL_HOLD,-6.245774420676753e-05,-0.001981849782168865,-0.07810204476118088,-0.003678574098185316,0.0014905307775051222,-0.057429907813048665,0.0,0.0,1.0,0.021271365029989164,0.021271365029989164,1.0781038681628816,0.12031707521517676,0.021271365029989164,0.014906606636941433,-0.011213917285203934,-0.0833454504609108,0.08540739414617471,-0.016487113322830586,0.026673120895129368,-0.053802296933776146,0.003327331505715847,-0.0067840153351426125,0.0012069916119799027,-0.053802296933776146,0.0317014992813327,1.8163621130573762,1.8163621130573762,True,True,0.7850000000000001,2.883102271000098,9,-0.008220545061060847,-0.00423353922937043,0.0,0.0,nan,0.025214321300699893,-0.0003093587399065882,0.0,0.0,nan,0.0317014992813327,-0.0021318676941458068,0.0,0.0,nan,0.02528680622658719,-0.0038111296762884314,0.0,0.0,nan,0.00993603859334069,-0.6616694092338895,0.0,0.0,nan,-0.00010737367968172151,0.006230482922166508,0.0,0.0,nan
15.262,32.27942977099883,TAKEOFF_TRANSITION,TAKEOFF_TRANSITION,NEUTRAL_HOLD,-6.245774420676753e-05,-0.001981849782168865,-0.07810204476118088,-0.0036784650563749664,0.0014904865945771662,-0.05739856303966956,0.0,0.0,1.0,0.021301802369468197,0.021301802369468197,1.0781038681628816,0.12031707521517676,0.021301802369468197,0.014906606636941433,-0.011213917285203934,-0.0833454504609108,0.08540739414617471,-0.016487113322830586,0.026673120895129368,-0.053802296933776146,0.003327331505715847,-0.0067840153351426125,0.0012069916119799027,-0.053802296933776146,0.0317014992813327,1.8163621130573762,1.8163621130573762,True,True,0.7860000000000014,2.958027246000711,9,-0.008220545061060847,-0.00423353922937043,0.0,0.0,nan,0.025214321300699893,-0.0003093587399065882,0.0,0.0,nan,0.0317014992813327,-0.0021318676941458068,0.0,0.0,nan,0.02528680622658719,-0.0038111296762884314,0.0,0.0,nan,0.00993603859334069,-0.6616694092338895,0.0,0.0,nan,-0.00010737367968172151,0.006230482922166508,0.0,0.0,nan
