sim_time_s,wall_time_s,state,active_reference_kind,active_joint_reference_kind,ref_px,ref_py,ref_pz,px,py,pz,vx,vy,vz,roll_rad,pitch_rad,yaw_rad,wx,wy,wz,position_error_m,position_error_to_active_reference_m,position_error_to_final_hold_m,position_error_to_initial_m,takeoff_transition_error_m,joint_error_to_active_reference_deg,joint_error_to_neutral_deg,max_joint_error_to_active_reference_deg,max_joint_error_to_neutral_deg,speed_mps,yaw_error_rad,max_joint_error_rad,offboard,armed,q_shoulder_pan_joint,qd_shoulder_pan_joint,qcmd_shoulder_pan_joint,effort_shoulder_pan_joint,qref_shoulder_pan_joint,q_shoulder_lift_joint,qd_shoulder_lift_joint,qcmd_shoulder_lift_joint,effort_shoulder_lift_joint,qref_shoulder_lift_joint,q_elbow_joint,qd_elbow_joint,qcmd_elbow_joint,effort_elbow_joint,qref_elbow_joint,q_wrist_1_joint,qd_wrist_1_joint,qcmd_wrist_1_joint,effort_wrist_1_joint,qref_wrist_1_joint,q_wrist_roll_joint,qd_wrist_roll_joint,qcmd_wrist_roll_joint,effort_wrist_roll_joint,qref_wrist_roll_joint,q_left_knuckle_joint,qd_left_knuckle_joint,qcmd_left_knuckle_joint,effort_left_knuckle_joint,qref_left_knuckle_joint
10.145,9.978737567999815,ARM_NEUTRALIZE,INITIAL_HOLD,ARM_NEUTRALIZE_PROFILE,0.007133017294108868,0.00721804378554225,0.06538005918264389,-0.01926206611096859,0.011733398772776127,0.010531861335039139,-0.011282918974757195,0.01797623373568058,-0.0001532223541289568,-0.021462804276204055,0.024605693321215413,-0.06050526667163656,-0.002578042447566986,-0.005536695942282676,0.004718844313174487,0.061036166866471286,0.061036166866471286,0.9897251624924601,0.061036166866471286,nan,"[0.9807524756270702, 1.3334939802631813, 1.6120232177278253, 1.2576236423482212, 0.6047972366984523, -0.00671449822634928]","[2.2191938919088066, 0.7549129167305502, 2.488601353008276, 1.960702390705146, 0.5480647210431914, -0.012312862392777808]",1.6120232177278253,2.488601353008276,0.02122434255755785,-0.06050526667163656,0.028135112767943976,False,False,0.03873224015395582,-0.08738292491492057,0.021614880307178008,nan,0.021614880307178008,0.013175715962781887,0.04486495259717721,-0.010098144548334909,nan,-0.010098144548334909,0.043434287379580105,-0.046584265136991376,0.01529917461163613,nan,0.01529917461163613,0.03422071236952906,-0.035488519944624236,0.012271039059629008,nan,0.012271039059629008,0.00956553389622794,0.24777444760212017,-0.0009901691911235327,nan,-0.0009901691911235327,-0.00021489998909896002,-0.001043813564268345,-9.770988742984561e-05,nan,-9.770988742984561e-05
10.163,10.057710699999916,ARM_NEUTRALIZE,INITIAL_HOLD,ARM_NEUTRALIZE_PROFILE,0.007133017294108868,0.00721804378554225,0.06538005918264389,-0.01926206611096859,0.011733398772776127,0.010531861335039139,-0.011282918974757195,0.01797623373568058,-0.0001532223541289568,-0.021462804276204055,0.024605693321215413,-0.06050526667163656,0.0072463396936655045,-0.007322015706449747,0.0034806684125214824,0.061036166866471286,0.061036166866471286,0.9897251624924601,0.061036166866471286,nan,"[0.9594649478170199, 1.348026319520125, 1.6178498736887887, 1.2633726437193316, 0.5884730225662798, -0.004912761574871025]","[2.117789178677563, 0.8068747909972382, 2.437720463438921, 1.9209678595431363, 0.5354106437591628, -0.010148956668075432]",1.6178498736887887,2.437720463438921,0.02122434255755785,-0.06050526667163656,0.02823680709884374,False,False,0.036962394031029966,-0.08430369860763604,0.02021657163414739,nan,0.02021657163414739,0.014082621754242908,0.04531405254490704,-0.009444875924924379,nan,-0.009444875924924379,0.042546248330251224,-0.044259336013566734,0.014309441231407483,nan,0.014309441231407483,0.0335272139740157,-0.03602499347507324,0.011477201661488107,nan,0.011477201661488107,0.009344678583819821,-0.9006570559446092,-0.0009261132191246517,nan,-0.0009261132191246517,-0.0001771327095001496,-0.008243765114357815,-9.13888446531883e-05,nan,-9.13888446531883e-05
10.165,10.131475180999587,ARM_NEUTRALIZE,INITIAL_HOLD,ARM_NEUTRALIZE_PROFILE,0.007133017294108868,0.00721804378554225,0.06538005918264389,-0.019178984686732292,0.011747842654585838,0.010068611241877079,-0.012185359373688698,0.018470481038093567,-0.00047433836152777076,-0.021339575634240958,0.02457878782675007,-0.0603979867205354,0.0072463396936655045,-0.007322015706449747,0.0034806684125214824,0.06141821227728738,0.06141821227728738,0.9901868509070582,0.06141821227728738,nan,"[0.9681881811630696, 1.3439509570843673, 1.6240242437635992, 1.268324932864328, 0.5880734146673006, -0.004952194878972356]","[2.117789178677563, 0.8068747909972382, 2.437720463438921, 1.9209678595431363, 0.5354106437591628, -0.010148956668075432]",1.6240242437635992,2.437720463438921,0.022132931340555273,-0.0603979867205354,0.028344570185885792,False,False,0.036962394031029966,-0.08430369860763604,0.02006432249083906,nan,0.02006432249083906,0.014082621754242908,0.04531405254490704,-0.009373747432208313,nan,-0.009373747432208313,0.042546248330251224,-0.044259336013566734,0.014201678144365432,nan,0.014201678144365432,0.0335272139740157,-0.03602499347507324,0.011390767910397143,nan,0.011390767910397143,0.009344678583819821,-0.9006570559446092,-0.0009191387455704872,nan,-0.0009191387455704872,-0.0001771327095001496,-0.008243765114357815,-9.070060366167987e-05,nan,-9.070060366167987e-05
10.173,10.203640536999956,ARM_NEUTRALIZE,INITIAL_HOLD,ARM_NEUTRALIZE_PROFILE,0.007133017294108868,0.00721804378554225,0.06538005918264389,-0.019178984686732292,0.011747842654585838,0.010068611241877079,-0.012185359373688698,0.018470481038093567,-0.00047433836152777076,-0.021339575634240958,0.02457878782675007,-0.0603979867205354,0.002169534796848893,-0.005529394373297691,0.0024914280511438855,0.06141821227728738,0.06141821227728738,0.9901868509070582,0.06141821227728738,nan,"[1.0027230531379043, 1.3278167882060739, 1.6484682855082118, 1.2879308134845293, 0.5864913857241414, -0.005108309481741841]","[2.117789178677563, 0.8068747909972382, 2.437720463438921, 1.9209678595431363, 0.5354106437591628, -0.010148956668075432]",1.6484682855082118,2.437720463438921,0.022132931340555273,-0.0603979867205354,0.02877119919682422,False,False,0.036962394031029966,-0.08430369860763604,0.019461575268123477,nan,0.019461575268123477,0.014082621754242908,0.04531405254490704,-0.00909215306320929,nan,-0.00909215306320929,0.042546248330251224,-0.044259336013566734,0.013775049133427003,nan,0.013775049133427003,0.0335272139740157,-0.03602499347507324,0.011048580740821684,nan,0.011048580740821684,0.009344678583819821,-0.9006570559446092,-0.000891527131650513,nan,-0.000891527131650513,-0.0001771327095001496,-0.008243765114357815,-8.79758898329093e-05,nan,-8.79758898329093e-05
10.185,10.280431872000008,ARM_NEUTRALIZE,INITIAL_HOLD,ARM_NEUTRALIZE_PROFILE,0.007133017294108868,0.00721804378554225,0.06538005918264389,-0.019077995792031288,0.011800620704889297,0.009471815079450607,-0.013057130388915539,0.018922144547104836,-0.0012360168620944023,-0.021296399838080442,0.02455911515671397,-0.060215297620930676,0.002169534796848893,-0.005529394373297691,0.0024914280511438855,0.06191727527052356,0.06191727527052356,0.9907821706583438,0.06191727527052356,nan,"[0.9547737820729298, 1.3548155728966416, 1.6355581020061112, 1.2789852037673919, 0.6122441267953953, -0.004157399986881837]","[2.0191131569977316, 0.8575723449105094, 2.388905504887942, 1.8832240363121233, 0.563487157384825, -0.008968737317143103]",1.6355581020061112,2.388905504887942,0.023023117641580444,-0.060215297620930676,0.028545873987675913,False,False,0.0352401725599476,-0.07989332242297346,0.018576226451056166,nan,0.018576226451056166,0.014967460992736825,0.0447129734317506,-0.008678531511602819,nan,-0.008678531511602819,0.04169426657931208,-0.039569980941883555,0.013148392591636165,nan,0.013148392591636165,0.0328684599863438,-0.029198255486873173,0.01054595709631223,nan,0.01054595709631223,0.009834706189068676,0.5270368808368988,-0.0008509696495086119,nan,-0.0008509696495086119,-0.00015653399593063,0.011079467584513863,-8.397367783717288e-05,nan,-8.397367783717288e-05
10.22,10.357833678999668,ARM_NEUTRALIZE,INITIAL_HOLD,ARM_NEUTRALIZE_PROFILE,0.007133017294108868,0.00721804378554225,0.06538005918264389,-0.01900915615260601,0.0118529312312603,0.009043501690030098,-0.01319264154881239,0.018652843311429024,-0.0018335492350161076,-0.021332925884946802,0.02461383931455676,-0.060110087212312625,0.00029808341059833765,-0.00774798821657896,-0.00042605053749866686,0.06227923509703036,0.06227923509703036,0.9912096758704309,0.06227923509703036,nan,"[0.9036860140993505, 1.3834180030075411, 1.6409883597902748, 1.2853336929225363, 0.5988514394067737, -0.0017492278271624107]","[1.8274605250689893, 0.9518445494760422, 2.2948428963064873, 1.8097720865338893, 0.5565336912949052, -0.00592514285397055]",1.6409883597902748,2.2948428963064873,0.022920215038986908,-0.060110087212312625,0.02864064986524162,False,False,0.03189520311267824,-0.08003884952241144,0.016122906762420675,nan,0.016122906762420675,0.016612821355519003,0.040034430010976944,-0.007532377728327405,nan,-0.007532377728327405,0.040052564356551024,-0.03758399660057924,0.011411914491309405,nan,0.011411914491309405,0.0315864816207041,-0.02750648889191597,0.009153176692388104,nan,0.009153176692388104,0.0097133453113738,0.5439612449777526,-0.0007385840365817173,nan,-0.0007385840365817173,-0.00010341325145279967,0.005241698381753396,-7.28834665013093e-05,nan,-7.28834665013093e-05
10.247,10.420987466000042,ARM_NEUTRALIZE,INITIAL_HOLD,ARM_NEUTRALIZE_PROFILE,0.007133017294108868,0.00721804378554225,0.06538005918264389,-0.018796052783727646,0.012056184001266956,0.007802832406014204,-0.013252669014036655,0.01854434795677662,-0.0042019011452794075,-0.021356560272398732,0.02452603584205203,-0.059871150191769626,-0.0012422720901668072,-0.008508235216140747,0.006156091112643481,0.06333136126071989,0.06333136126071989,0.9924484180824961,0.06333136126071989,nan,"[0.913225599236525, 1.3817405711539381, 1.6707951093770608, 1.3104074183237422, 0.5889297148901484, -0.00152762482451553]","[1.7360899106425998, 0.9973108337620933, 2.2532246487950776, 1.7775578240877485, 0.5512346234508125, -0.005247376129861626]",1.6707951093770608,2.2532246487950776,0.0231771881463717,-0.059871150191769626,0.029160875784848495,False,False,0.03030048505136751,-0.07519475589713906,0.014361691531191934,nan,0.014361691531191934,0.017406357714958354,0.04688834530864467,-0.006709564660064851,nan,-0.006709564660064851,0.039326188908566984,-0.02929097198348553,0.010165313123718489,nan,0.010165313123718489,0.031024236674917383,-0.023125157862877006,0.00815331268260941,nan,0.00815331268260941,0.009620859130207826,-0.5931728141324785,-0.0006579034574567388,nan,-0.0006579034574567388,-9.15839905566429e-05,-0.0007299069177336137,-6.492190763364631e-05,nan,-6.492190763364631e-05
10.253,10.496426665999934,ARM_NEUTRALIZE,INITIAL_HOLD,ARM_NEUTRALIZE_PROFILE,0.007133017294108868,0.00721804378554225,0.06538005918264389,-0.018796052783727646,0.012056184001266956,0.007802832406014204,-0.013252669014036655,0.01854434795677662,-0.0042019011452794075,-0.021356560272398732,0.02452603584205203,-0.059871150191769626,-0.004375480115413666,-0.004216711036860943,0.0018972388934344058,0.06333136126071989,0.06333136126071989,0.9924484180824961,0.06333136126071989,nan,"[0.9347608059364574, 1.3716796489076117, 1.686037890411129, 1.322633225675739, 0.5879431955157308, -0.0016249745480636211]","[1.7360899106425998, 0.9973108337620933, 2.2532246487950776, 1.7775578240877485, 0.5512346234508125, -0.005247376129861626]",1.686037890411129,2.2532246487950776,0.0231771881463717,-0.059871150191769626,0.02942691250105353,False,False,0.03030048505136751,-0.07519475589713906,0.01398583126918057,nan,0.01398583126918057,0.017406357714958354,0.04688834530864467,-0.006533968441079313,nan,-0.006533968441079313,0.039326188908566984,-0.02929097198348553,0.009899276407513452,nan,0.009899276407513452,0.031024236674917383,-0.023125157862877006,0.007939932090602536,nan,0.007939932090602536,0.009620859130207826,-0.5931728141324785,-0.000640685446238437,nan,-0.000640685446238437,-9.15839905566429e-05,-0.0007299069177336137,-6.322283443182587e-05,nan,-6.322283443182587e-05
10.264,10.576501044999532,ARM_NEUTRALIZE,INITIAL_HOLD,ARM_NEUTRALIZE_PROFILE,0.007133017294108868,0.00721804378554225,0.06538005918264389,-0.018796052783727646,0.012056184001266956,0.007802832406014204,-0.013252669014036655,0.01854434795677662,-0.0042019011452794075,-0.021356560272398732,0.02452603584205203,-0.059871150191769626,-0.004375480115413666,-0.004216711036860943,0.0018972388934344058,0.06333136126071989,0.06333136126071989,0.9924484180824961,0.06333136126071989,nan,"[0.8879819002065088, 1.394425888844941, 1.6698667934365226, 1.3103213551053965, 0.6023997136204414, -0.008294675680697389]","[1.6506681642686718, 1.0381104232917215, 2.209701859000522, 1.7433079274826357, 0.5674613549325761, -0.011742392621376241]",1.6698667934365226,2.209701859000522,0.0231771881463717,-0.059871150191769626,0.029144673615187355,False,False,0.02880959432433894,-0.06621404937463407,0.013311386467619646,nan,0.013311386467619646,0.01811844488571257,0.029831086028175385,-0.006218878049680118,nan,-0.006218878049680118,0.03856657292699861,-0.03858349753014763,0.009421899311811255,nan,0.009421899311811255,0.030426463210690535,-0.028985273176194114,0.007557041304907558,nan,0.007557041304907558,0.009904069021401618,0.32426070485948766,-0.0006097893943460154,nan,-0.0006097893943460154,-0.0002049434133049033,-0.0003090705081406353,-6.017401229163198e-05,nan,-6.017401229163198e-05
10.264,10.65056271100002,ARM_NEUTRALIZE,INITIAL_HOLD,ARM_NEUTRALIZE_PROFILE,0.007133017294108868,0.00721804378554225,0.06538005918264389,-0.018796052783727646,0.012056184001266956,0.007802832406014204,-0.013252669014036655,0.01854434795677662,-0.0042019011452794075,-0.021356560272398732,0.02452603584205203,-0.059871150191769626,-0.004375480115413666,-0.004216711036860943,0.0018972388934344058,0.06333136126071989,0.06333136126071989,0.9924484180824961,0.06333136126071989,nan,"[0.8879819002065088, 1.394425888844941, 1.6698667934365226, 1.3103213551053965, 0.6023997136204414, -0.008294675680697389]","[1.6506681642686718, 1.0381104232917215, 2.209701859000522, 1.7433079274826357, 0.5674613549325761, -0.011742392621376241]",1.6698667934365226,2.209701859000522,0.0231771881463717,-0.059871150191769626,0.029144673615187355,False,False,0.02880959432433894,-0.06621404937463407,0.013311386467619646,nan,0.013311386467619646,0.01811844488571257,0.029831086028175385,-0.006218878049680118,nan,-0.006218878049680118,0.03856657292699861,-0.03858349753014763,0.009421899311811255,nan,0.009421899311811255,0.030426463210690535,-0.028985273176194114,0.007557041304907558,nan,0.007557041304907558,0.009904069021401618,0.32426070485948766,-0.0006097893943460154,nan,-0.0006097893943460154,-0.0002049434133049033,-0.0003090705081406353,-6.017401229163198e-05,nan,-6.017401229163198e-05
10.295,10.726800872999775,ARM_NEUTRALIZE,INITIAL_HOLD,ARM_NEUTRALIZE_PROFILE,0.007133017294108868,0.00721804378554225,0.06538005918264389,-0.01866813935339451,0.012250700034201145,0.007226864341646433,-0.014522760175168514,0.019133375957608223,-0.005141996778547764,-0.021348986303096264,0.024671704678207226,-0.05974977657360609,0.0011634239926934242,-0.0054965452291071415,0.0007474032463505871,0.06381866015109676,0.06381866015109676,0.9930242081455847,0.06381866015109676,nan,"[0.9103942656338856, 1.3863853185438573, 1.7043935573525466, 1.339272134651043, 0.5801567858172724, -0.0028345439679213547]","[1.5699964104914337, 1.0782291914450963, 2.1712649091700316, 1.7137365576936325, 0.5499406702082466, -0.00581627000140362]",1.7043935573525466,2.1712649091700316,0.02456495002053203,-0.059749776573606084,0.029747279325580744,False,False,0.027401606607567963,-0.0666958757125349,0.011512229180980799,nan,0.011512229180980799,0.018818649481833205,0.04083182441749707,-0.0053783390280675025,nan,-0.0053783390280675025,0.03789572159803267,-0.028255929224757545,0.008148442272451928,nan,0.008148442272451928,0.029910345443547648,-0.022100643150629984,0.006535637113674109,nan,0.006535637113674109,0.009598275385758193,-0.6164804012177819,-0.0005273707045407514,nan,-0.0005273707045407514,-0.00010151306170946839,-1.864605316094503e-05,-5.204093667669622e-05,nan,-5.204093667669622e-05
10.333,10.802242873000068,ARM_NEUTRALIZE,INITIAL_HOLD,ARM_NEUTRALIZE_PROFILE,0.007133017294108868,0.00721804378554225,0.06538005918264389,-0.01851901225745678,0.012475632131099701,0.006704307626932859,-0.013720227405428886,0.020151972770690918,-0.006667274981737137,-0.02132808129572804,0.02462880491581478,-0.05959983634353009,4.5751556172035635e-05,-0.004860111512243748,0.0018871661741286523,0.0642535032193052,0.0642535032193052,0.9935466409278193,0.0642535032193052,nan,"[0.8539260911154336, 1.4056111959767073, 1.71254546539581, 1.3490904894602713, 0.6012599300719687, -0.002914075964984278]","[1.3987923156331286, 1.1510579522625612, 2.0982058711169036, 1.658417889302909, 0.5762998219828179, -0.005377139220729865]",1.71254546539581,2.0982058711169036,0.025274477290132984,-0.05959983634353009,0.029889556961255503,False,False,0.024413531459393845,-0.07026567260644388,0.009509709600744432,nan,0.009509709600744432,0.020089751148245405,0.021895458382065906,-0.004442792224443409,nan,-0.004442792224443409,0.03662060083566576,-0.03891526169391704,0.0067310438744102585,nan,0.0067310438744102585,0.028944852542310606,-0.0287772240057468,0.005398781593887014,nan,0.005398781593887014,0.010058329372257369,0.19296525713088852,-0.00043563606780935155,nan,-0.00043563606780935155,-9.384878373985828e-05,0.01118737182103336,-4.298856349765163e-05,nan,-4.298856349765163e-05
10.353,10.874327831999835,ARM_NEUTRALIZE,INITIAL_HOLD,ARM_NEUTRALIZE_PROFILE,0.007133017294108868,0.00721804378554225,0.06538005918264389,-0.01842585578560829,0.012396399863064289,0.0063481517136096954,-0.014246756210923195,0.01952959969639778,-0.007263548672199249,-0.02133160567756207,0.02462051066577722,-0.05953602883575537,-0.001395747298374772,-0.0012135508004575963,0.004203226882964373,0.06453555194002229,0.06453555194002229,0.993899984150295,0.06453555194002229,nan,"[0.8301195308888341, 1.4139544727150133, 1.7175299574148957, 1.3549810876066035, 0.5988057505310153, -0.0029805105902370845]","[1.3196792918607732, 1.185239570708306, 2.064044032880457, 1.6329103133777176, 0.5763792098498145, -0.0051935614355320715]",1.7175299574148957,2.064044032880457,0.02524152265907163,-0.05953602883575537,0.029976552758527925,False,False,0.023032748713357698,-0.07527435149034235,0.008544429714236773,nan,0.008544429714236773,0.02068633293378408,0.021762245703196563,-0.003991828088393226,nan,-0.003991828088393226,0.036024364279906074,-0.03498451542464915,0.006047811521378149,nan,0.006047811521378149,0.02849966135821358,-0.02422483543917382,0.004850780077224615,nan,0.004850780077224615,0.010059714951922594,0.12623890791808134,-0.0003914169747194062,nan,-0.0003914169747194062,-9.064474695463787e-05,0.01022011245506052,-3.8625023764441184e-05,nan,-3.8625023764441184e-05
10.354,10.949269855999773,ARM_NEUTRALIZE,INITIAL_HOLD,ARM_NEUTRALIZE_PROFILE,0.007133017294108868,0.00721804378554225,0.06538005918264389,-0.01842585578560829,0.012396399863064289,0.0063481517136096954,-0.014246756210923195,0.01952959969639778,-0.007263548672199249,-0.02133160567756207,0.02462051066577722,-0.05953602883575537,-0.001395747298374772,-0.0012135508004575963,0.004203226882964373,0.06453555194002229,0.06453555194002229,0.993899984150295,0.06453555194002229,nan,"[0.8327938074445083, 1.412705091231626, 1.7194228304451247, 1.356499307999432, 0.5986832429706522, -0.002992599635260595]","[1.3196792918607732, 1.185239570708306, 2.064044032880457, 1.6329103133777176, 0.5763792098498145, -0.0051935614355320715]",1.7194228304451247,2.064044032880457,0.02524152265907163,-0.05953602883575537,0.030009589625227623,False,False,0.023032748713357698,-0.07527435149034235,0.008497754783231365,nan,0.008497754783231365,0.02068633293378408,0.021762245703196563,-0.003970022267894668,nan,-0.003970022267894668,0.036024364279906074,-0.03498451542464915,0.006014774654678451,nan,0.006014774654678451,0.02849966135821358,-0.02422483543917382,0.004824282132598834,nan,0.004824282132598834,0.010059714951922594,0.12623890791808134,-0.00038927881443248484,nan,-0.00038927881443248484,-9.064474695463787e-05,0.01022011245506052,-3.841403012535909e-05,nan,-3.841403012535909e-05
10.356,11.025943998000002,ARM_NEUTRALIZE,INITIAL_HOLD,ARM_NEUTRALIZE_PROFILE,0.007133017294108868,0.00721804378554225,0.06538005918264389,-0.01842585578560829,0.012396399863064289,0.0063481517136096954,-0.014246756210923195,0.01952959969639778,-0.007263548672199249,-0.02133160567756207,0.02462051066577722,-0.05953602883575537,-0.001395747298374772,-0.0012135508004575963,0.004203226882964373,0.06453555194002229,0.06453555194002229,0.993899984150295,0.06453555194002229,nan,"[0.7603280713655639, 1.4417523560838723, 1.6915646133759952, 1.3358811547810165, 0.5889886934514545, -0.005753423917972641]","[1.2418908975053742, 1.21677350085285, 2.032418398309483, 1.609270420196682, 0.5669284892191105, -0.007930324685583802]",1.6915646133759952,2.032418398309483,0.02524152265907163,-0.05953602883575537,0.02952337201363603,False,False,0.021675085112016212,-0.0651146482543551,0.008404856871348704,nan,0.008404856871348704,0.021236703840900262,0.023889671580342643,-0.003926621771149011,nan,-0.003926621771149011,0.03547239282861003,-0.029558627554330842,0.005949020814974004,nan,0.005949020814974004,0.028087067387384757,-0.024800250252673822,0.004771542821112029,nan,0.004771542821112029,0.009894768760230654,-1.1607062309084157,-0.0003850231975167911,nan,-0.0003850231975167911,-0.00013841027651562143,0.022430316942756885,-3.799408588400668e-05,nan,-3.799408588400668e-05
10.371,11.105527300000176,ARM_NEUTRALIZE,INITIAL_HOLD,ARM_NEUTRALIZE_PROFILE,0.007133017294108868,0.00721804378554225,0.06538005918264389,-0.018342632800340652,0.012319008819758892,0.005966437514871359,-0.01451388094574213,0.018248382955789566,-0.0068824500776827335,-0.021362399475033225,0.024673618628866544,-0.059430565720775756,0.0001257903059013188,-0.008927475661039352,0.0017959345132112514,0.06484602556592298,0.06484602556592298,0.9942791024170353,0.06484602556592298,nan,"[0.7991517218183385, 1.423614534888723, 1.7190442847365113, 1.3579218288154309, 0.5872101972479609, -0.005928925908335107]","[1.2418908975053742, 1.21677350085285, 2.032418398309483, 1.609270420196682, 0.5669284892191105, -0.007930324685583802]",1.7190442847365113,2.032418398309483,0.024310992157460843,-0.059430565720775756,0.030002982756243024,False,False,0.021675085112016212,-0.0651146482543551,0.007727256343304401,nan,0.007727256343304401,0.021236703840900262,0.023889671580342643,-0.0036100570721556424,nan,-0.0036100570721556424,0.03547239282861003,-0.029558627554330842,0.005469410072367009,nan,0.005469410072367009,0.028087067387384757,-0.024800250252673822,0.004386860489852679,nan,0.004386860489852679,0.009894768760230654,-1.1607062309084157,-0.0003539825830316083,nan,-0.0003539825830316083,-0.00013841027651562143,0.022430316942756885,-3.493099830837831e-05,nan,-3.493099830837831e-05
10.371,11.177917244000128,ARM_NEUTRALIZE,INITIAL_HOLD,ARM_NEUTRALIZE_PROFILE,0.007133017294108868,0.00721804378554225,0.06538005918264389,-0.018342632800340652,0.012319008819758892,0.005966437514871359,-0.01451388094574213,0.018248382955789566,-0.0068824500776827335,-0.021362399475033225,0.024673618628866544,-0.059430565720775756,0.0001257903059013188,-0.008927475661039352,0.0017959345132112514,0.06484602556592298,0.06484602556592298,0.9942791024170353,0.06484602556592298,nan,"[0.7991517218183385, 1.423614534888723, 1.7190442847365113, 1.3579218288154309, 0.5872101972479609, -0.005928925908335107]","[1.2418908975053742, 1.21677350085285, 2.032418398309483, 1.609270420196682, 0.5669284892191105, -0.007930324685583802]",1.7190442847365113,2.032418398309483,0.024310992157460843,-0.059430565720775756,0.030002982756243024,False,False,0.021675085112016212,-0.0651146482543551,0.007727256343304401,nan,0.007727256343304401,0.021236703840900262,0.023889671580342643,-0.0036100570721556424,nan,-0.0036100570721556424,0.03547239282861003,-0.029558627554330842,0.005469410072367009,nan,0.005469410072367009,0.028087067387384757,-0.024800250252673822,0.004386860489852679,nan,0.004386860489852679,0.009894768760230654,-1.1607062309084157,-0.0003539825830316083,nan,-0.0003539825830316083,-0.00013841027651562143,0.022430316942756885,-3.493099830837831e-05,nan,-3.493099830837831e-05
10.397,11.256387698000253,ARM_NEUTRALIZE,INITIAL_HOLD,ARM_NEUTRALIZE_PROFILE,0.007133017294108868,0.00721804378554225,0.06538005918264389,-0.01828981749713421,0.01227576844394207,0.005722053349018097,-0.014744598418474197,0.01755920611321926,-0.006732203532010317,-0.02136702604820722,0.024610447922783444,-0.05937459297040166,-0.0022713053040206432,-0.004514570347964763,0.007115718908607961,0.06504597426119432,0.06504597426119432,0.994521918869293,0.06504597426119432,nan,"[0.7064607841832856, 1.446926265136129, 1.7075144527640291, 1.352177707752614, 0.6029538821031952, -0.004658220854865217]","[1.0864426115418493, 1.269404513274614, 1.9764684438752673, 1.567898164178999, 0.5855470635925083, -0.006375925558705858]",1.7075144527640291,1.9764684438752673,0.023896683164092054,-0.05937459297040166,0.0298017492261215,False,False,0.018962000705371018,-0.06922912302082862,0.006631933985151606,nan,0.006631933985151606,0.022155288296318076,0.027998464730755117,-0.003098339063891814,nan,-0.003098339063891814,0.03449588190739217,-0.018939085576395565,0.0046941326812706685,nan,0.0046941326812706685,0.027364985300898148,-0.01330163919889212,0.0037650322285453786,nan,0.0037650322285453786,0.010219724185073886,-1.0487610281119106,-0.00030380629530858336,nan,-0.00030380629530858336,-0.00011128089386147622,0.0007850682515831223,-2.997960265901326e-05,nan,-2.997960265901326e-05
10.436,11.333668207999835,ARM_NEUTRALIZE,INITIAL_HOLD,ARM_NEUTRALIZE_PROFILE,0.007133017294108868,0.00721804378554225,0.06538005918264389,-0.01816595159471035,0.012220185250043869,0.0050258394330739975,-0.015406240709125996,0.018115390092134476,-0.006103030405938625,-0.021449624634740785,0.02463500338130293,-0.0592061322847031,0.002591365249827504,-0.008829846978187561,0.003590015461668373,0.06563300303694553,0.06563300303694553,0.9952150093928175,0.06563300303694553,nan,"[0.6478434994179819, 1.4547933829305537, 1.7183845210441338, 1.3638013135550364, 0.6243994825296688, -0.00594466348508931]","[0.9442455315932878, 1.3163188448905503, 1.9281801054308703, 1.5320724703917794, 0.610821421662548, -0.007284546416951245]",1.7183845210441338,1.9281801054308703,0.024551305283294945,-0.0592061322847031,0.02999146770752592,False,False,0.01648019347354701,-0.06462905444226079,0.005173191371061259,nan,0.005173191371061259,0.02297409784938864,0.013142144228318735,-0.0024168366189761953,nan,-0.0024168366189761953,0.03365309141122008,-0.02401019217216281,0.0036616237036941612,nan,0.0036616237036941612,0.02673970898749989,-0.01599801392096715,0.0029368857229409295,nan,0.0029368857229409295,0.01066084494972408,0.23082114115545585,-0.00023698186816745355,nan,-0.00023698186816745355,-0.0001271393194901549,0.014370029973897566,-2.33853687522656e-05,nan,-2.33853687522656e-05
10.477,11.443216480000046,ARM_NEUTRALIZE,INITIAL_HOLD,ARM_NEUTRALIZE_PROFILE,0.007133017294108868,0.00721804378554225,0.06538005918264389,-0.01806756481528282,0.012253557331860065,0.004178004339337349,-0.015801576897501945,0.017528340220451355,-0.007030860986560583,-0.021402289010816818,0.024591931935401424,-0.05915090731668254,-0.00014205039769876748,-0.008880393579602242,0.0004753843822982173,0.06637859031623408,0.06637859031623408,0.9960612599670888,0.06637859031623408,nan,"[0.5918934652173504, 1.4604566840855941, 1.730191213356209, 1.3758932650518354, 0.619260347060629, -0.00599568845426096]","[0.8136117763849027, 1.356873248814888, 1.887125099130399, 1.5017655353539057, 0.6091035181674732, -0.006997964243783727]",1.730191213356209,1.887125099130399,0.024624490848419577,-0.05915090731668254,0.030197533362141538,False,False,0.0142002043309164,-0.06161400020374517,0.003869714541835101,nan,0.003869714541835101,0.023681905724052044,0.00822382525705002,-0.0018078719960002432,nan,-0.0018078719960002432,0.03293654637684984,-0.024607057790636343,0.0027390130147083025,nan,0.0027390130147083025,0.02621075318490096,-0.017564094991618314,0.0021968855537314036,nan,0.0021968855537314036,0.010630861877503506,0.2514256002378357,-0.0001772701057472601,nan,-0.0001772701057472601,-0.00012213751699086117,0.018637352287980597,-1.7493012540197982e-05,nan,-1.7493012540197982e-05
