time_s,rotor_0_thrust_N,rotor_1_thrust_N,rotor_2_thrust_N,rotor_3_thrust_N,shoulder_pan_joint_torque_Nm,shoulder_lift_joint_torque_Nm,elbow_joint_torque_Nm,wrist_1_joint_torque_Nm,wrist_roll_joint_torque_Nm,left_knuckle_joint_torque_Nm
0.0,0.30174569171559656,3.7347815467928154,1.0502243109632494,2.6163565439068095,-0.0269061198337097,0.08564105405311452,0.05193081371350002,0.03033589977040646,0.0010423949554979445,6.88596094944222e-05
0.05,2.7451060195464927,2.8734495434278955,2.5469166433597348,2.7889196823107216,-0.005796961029451565,-0.15104627688571515,-0.09300628364867707,-0.041523557001104355,-0.0004663641566986476,2.9399900502496885e-05
0.1,4.20195158755799,3.080883250045353,3.845431608223988,3.318449323001304,0.005706059017543646,-0.21312866036940292,-0.12635596172816616,-0.05727229276191683,-0.0009583054915411021,-1.1521561186071793e-06
0.15000000000000002,4.706662487947694,3.541408673664548,4.432769813667223,3.8223006303173626,0.007176848865375527,-0.23337416858267676,-0.1380586270520556,-0.06224899899491196,-0.0010655517108187514,-5.092395629220672e-07
0.2,4.850090823931322,3.857862522114359,4.658363323030921,4.134492697241723,0.007029037758998951,-0.23652219485432668,-0.14056765375979074,-0.06276448755723238,-0.0010733786736323717,8.582849406811784e-06
0.25,4.82940780501919,4.042227278238659,4.706355715316801,4.292969519184354,0.006117758521425271,-0.23202942522455056,-0.13879602215700557,-0.061232611501499744,-0.001033526144841676,2.0535771131236545e-05
0.30000000000000004,4.742194603625697,4.146980671918641,4.67351831351954,4.362206612519069,0.0048758632162247,-0.22448308785969878,-0.13523475778007288,-0.058844958851443155,-0.0009724536062761995,3.3121759104696755e-05
0.35000000000000003,4.640595442485198,4.2120245930711695,4.612722390500417,4.389432297418404,0.003598176631920287,-0.21624132981035124,-0.13120898977910617,-0.05622463304817693,-0.0009060766503291458,4.5355837628071554e-05
0.4,4.5500375463210245,4.261053719668294,4.551206995082444,4.402196981849885,0.002440559147181229,-0.20842202964348597,-0.12736535502389804,-0.05367195232520905,-0.0008426796916617293,5.686519501285483e-05
0.45,4.480014649168151,4.305688250332745,4.500697071545145,4.4138728190598675,0.0014644415035708434,-0.20143104220738564,-0.12394801007815721,-0.0512992661240924,-0.0007856620204820051,6.755998021702701e-05
0.5,4.4312055535946016,4.349914554565597,4.464017375361796,4.429098240343685,0.0006803188556114278,-0.19529288581175513,-0.12097959756097626,-0.04911768709930624,-0.0007357230468278858,7.745357345595863e-05
0.55,4.400065451526567,4.393526006783799,4.439452086912977,4.447791609170762,7.555809182788985e-05,-0.18985774473004974,-0.11837837731672665,-0.04709221899457448,-0.0006922892536293342,8.657871135508192e-05
0.6000000000000001,4.381602404695661,4.434494265619795,4.4234721489345645,4.467805915702783,-0.0003709958651634583,-0.18492295463862596,-0.1160289853748431,-0.04517416834574421,-0.0006543273154392455,9.49597558504138e-05
0.65,4.37091333609965,4.470455257040595,4.412310465232049,4.486540389330015,-0.0006824525847908521,-0.1802969316923012,-0.11382084034893734,-0.04331794705050789,-0.0006207493794279234,0.00010261234338569336
0.7000000000000001,4.3639192496191495,4.49952909528637,4.40276510602522,4.5018117377823295,-0.0008814073195104265,-0.1758266642511986,-0.11166541832334402,-0.04148794901310893,-0.0005905789344875181,0.00010955244880749912
0.75,4.357612966001567,4.520673848768327,4.392513654814425,4.512229513756778,-0.0009892317364494012,-0.17140390705539077,-0.10950078100502297,-0.039659699232784375,-0.0005629914326522797,0.00011580545270862899
0.8,4.350031404311218,4.5337390564253965,4.380139035977412,4.517261988213557,-0.0010259491133453506,-0.16696029285660127,-0.10728921723456128,-0.037818136666069695,-0.0005372986349474929,0.0001214114901561895
0.8500000000000001,4.340090636194964,4.539347924525326,4.3650031773387,4.517129021421828,-0.001010205870970112,-0.16245783030853622,-0.10501183523027756,-0.035954827685479536,-0.0005129143089275999,0.00012642658367137172
0.9,4.327370488864003,4.5387019352426305,4.347057697714248,4.512617264710293,-0.0009591972395908118,-0.15787857717137788,-0.10266243433707782,-0.03406513047891674,-0.0004893194090546932,0.00013092054463103987
0.9500000000000001,4.311900152146349,4.533370631404424,4.326646681025987,4.504879893664938,-0.0008885475496457918,-0.15321545736526002,-0.10024192141424845,-0.032145803976791835,-0.0004660337923459848,0.00013497304049934423
1.0,4.293972096341865,4.525103820148784,4.304332158038333,4.495257206261288,-0.0008121836647883214,-0.14846501717141852,-0.09775382667882442,-0.030193223171495108,-0.0004425958201516171,0.00013866907705203122
1.05,4.2739951929273,4.515683651368926,4.280755682001732,4.4851350084323105,-0.0007422333093335205,-0.14362220734289316,-0.09520102808962821,-0.028202172696057088,-0.0004185486573715264,0.00014209476495062018
