stamp,object,position_error_m,rotation_error_deg,axis_error_deg,reprojection_rmse_px,visible_tag_count,inlier_corner_count,precision_valid,false_valid
266.722000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
266.887000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
266.887000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
267.087000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
267.087000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
267.287000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
267.287000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
267.521000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
267.521000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
267.722000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
267.722000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
267.921000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
267.921000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
268.087000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
268.087000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
268.287000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
268.287000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
268.487000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
268.487000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
268.689000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
268.689000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
268.887000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
268.887000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
269.087000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
269.087000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
269.321000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
269.321000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
269.522000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
269.522000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
269.687000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
269.687000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
269.954000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
269.954000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
270.154000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
270.154000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
270.355000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
270.355000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
270.588000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
270.588000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
270.787000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
270.787000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
270.987000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
270.987000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
271.187000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
271.187000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
271.422000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
271.422000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
271.622000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
271.622000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
271.821000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
271.821000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
