stamp,object,position_error_m,rotation_error_deg,axis_error_deg,reprojection_rmse_px,visible_tag_count,inlier_corner_count,precision_valid,false_valid
103.516000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
103.516000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
103.516000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
103.516000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
103.682000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
103.682000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
103.682000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
103.682000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
103.883000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
103.883000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
103.883000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
103.883000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
104.081000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
104.081000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
104.081000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
104.081000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
104.281000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
104.281000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
104.281000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
104.281000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
104.515000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
104.515000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
104.682000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
104.682000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
104.682000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
104.682000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
104.881000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
104.881000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
104.881000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
104.881000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
105.081000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
105.081000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
105.081000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
105.081000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
105.248000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
105.248000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
105.248000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
105.248000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
105.448000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
105.448000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
105.448000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
105.448000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
105.648000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
105.648000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
105.648000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
105.648000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
105.815000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
105.815000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
105.815000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
105.815000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
106.048000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
106.048000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
106.048000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
106.048000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
106.215000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
106.215000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
106.215000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
106.215000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
106.348000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
106.348000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
106.348000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
106.348000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
106.615000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
106.615000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
106.615000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
